Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.023802844970871963,84634,0.023831811723941887
1.0,0.04193730194630504,83873,0.039261826469021356
1.5,0.04690490340267602,81355,0.049252059599060094
2.0,0.045639783032633136,78861,0.055720281414878566
2.5,0.06430686423014978,76313,0.05990816100828177
3.0,0.07325842472244218,73843,0.0626196226724368
3.5,0.06698630506151457,71347,0.06437517084238978
4.0,0.07049319041269951,68837,0.06551180847874952
4.5,0.06872486621591664,66261,0.06624772967903425
5.0,0.060769455977156626,63831,0.06672420520272271
5.5,0.05499849272751963,61331,0.06703270144469312
6.0,0.06079417035840434,58831,0.06723243873775099
6.5,0.061133747241026125,56335,0.06736175955535081
7.0,0.06563661395087529,53835,0.06744548890608273
7.5,0.07450417309881692,51335,0.06749969985451396
8.0,0.0764678951316148,48825,0.06753479897930263
