Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.005358903476234373,91972,0.007698122147037222
1.0,0.014034474792935406,91373,0.013884877775530043
1.5,0.01924806026020633,88861,0.01885699233484746
2.0,0.02165923580117967,86361,0.022852935390545427
2.5,0.026314810513173442,83831,0.026064357958124583
3.0,0.03232072717950598,81355,0.02864528435367235
3.5,0.034426896775453734,78849,0.030719499415397016
4.0,0.03137937313209053,76349,0.03238648539752625
4.5,0.030801742260848967,73771,0.03372619327830156
5.0,0.03466405733809784,71331,0.03480287732067061
5.5,0.03419569974323053,68831,0.03566817679656927
6.0,0.031058350492095974,66331,0.03636359267859816
6.5,0.03224966314980991,63835,0.03692247808468921
7.0,0.03725298679207325,61335,0.03737163794027128
7.5,0.040187146653344274,58825,0.037732614579968383
8.0,0.04099176374236296,56325,0.03802272094808571
8.5,0.04121629776055779,53679,0.038255870951622896
9.0,0.04354878704759539,51319,0.0384432467907062
