Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.03364800511667093
0.04,0.03498082795725687
0.06,0.036313650797842816
0.08,0.03764647363842876
0.1,0.0389792964790147
0.12,0.040312119319600645
0.14,0.04164494216018659
0.16,0.042977765000772536
0.18,0.044310587841358474
0.2,0.04564341068194442
0.22,0.04697623352253036
0.24,0.048309056363116304
0.26,0.04964187920370225
0.28,0.050974702044288195
0.3,0.05230752488487413
0.32,0.05364034772546008
0.34,0.054973170566046024
0.36,0.05630599340663196
0.38,0.05763881624721791
0.4,0.058971639087803854
0.42,0.06030446192838979
0.44,0.06163728476897574
0.46,0.06297010760956168
0.48,0.06430293045014762
0.5,0.06563575329073357
0.52,0.06696857613131951
0.54,0.06830139897190546
0.56,0.0696342218124914
0.58,0.07096704465307734
0.6,0.07229986749366328
0.62,0.07363269033424923
0.64,0.07496551317483517
0.66,0.07629833601542112
0.68,0.07763115885600706
0.7000000000000001,0.07896398169659301
0.72,0.08029680453717894
0.74,0.08162962737776489
0.76,0.08296245021835083
0.78,0.08429527305893678
0.8,0.08562809589952272
0.8200000000000001,0.08696091874010867
0.84,0.0882937415806946
0.86,0.08962656442128054
0.88,0.09095938726186649
0.9,0.09229221010245243
0.92,0.09362503294303838
0.9400000000000001,0.09495785578362433
0.96,0.09629067862421026
0.98,0.0976235014647962
1.0,0.09895632430538215
1.02,0.0996329436154855
1.04,0.10030956292558883
1.06,0.10098618223569218
1.08,0.10166280154579553
1.1,0.10233942085589888
1.12,0.10301604016600222
1.1400000000000001,0.10369265947610556
1.16,0.1043692787862089
1.18,0.10504589809631225
1.2,0.1057225174064156
1.22,0.10639913671651893
1.24,0.10707575602662228
1.26,0.10775237533672563
1.28,0.10842899464682898
1.3,0.10910561395693232
1.32,0.10978223326703566
1.34,0.11045885257713901
1.36,0.11113547188724235
1.3800000000000001,0.1118120911973457
1.4000000000000001,0.11248871050744905
1.42,0.11316532981755238
1.44,0.11384194912765573
1.46,0.11451856843775907
1.48,0.11519518774786242
1.5,0.11587180705796576
1.52,0.11621529883861642
1.54,0.11655879061926708
1.56,0.11690228239991772
1.58,0.11724577418056838
1.6,0.11758926596121903
1.62,0.11793275774186969
1.6400000000000001,0.11827624952252033
1.6600000000000001,0.11861974130317099
1.68,0.11896323308382165
1.7,0.1193067248644723
1.72,0.11965021664512294
1.74,0.1199937084257736
1.76,0.12033720020642426
1.78,0.12068069198707491
1.8,0.12102418376772556
1.82,0.12136767554837621
1.84,0.12171116732902687
1.86,0.12205465910967753
1.8800000000000001,0.12239815089032818
1.9000000000000001,0.12274164267097883
1.92,0.12308513445162948
1.94,0.12342862623228014
1.96,0.12377211801293078
1.98,0.12411560979358144
2.0,0.1244591015742321
2.02,0.124633478216478
2.04,0.1248078548587239
2.06,0.12498223150096979
2.08,0.1251566081432157
2.1,0.1253309847854616
2.12,0.1255053614277075
2.14,0.12567973806995336
2.16,0.12585411471219926
2.18,0.12602849135444516
2.2,0.12620286799669106
2.22,0.12637724463893696
2.24,0.12655162128118286
2.2600000000000002,0.12672599792342876
2.2800000000000002,0.12690037456567466
2.3000000000000003,0.12707475120792056
2.32,0.12724912785016645
2.34,0.12742350449241235
2.36,0.12759788113465825
2.38,0.12777225777690412
2.4,0.12794663441915002
2.42,0.12812101106139592
2.44,0.12829538770364182
2.46,0.12846976434588772
2.48,0.12864414098813362
2.5,0.12881851763037952
2.52,0.1289070414759963
2.54,0.1289955653216131
2.56,0.12908408916722988
2.58,0.12917261301284666
2.6,0.12926113685846344
2.62,0.12934966070408024
2.64,0.12943818454969702
2.66,0.1295267083953138
2.68,0.1296152322409306
2.7,0.12970375608654738
2.72,0.12979227993216416
2.74,0.12988080377778094
2.7600000000000002,0.12996932762339775
2.7800000000000002,0.13005785146901452
2.8000000000000003,0.1301463753146313
2.82,0.13023489916024808
2.84,0.13032342300586489
2.86,0.13041194685148166
2.88,0.13050047069709844
2.9,0.13058899454271525
2.92,0.13067751838833203
2.94,0.1307660422339488
2.96,0.13085456607956558
2.98,0.1309430899251824
3.0,0.13103161377079917
3.02,0.13107655368443585
3.04,0.1311214935980725
3.06,0.1311664335117092
3.08,0.1312113734253459
3.1,0.13125631333898255
3.12,0.13130125325261924
3.14,0.1313461931662559
3.16,0.13139113307989259
3.18,0.13143607299352927
3.2,0.13148101290716593
3.22,0.13152595282080262
3.24,0.1315708927344393
3.2600000000000002,0.13161583264807597
3.2800000000000002,0.13166077256171266
3.3000000000000003,0.13170571247534935
3.3200000000000003,0.131750652388986
3.34,0.1317955923026227
3.36,0.13184053221625938
3.38,0.13188547212989604
3.4,0.13193041204353273
3.42,0.1319753519571694
3.44,0.13202029187080608
3.46,0.13206523178444277
3.48,0.13211017169807943
3.5,0.13215511161171611
3.52,0.13217792575657844
3.54,0.13220073990144077
3.56,0.13222355404630312
3.58,0.13224636819116545
3.6,0.13226918233602777
3.62,0.1322919964808901
3.64,0.13231481062575245
3.66,0.13233762477061478
3.68,0.1323604389154771
3.7,0.13238325306033943
3.72,0.1324060672052018
3.74,0.13242888135006411
3.7600000000000002,0.13245169549492644
3.7800000000000002,0.13247450963978877
3.8000000000000003,0.13249732378465112
3.8200000000000003,0.13252013792951345
3.84,0.13254295207437577
3.86,0.1325657662192381
3.88,0.13258858036410046
3.9,0.13261139450896278
3.92,0.1326342086538251
3.94,0.13265702279868744
3.96,0.1326798369435498
3.98,0.13270265108841212
4.0,0.13272546523327444
4.0200000000000005,0.1327370470358121
4.04,0.13274862883834976
4.0600000000000005,0.13276021064088742
4.08,0.13277179244342507
4.1,0.13278337424596273
4.12,0.1327949560485004
4.14,0.13280653785103808
4.16,0.13281811965357573
4.18,0.1328297014561134
4.2,0.13284128325865105
4.22,0.1328528650611887
4.24,0.13286444686372637
4.26,0.13287602866626402
4.28,0.13288761046880168
4.3,0.13289919227133934
4.32,0.132910774073877
4.34,0.13292235587641466
4.36,0.1329339376789523
4.38,0.13294551948149
4.4,0.13295710128402766
4.42,0.13296868308656531
4.44,0.13298026488910297
4.46,0.13299184669164063
4.48,0.1330034284941783
4.5,0.13301501029671595
4.5200000000000005,0.13302088990126965
4.54,0.13302676950582334
4.5600000000000005,0.13303264911037704
4.58,0.13303852871493074
4.6000000000000005,0.13304440831948444
4.62,0.13305028792403814
4.64,0.13305616752859184
4.66,0.13306204713314554
