Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.023235131190557944,64860,0.023476174506056862
1.0,0.03964062250644349,62444,0.03310265344782369
1.5,0.028981552318660432,59250,0.037050021311883966
2.0,0.03358009035176832,56769,0.03866865187748057
2.5,0.03627054414256685,54949,0.03933237641446575
3.0,0.03272634441746039,54096,0.03960453874128664
3.5,0.03756451966630533,52762,0.03971613975648644
4.0,0.04479007779281083,50480,0.03976190210258007
4.5,0.04180621721568052,48296,0.039780667096036844
5.0,0.043727021433705986,46127,0.03978836174042225
5.5,0.050684156393354066,43781,0.03979151695347119
6.0,0.044700930769420444,41281,0.03979281075847185
6.5,0.04424069457921547,38775,0.039793341287267775
7.0,0.05334842334101638,36275,0.03979355883226347
