Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.016460792363502084,107559,0.015641466906853793
1.0,0.032860570974790435,105561,0.02833157498854472
1.5,0.03762745500412698,103061,0.03862721056313609
2.0,0.04497893352806008,101639,0.046980182121962
2.5,0.05352400983015366,99579,0.053757047266134894
3.0,0.057889963968482616,97549,0.05925519853588024
3.5,0.058023062311232956,95049,0.06371591403513957
4.0,0.06398252787403289,92549,0.06733494555848542
4.5,0.07191901247385231,91254,0.07027110886438236
5.0,0.08007444695950101,89693,0.07265325306602372
5.5,0.08363512530605678,87193,0.07458591498098492
6.0,0.08039142114258165,84677,0.0761539065723285
6.5,0.07543916755297148,82187,0.0774260367941182
7.0,0.07421804038052747,79687,0.07845813116893821
7.5,0.07614814537125335,77187,0.07929548160703759
8.0,0.07055385072352968,74677,0.07997483397373129
8.5,0.07748534737314512,72067,0.080526000626465
9.0,0.0836078692581782,69681,0.08097316868530927
9.5,0.08090345895785338,67181,0.081335961448367
10.0,0.08274690491384827,64681,0.08163029953071403
10.5,0.08282642689931102,62169,0.08186909951666067
11.0,0.08956721636749786,59669,0.08206284078463863
