Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.020408842609799815,84634,0.039413908144354
1.0,0.059208375002266805,83873,0.056832964133180924
1.5,0.08878157329158193,81355,0.06453135096735617
2.0,0.09351504411769412,78861,0.06793366851468004
2.5,0.07970557141542811,76313,0.06943732959877104
3.0,0.06096663606416478,73843,0.07010187563962726
3.5,0.05084830921405201,71347,0.07039557309917457
4.0,0.04824076405069725,68837,0.07052537328221894
4.5,0.04548697316275457,66261,0.07058273873421951
5.0,0.05489098769121869,63831,0.07060809151112665
5.5,0.06828942522419498,61331,0.07061929622188003
6.0,0.07926491452096325,58831,0.07062424816633671
6.5,0.07749378791276909,56335,0.07062643668815059
7.0,0.07738132131077477,53835,0.07062740390976864
7.5,0.07540501584329705,51335,0.07062783137530838
8.0,0.0719308905243614,48825,0.07062802029456355
