File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_140257.csv,1,0.03,0.58,0.305,215,0.5599999999999997,13.360506219879188,0.047960809471588775,0.0006260338320293149,116.8219501407925,142.21802625835613,426.59908042618423,93.67737890078995,85.24945883692887,67.61022652824894,129.15637205476142,1.391548486058297,1.3915492745211206
SCPT_140257.csv,2,0.59,1.41,1.0,215,0.8299999999999997,1.4277002519151207,0.07838089172261932,0.013402254700468214,110.62783677972368,134.67736651444625,207.97647960313301,111.82940397699623,180.28296379176982,74.58382270282104,191.25826022734776,2.8658344807184575,2.86577693975766
SCPT_140257.csv,3,1.42,4.63,3.025,281,3.2199999999999998,2.2335544056708105,0.06542696987838977,0.2799130843479926,136.94222993365958,166.71227991923766,278.692515595303,149.62739085143588,207.01479318717205,105.96434914922258,246.66892278987743,2.5326024266170237,2.5313365288633474
SCPT_140257.csv,4,4.64,5.14,4.89,289,0.5099999999999998,2.7105562322972787,0.03984044701192525,0.9358421559315154,143.58564460184763,174.79991516746688,319.4874565908412,159.30493879088348,178.2526664140312,121.22111223302473,264.9426375320051,2.256222421548894,2.2644091370113593
SCPT_140257.csv,5,5.15,5.89,5.52,184,0.7499999999999991,1.2398248837698889,0.01288222237937319,0.6258642969350395,118.15859087816776,143.84524106907372,242.28483065400027,126.52632551033408,123.41321675367197,101.98986879539001,234.51757437530418,2.486136797797513,2.497662945302503
SCPT_140257.csv,6,5.9,6.93,6.415,148,1.0399999999999991,1.0321997328226287,0.013219734478351923,0.287254709030042,118.02549445981155,143.68321064672716,226.60074591631044,127.88827301410636,135.41487878838944,103.78378204521077,244.0735751416111,2.6693028969028227,2.6897894654563266
SCPT_140257.csv,7,6.94,8.02,7.48,107,1.089999999999999,0.5413422513374868,0.027804809010405614,0.019320305615773335,111.67179047766025,135.94826666845614,175.44528750844125,130.9901724368855,194.5144847264984,104.98745115116186,278.17799768858566,3.3454184888103917,3.390372223100467
SCPT_140257.csv,8,8.03,8.52,8.274999999999999,381,0.5,1.0283745286128227,0.029186065703072153,0.11578665385851222,128.92776416706488,156.95553898599192,228.63642725911777,144.13909372516142,183.38075669164405,118.93189086216611,288.6031649428899,2.893575563339894,2.939360742539756
SCPT_140257.csv,9,8.53,9.02,8.774999999999999,381,0.5,12.076759886662762,0.21855755450349454,0.03874289243335503,240.3798093415516,292.6362896331928,584.313563182887,271.56259321451995,395.05427651533375,203.70843808446836,387.5577325968181,1.9745176089849625,1.9982212050160864
SCPT_140257.csv,10,9.03,9.52,9.274999999999999,692,0.5,26.556742038821614,0.6938729702636318,,319.0916035214684,388.45934341744027,793.7875262544062,381.81961333662616,735.8334795022744,255.0491517803457,459.3906629916699,1.9007070438215647,1.9175421620833912
SCPT_140257.csv,11,9.53,10.02,9.774999999999999,692,0.5,34.96640001915476,0.614077696081548,,324.4198739516847,394.94593350639923,886.3856186252737,382.2502235074371,653.3577364865045,266.54184106537684,459.133910771622,1.7058075971450164,1.7197021610500673
SCPT_140257.csv,12,10.03,10.52,10.274999999999999,360,0.5,20.56455040532662,0.3853269001316759,,287.48988760024315,349.98768925246947,727.2620078392687,325.13539549593435,504.9334232148556,240.87640681730446,435.91781183718007,1.8676560482207945,1.8848845634568454
SCPT_140257.csv,13,10.53,11.28,10.905,360,0.7599999999999998,17.08513571829424,0.34441736819511715,,280.69656046711617,341.71755187301113,681.5104515568951,312.0384410710323,477.26252134633893,236.226401139392,435.5111126544788,1.955652063377401,1.9734847703139893
SCPT_140257.csv,14,11.29,11.78,11.535,438,0.5,9.536406608462281,0.36073422832268276,,264.3636473787895,321.8340055046137,548.4502656037201,295.759462251418,515.9316316055694,221.47628067759877,442.51032780155657,2.339495274824108,2.360645980204461
SCPT_140257.csv,15,11.79,13.11,12.45,340,1.33,5.711546740082507,0.1432176396791878,0.2751807228295802,224.07908925450778,272.7919347446183,458.334831022858,233.10454714760507,321.1707791082439,194.59769680392495,398.5335035032779,2.3877928154381376,2.4101388499454552
SCPT_140257.csv,16,13.12,15.04,14.079999999999998,246,1.9299999999999997,2.257943558770334,0.03293483768952795,0.20547746794982855,174.23945190541212,212.11759362398004,325.08720826923803,162.29595274326746,174.52050709842592,155.93183938771926,337.27393732424486,2.6673507445166873,2.6944770487085696
SCPT_140257.csv,17,15.05,16.59,15.82,354,1.549999999999999,6.113821879789581,0.18123880349996624,0.010812945033204195,245.12110195797555,298.4082980357962,477.53517825571987,243.01493943576872,348.27337305476436,214.19670671304402,436.8238931189278,2.5006998351550376,2.521470014224421
SCPT_140257.csv,18,16.6,17.09,16.845,343,0.4999999999999982,7.60096183244267,0.15206692981945721,0.0006381895881264978,251.5665182197542,306.25489174578837,522.2194577951517,242.72223875907576,311.2452778557083,221.6798876115055,434.5460818910176,2.3212676159423227,2.340098488577511
SCPT_140257.csv,19,17.1,18.58,17.84,333,1.4899999999999967,5.249651800432252,0.22102735601030016,0.0038354053156545473,252.20997636003554,307.0382320904776,455.97234846078993,244.587647689394,381.0624695793806,220.27149290854817,461.5700818775643,2.7111331088433723,2.7307342607789105
SCPT_140257.csv,20,18.59,19.58,19.085,296,0.9999999999999982,3.973889319118873,0.2019192834748975,0.028369164953937712,242.86922650440923,295.66688444015074,412.92724458581074,230.17923288166642,365.7623680017358,214.0194578108226,463.09448884258194,2.9060979120552255,2.9243350378804944
