File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_125043.csv,1,3.5,4.08,3.79,167.0,0.5899999999999999,0.5009227368728326,0.013789471834083,0.032557254130548614,93.13446184610906,113.38108398656759,160.66630760449857,108.89140440647812,129.8621019310425,81.07871666358845,213.67998922651324,3.078545582626152,3.0813048765004583
SCPT_125043.csv,2,4.09,4.7,4.395,119.0,0.6200000000000001,1.8307148996395102,0.016595886507594425,0.015373873949879104,121.12969815207282,147.46224122861057,265.71884485016426,135.1087070313284,129.85134132772168,103.40405678408897,229.44604889128482,2.3133323605823324,2.3117540214667343
SCPT_125043.csv,3,4.71,5.2,4.955,128.0,0.5,0.8173820106266517,0.012237597612705597,0.03763797742756531,105.7329517170569,128.71837600337355,199.62353492345525,119.44004254637082,124.94979967549139,92.8232372921802,226.0016523848284,2.748477212542417,2.7520440140939355
SCPT_125043.csv,4,5.21,5.7,5.455,123.0,0.5,3.5854345119963376,0.023566821871136588,0.014685250941127933,145.05945862069126,176.5941235382326,350.80970084003883,159.24105089906726,151.72023283558315,124.55452056556882,254.93713346664296,2.0467502102829513,2.010481281981702
SCPT_125043.csv,5,5.71,7.36,6.535,139.0,1.6600000000000001,1.0180956723367256,0.01349524925514892,0.05758157445815343,116.00028113733278,141.217733558492,222.58487635610766,127.97769822427956,130.75164392998659,104.24530479254743,245.75434715572752,2.6716906338411954,2.650885761071071
SCPT_125043.csv,6,7.37,8.89,8.13,109.0,1.5300000000000002,0.46155079325984755,0.008205446973026734,0.18352180969654477,104.18757668386141,126.83704987600524,174.44952707998007,108.6656591085455,114.20324636820156,94.87733070637931,242.10213087152295,3.1143420903729275,3.0768405568911765
SCPT_125043.csv,7,8.9,9.57,9.235,120.0,0.6799999999999997,0.9285559905410742,0.011548973938465436,0.12569086002099733,122.29422749115119,148.8799291196621,224.0185833885977,124.26136697688523,123.50721649419741,111.87613885526355,262.8348120839041,2.787391759569435,2.720279216877591
SCPT_125043.csv,8,9.58,10.07,9.825,126.0,0.5,0.5066230351752408,0.00654138244630909,0.22280789983592578,109.25726653080872,133.00884621141935,183.30333336444653,106.13750463099707,103.85150646569828,99.50581264329816,246.8651286803032,3.0878025150533577,3.023906603550384
SCPT_125043.csv,9,10.08,12.38,11.23,113.0,2.3100000000000005,0.49763522617374956,0.010979612424764607,0.37347705470884723,117.75620814075941,143.355383823533,189.082991836897,113.79957468743034,125.22287553662645,107.48151727328377,272.9888823304849,3.2260896953144287,3.182160388423339
SCPT_125043.csv,10,12.39,12.95,12.67,231.0,0.5699999999999985,3.681928408333132,0.09904671661015989,0.5773916591871723,199.38567285969617,242.73038435093432,392.588378209267,207.22753807722904,278.0554696969672,178.05292716957086,380.36552122839606,2.502967830778822,2.4638627635462163
SCPT_125043.csv,11,12.96,13.5,13.23,227.0,0.5499999999999989,1.1178235345052288,0.03556089571166715,0.3596019456369907,151.7100016873646,184.69043683679192,254.0782819616989,150.92540643000214,191.9415999168228,139.41170820044326,333.64982183510654,3.034824782199578,2.9917220872909005
SCPT_125043.csv,12,13.51,14.47,13.99,286.0,0.9700000000000006,8.437638792912578,0.338800489425705,0.1682197960518249,266.45731672841583,324.3828203650278,535.0451538940443,287.9178206635931,497.6334493750636,228.39791021345386,460.4435367626601,2.415889947047436,2.3826766100379935
SCPT_125043.csv,13,14.48,15.01,14.745000000000001,409.0,0.5399999999999991,13.334046600752007,0.5090528546011375,0.10687540570689369,304.77071496754866,371.025218221364,639.5771841229944,330.9868244041052,602.8401063880539,256.06496841151153,493.6562476072572,2.2836881844938812,2.256014678264615
SCPT_125043.csv,14,15.02,16.0,15.51,569.0,0.9900000000000002,6.829597371510356,0.19735018209567823,0.27245797949372547,247.8944821786485,301.7845870000942,499.08587966868413,251.86170926176732,367.498675394881,217.99423699660633,439.8669041760326,2.409271275573056,2.377734453455664
