File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_192457.csv,1,1.51,3.84,2.675,94.0,2.34,0.4119962768213498,0.008151426118019882,0.0918226724686186,82.81086453248996,100.81322638737912,145.16622712759178,97.31715035172168,103.40397043936912,67.8731244912386,180.9498853392964,3.063949075112048,3.063949075112048
SCPT_192457.csv,2,3.85,4.64,4.245,272.0,0.7999999999999994,0.9420175694875536,0.017076290301166436,0.06661352006566726,109.76472141665896,133.62661737680213,206.60166776130586,132.9414666834025,146.57157708774938,93.26997609561225,227.1271226676991,2.764381556131614,2.742806249188061
SCPT_192457.csv,3,4.65,5.14,4.895,152.0,0.4999999999999991,5.9558679163710195,0.16092371637592584,0.10211016514947203,192.67073211889686,234.55567388387433,421.0904936328726,237.022980045836,354.23224517685355,152.49588270239084,319.6057636650085,2.2773532509708856,2.2147533887435586
SCPT_192457.csv,4,5.15,5.66,5.405,238.0,0.5199999999999996,7.4887170995880545,0.16783624484005635,1.4680121766112548,205.45695583002944,250.12151144525353,471.80028189939605,245.3550656826436,347.42115310635603,162.58056804062252,330.0809354240755,2.1429705857422836,2.0602432996384983
SCPT_192457.csv,5,5.67,6.92,6.295,417.0,1.2599999999999998,4.8872576018485425,0.11080897106634525,0.7688212495806936,188.69820026752802,229.71954815177313,405.15191681059207,217.4166980556577,289.49468804663036,154.04996727609645,323.903423400512,2.3116969266093825,2.2147824726709935
SCPT_192457.csv,6,6.93,8.27,7.6,152.0,1.3499999999999996,2.4565983546841195,0.04469560439769799,0.4274962345168068,160.11047001867038,194.91709393577236,317.85999986308303,172.37996544636195,197.33109023215462,136.36565468093252,300.38877670834944,2.5306785363711803,2.422708483200926
SCPT_192457.csv,7,8.28,9.09,8.684999999999999,360.0,0.8200000000000003,7.965897045763681,0.1902626870363064,1.2255853595837762,230.41912084560857,280.5102340729146,504.1003808236123,255.39876077669453,361.19072334374766,189.11026901779974,378.4537352618797,2.2290844028266594,2.154528351372416
SCPT_192457.csv,8,9.1,9.91,9.504999999999999,268.0,0.8200000000000003,6.061842722155,0.17554822658956895,0.601772285256574,223.18695244478056,271.7058551501675,456.29990950178535,243.53434861598205,352.6940654409241,185.19575751488514,382.393381757651,2.404730757771999,2.3277639427698094
SCPT_192457.csv,9,9.92,10.57,10.245000000000001,217.0,0.6600000000000001,21.106209770964252,0.13721569449702947,0.025994519918179394,247.70680068651157,301.5561051835794,734.4640352409393,270.696471080461,277.90665166225824,221.73735346641726,380.94599192619916,1.5687341940355388,1.5222542929808294
SCPT_192457.csv,10,10.58,11.28,10.93,251.0,0.7099999999999991,15.775598967855386,0.14968015348399105,0.047694906061072226,248.93403840864548,303.05013371487314,661.5768875307261,266.40717423224487,297.6005074093607,218.0628038691333,390.79390322989866,1.7729638825669727,1.72232432741769
SCPT_192457.csv,11,11.29,12.79,12.04,266.0,1.5099999999999998,4.124235173379493,0.05799482521650019,1.6670909276159942,199.35644740843514,242.69480554070373,413.68003590946836,193.70358080804084,207.42509619778613,170.65677348292016,350.4937737041737,2.361285790249498,2.2883239924766716
