File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_139897_raw_result_layers_stats.csv,1,0.03,0.53,0.28,583.0,0.5,0.1608991849445644,0.0022653836055908,0.0011222861938804,44.47476563554096,54.143192947615056,79.04679154502116,41.660940547790695,41.70487277207012,27.19776638402392,82.47347007099033,3.2690453466927027
SDMT_139897_raw_result_layers_stats.csv,2,0.54,1.5,1.02,53.0,0.96,3.773344895159821,0.0160454997778759,0.0062044137743559,112.67642176014851,137.17129605583304,301.6154900789915,118.00495688476714,103.89184677011109,75.40598280018816,157.12444807469453,1.9179851957358225
SDMT_139897_raw_result_layers_stats.csv,3,1.51,2.0,1.755,297.0,0.49,1.7554064109666876,0.0106685033990968,0.0207319827828005,104.89952735026684,127.703772426412,239.25929722314712,115.60831649730044,108.35937709043668,76.70773741613304,171.5734092852215,2.274141076720168
SDMT_139897_raw_result_layers_stats.csv,4,2.01,2.5,2.255,164.0,0.4900000000000002,4.182256634872137,0.028942981435946,0.18805948860591,130.5781555539037,158.96471110910022,340.8425659554213,146.08998846431848,138.18729278049327,101.28278887402358,209.5458526507677,1.924333234162858
SDMT_139897_raw_result_layers_stats.csv,5,2.51,3.0,2.755,89.0,0.4900000000000002,11.80106058733648,0.0282973420732586,0.002606989074918,146.34986020112515,178.16504720136965,516.3483640987823,166.38003847796796,128.25131379709225,124.12438390134936,221.52286580574471,1.3377475066359
SDMT_139897_raw_result_layers_stats.csv,6,3.01,3.5,3.255,160.0,0.4900000000000002,1.8867854953995733,0.0110263032553125,0.0088948382757245,112.40152169406524,136.83663510581837,261.3121201722724,123.36989099461334,109.20903814157164,92.34510156976238,201.6894675696068,2.181048879745927
SDMT_139897_raw_result_layers_stats.csv,7,3.51,4.0,3.755,161.0,0.4900000000000002,6.379716048131011,0.0138997993107498,0.0052789011076491,137.5119334222122,167.40583199225824,420.97852414573777,148.29884218984216,109.67198692892956,116.74309733317908,217.4710545705786,1.5641696887173726
SDMT_139897_raw_result_layers_stats.csv,8,4.01,4.86,4.4350000000000005,183.0,0.8500000000000005,1.1055169118074846,0.0143156066353811,0.0696342243144822,110.70339058334834,134.7693450579892,221.5447537542168,123.50050812674807,126.22258562097896,95.2072908355172,224.71335396820064,2.570007275927677
SDMT_139897_raw_result_layers_stats.csv,9,4.87,5.36,5.115,218.0,0.4900000000000002,11.130509070936723,0.0534615594645258,0.0918336373732022,176.67790658628928,215.08614714852595,536.9743127654895,194.90453470186384,178.17129454220793,154.15387449227376,281.34782606607695,1.555280265061484
SDMT_139897_raw_result_layers_stats.csv,10,5.37,6.26,5.8149999999999995,131.0,0.8899999999999997,15.308045684275482,0.0528401605036831,0.0013882160493593,184.11639494967176,224.14169819960048,614.0924530719586,202.4243443871679,171.35160308891017,167.06151088315252,290.8270013146704,1.3944651105568715
SDMT_139897_raw_result_layers_stats.csv,11,6.27,7.61,6.9399999999999995,224.0,1.3400000000000007,11.823695811099562,0.0434429268768436,0.0062469994712322,183.8604204032497,223.83007701265183,566.2119062350209,196.30864532827152,165.4066798906611,166.32158645380366,295.88151491485365,1.5216665128470563
SDMT_139897_raw_result_layers_stats.csv,12,7.62,8.3,7.960000000000001,218.0,0.6800000000000006,15.11308092090108,0.0533194693981064,0.0078837523893448,196.71643398574025,239.4808761565532,630.4486225211391,211.1745256543398,178.1275629737947,182.1344919799427,315.26714764645385,1.44731658506713
SDMT_139897_raw_result_layers_stats.csv,13,8.31,8.9,8.605,263.0,0.5899999999999999,11.785901778018053,0.0368646820458346,0.0081672169293964,188.7565198085753,229.7905458539182,577.7737969798492,197.0213001984052,158.75625429599955,174.16425354406078,305.9263711635481,1.524066645456128
SDMT_139897_raw_result_layers_stats.csv,14,8.91,9.56,9.235,271.0,0.6500000000000004,16.144872725910147,0.0723917541983449,0.0089214592533088,213.01999031015995,259.32868385584675,656.1444010719016,227.73103701183936,206.11821984157103,196.55982854382503,340.7932179409072,1.5052762867500509
SDMT_139897_raw_result_layers_stats.csv,15,9.57,10.23,9.9,333.0,0.6600000000000001,9.863504710285504,0.0343231379146466,0.00876511804856,191.4427157231381,233.06069740208108,547.3323030424007,194.1532015025332,158.25542182198927,175.4589735002368,313.6292992826797,1.6412165279959834
SDMT_139897_raw_result_layers_stats.csv,16,10.24,11.15,10.695,211.0,0.91,13.25450963182908,0.0417364473789831,0.0083848557858499,202.31443391615448,246.2958325935797,617.4219170317481,208.38664287420647,168.17661128431627,190.1148292466203,328.7616158910595,1.5189086744317006
SDMT_139897_raw_result_layers_stats.csv,17,11.16,11.66,11.41,288.0,0.5,19.48960283202111,0.0712168331553875,0.0096340229430768,223.26154252290007,271.79666046266107,719.9982521779335,237.63968262316013,204.18411006647224,213.9090579170902,359.2726576145031,1.4202833176217946
SDMT_139897_raw_result_layers_stats.csv,18,11.67,12.37,12.02,245.0,0.6999999999999993,11.509092301643982,0.0369067806994121,0.0093977201480431,204.1784332125657,248.5650491283405,591.8224630384258,204.40370648096092,164.4232633489463,190.49055103990912,332.9163438369056,1.6058076474276843
SDMT_139897_raw_result_layers_stats.csv,19,12.38,13.29,12.835,279.0,0.9099999999999984,18.542197894075212,0.0676883539399202,0.009837338360302,227.7629085762164,277.2765843536548,714.6938156341757,238.0123747324973,203.4277973085233,218.5112970255333,367.5459060438575,1.4603053724912272
SDMT_139897_raw_result_layers_stats.csv,20,13.3,13.81,13.555,346.0,0.5099999999999998,26.940535672619017,0.0947733797518301,0.0098593637869911,242.3360717158907,295.01782643673687,828.7924636157246,264.4561957512216,230.1877907570877,240.7562410131548,390.4167416995057,1.3202303616106963
SDMT_139897_raw_result_layers_stats.csv,21,13.82,14.5,14.16,411.0,0.6799999999999997,18.376537854493915,0.0246404051634718,0.0014386160904975,208.2386727845023,253.5079494767857,719.082146132044,217.76728557541887,154.16181303648054,206.23492149826947,330.3981897077699,1.3109530704234131
SDMT_139897_raw_result_layers_stats.csv,22,14.51,15.0,14.754999999999999,366.0,0.4900000000000002,15.095814548558607,0.0182538131604858,,202.0464105856377,245.969543321646,669.6667703706169,204.52023076327828,139.38647019904766,197.79934172114997,320.623704420316,1.3735303291022167
