File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_114319_AGS01_result_layers_stats.csv,114319,13,14.34,15.95,15.145,171,15,1.61,2.437016485,0.038621677,0.001009378,179.4679982,218.4827804,334.4867312,166.1969873,182.1257525,163.0383153,350.9669781,2.662992914,15,4,1,-0.048333353,-0.245043647,-0.670933655,0.028489801,-0.06303384,0.04767832,-0.719028583
SCPT_114319_AGS01_result_layers_stats.csv,114319,14,15.96,17.02,16.49,201,16,1.06,5.946313234,0.053261638,0.0068177,214.1523298,260.7071841,474.4491799,199.0353352,197.5155708,194.9701227,376.4095395,2.170233901,16,4,1,-0.063382675,-0.260092969,-0.858849602,0.009822535,0.017487487,0.030458578,-0.627372843
SCPT_114319_AGS01_result_layers_stats.csv,114319,15,17.03,18.24,17.635,220,18,1.21,3.602657878,0.062529597,0.006649937,207.0077571,252.0094434,394.4812083,188.6824704,215.4550882,187.2901517,389.4762439,2.573634976,18,4,1,0.06087128,-0.135839014,-0.583943959,0.153561995,0.020875066,0.160968519,-0.571175326
SCPT_114319_AGS01_result_layers_stats.csv,114319,16,18.25,20,19.125,215,19,1.75,4.330253705,0.059816569,0.005914601,215.7043108,262.5965523,426.5815109,192.584125,208.8984693,195.972215,395.7884524,2.459166197,19,4,1,-0.00327051,-0.199980805,-0.685165436,0.110104957,0.028789687,0.092665139,-0.610241829
SCPT_114322_Raw01_result_layers_stats.csv,114322,1,0.06,1.92,0.99,244,2,1.86,4.566550667,0.021638331,0.002216299,112.583432,137.0580911,317.3779717,113.5089231,97.80523298,74.74630937,154.7384588,1.818175207,2,4,1,0.773473661,0.576763367,-0.262925178,0.765286774,0.914190143,1.183068387,0.455431896
SCPT_114322_Raw01_result_layers_stats.csv,114322,2,1.93,2.92,2.425,244,2,0.99,11.98260346,0.061153235,0.004086231,158.1131955,192.4856293,512.5520319,183.6619638,174.835991,127.7866176,236.7658476,1.49217269,2,4,1,0.433857022,0.237146727,-0.742234006,0.284071311,0.333319885,0.646806402,0.030096557
SCPT_114322_Raw01_result_layers_stats.csv,114322,3,2.93,4.86,3.895,241,4,1.93,8.355563504,0.029136491,0.001563853,152.2272173,185.3200907,467.8844619,167.6105988,138.606065,130.0228927,241.5461449,1.569657846,4,4,1,0.459422678,0.262712384,-0.663424456,0.363153509,0.553161089,0.617086401,-0.002263598
SCPT_114322_Raw01_result_layers_stats.csv,114322,4,4.87,6.13,5.5,154,5,1.26,12.15027487,0.020959934,0.003006834,162.5024811,197.8291074,558.9690934,174.8244471,126.749723,147.3075901,253.7657877,1.366735565,5,4,1,-0.053740668,-0.250450962,-1.28914158,-0.126829709,0.194738145,0.044429752,-0.499459144
SCPT_114322_Raw01_result_layers_stats.csv,114322,5,6.14,7.13,6.635,158,7,0.99,4.606133925,0.018586637,0.00628132,151.7544528,184.7445513,392.9554948,158.6407635,132.7942266,133.6716405,260.1873294,1.88224172,7,4,1,0.040331261,-0.156379034,-0.911101328,-0.004047264,0.173794271,0.167208684,-0.498806836
SCPT_114322_Raw01_result_layers_stats.csv,114322,6,7.14,8.65,7.895,210,8,1.51,9.149563694,0.018606177,0.010498582,172.274076,209.724962,519.722065,177.1519518,134.915138,154.8523981,273.2684366,1.568946291,8,4,1,0.198020857,0.001310563,-0.906186648,0.170099682,0.442461557,0.304635138,-0.263347066
SCPT_114322_Raw01_result_layers_stats.csv,114322,7,8.66,9.65,9.155,187,9,0.99,4.647063873,0.030342283,,170.7078854,207.8182953,407.0872419,173.3032256,160.4017489,152.4693345,300.8902017,2.041744053,9,4,1,0.091154794,-0.105555501,-0.777918899,0.076065807,0.153427018,0.204145126,-0.475636803
SCPT_114322_Raw01_result_layers_stats.csv,114322,8,9.66,11.26,10.46,203,10,1.6,10.51094038,0.047462263,,200.5907057,244.1973808,563.5542849,204.7632126,179.3535512,184.6637073,331.8012859,1.679974401,10,4,1,0.011939437,-0.184770857,-1.021057685,-0.008648272,0.123846975,0.094669607,-0.491330274
SCPT_114322_Raw01_result_layers_stats.csv,114322,9,11.27,12.26,11.765,197,12,0.99,4.115999092,0.041740187,,183.7752722,223.7264183,398.2749612,181.0129075,184.1100273,164.9667709,333.8916914,2.255881448,12,4,1,0.069490064,-0.12722023,-0.703938895,0.084635388,0.067670175,0.177459664,-0.527612934
SCPT_114322_Raw01_result_layers_stats.csv,114322,10,12.27,13.99,13.13,223,13,1.72,5.796205122,0.035898739,,194.6512532,236.966743,459.0745719,186.1733062,169.074207,176.4299233,337.4494385,2.039920927,13,4,1,0.135962259,-0.060748035,-0.722040891,0.180493778,0.276834058,0.234248009,-0.414243916
SCPT_114322_Raw01_result_layers_stats.csv,114322,11,14,14.99,14.495,222,14,0.99,7.158853207,0.045937958,,208.320679,253.6077831,502.6592989,199.6643907,185.249202,190.8403684,357.8774463,1.978095409,14,4,1,0.063598763,-0.133111531,-0.817235221,0.106039471,0.180975425,0.151240071,-0.477513217
SCPT_114322_Raw01_result_layers_stats.csv,114322,12,15,16.1,15.55,229,16,1.1,5.955092016,0.058920581,,213.8809273,260.3767811,471.8608985,202.2653252,207.3062144,193.4680859,375.7622066,2.183741419,16,4,1,0.068302558,-0.128407737,-0.722962232,0.124141677,0.099525007,0.168609435,-0.495234511
SCPT_114322_Raw01_result_layers_stats.csv,114322,13,16.11,17.46,16.785,250,17,1.35,10.30738407,0.073394869,0.021416562,235.7027022,286.94242,586.4351247,226.3135218,219.927198,217.7993342,395.7934713,1.895135294,17,4,1,0.058889643,-0.137820651,-0.85260113,0.099539615,0.128164344,0.137886764,-0.45943162
SCPT_114322_Raw01_result_layers_stats.csv,114322,14,17.47,18.88,18.175,227,18,1.41,4.027226856,0.078208467,0.012516404,217.6117037,264.9185958,412.6068622,198.0335989,234.5395197,195.5158329,404.3699383,2.581696555,18,4,1,0.042237719,-0.154472576,-0.597545215,0.13651331,-0.032674084,0.149308655,-0.57738013
SCPT_114322_Raw01_result_layers_stats.csv,114322,15,18.89,20,19.445,171,19,1.11,1.035525859,0.024992276,0.200902893,164.4659982,200.219476,251.4706184,135.4849371,158.0078087,149.0358673,351.1073506,3.324239957,19,4,1,0.038959706,-0.157750588,-0.385662601,0.232803088,0.079019103,0.137476559,-0.719428462
SCPT_125043_Raw01_result_layers_stats.csv,125043,1,3.85,4.84,4.345,119,4.5,0.99,2.1495316,0.006355913,0.001587401,115.5970671,140.7268643,281.8121584,121.1933962,94.87896074,97.37170207,202.1157703,2.030548521,4.5,8,1,0.029012908,-0.167697386,-0.862117251,-0.018264092,0.226521511,0.200587858,-0.52971716
SCPT_125043_Raw01_result_layers_stats.csv,125043,2,4.85,6.14,5.495,123,5.5,1.29,3.890236345,0.018502826,0.002013648,145.1262933,176.6754875,361.6743453,157.1316053,142.8217668,123.5520239,247.2495327,1.936281774,5.5,8,1,-0.165419996,-0.362130291,-1.078559853,-0.244899349,-0.149413111,-0.004477958,-0.698213725
SCPT_125043_Raw01_result_layers_stats.csv,125043,3,6.15,7.58,6.865,139,7,1.43,0.329647181,0.009528342,0.02082576,96.56734138,117.5602417,144.6711444,100.4689927,132.6760629,87.89578032,237.3552376,3.539436977,7,8,1,0.36423333,0.167523036,-0.039989264,0.324624784,0.046563393,0.458322135,-0.535083979
SCPT_125043_Raw01_result_layers_stats.csv,125043,4,7.59,9.17,8.38,109,8.5,1.58,1.770938275,0.01682571,0.019712042,136.3226652,165.9580272,280.5070153,141.5949416,138.4594741,123.252336,270.513213,2.382154543,8.5,8,1,-0.223676732,-0.420387026,-0.945250852,-0.261622575,-0.239229795,-0.122885884,-0.908973061
SCPT_125043_Raw01_result_layers_stats.csv,125043,5,9.18,10.86,10.02,126,10,1.68,1.020082839,0.013554137,0.056950295,127.7516009,155.5236881,232.3885851,128.2801583,130.4756641,117.5225248,274.0829537,2.734552362,10,8,1,-0.013805854,-0.210516148,-0.612128999,-0.017934702,-0.03490482,0.069651891,-0.777148904
SCPT_125043_Raw01_result_layers_stats.csv,125043,6,10.87,12.31,11.59,113,11.5,1.44,0.461174414,0.008464142,0.17818894,114.9855896,139.9824568,180.508075,106.6558056,114.2853035,104.9881212,265.9497033,3.263283116,11.5,8,1,-0.017418994,-0.214129287,-0.468387695,0.057780939,-0.011310166,0.073540606,-0.855919387
SCPT_125043_Raw01_result_layers_stats.csv,125043,7,12.32,13.31,12.815,231,13,0.99,0.754942104,0.009105598,0.156229713,127.3345594,155.0159854,215.9711908,115.9751989,113.96088,116.6205595,276.433923,2.962485682,13,8,1,0.595599762,0.398889467,0.067272688,0.689041345,0.706562479,0.683492127,-0.179554105
SCPT_125043_Raw01_result_layers_stats.csv,125043,8,13.32,15.88,14.6,246,14.5,2.56,0.499866244,0.010537098,0.353447442,126.7408431,154.2932003,193.8617649,110.8999218,122.2646989,115.3114604,290.21783,3.351524329,14.5,8,1,0.66318714,0.466476846,0.238186183,0.796703347,0.699143178,0.757694717,-0.165300243
SCPT_125043_Raw01_result_layers_stats.csv,125043,9,15.89,17.02,16.455,569,16,1.13,2.082019859,0.060994396,0.456738839,185.1952047,225.4550318,326.4703214,176.9811064,229.1665429,169.4202697,379.9317779,2.794646404,16,8,1,1.122470005,0.925759711,0.555541389,1.167837451,0.909431433,1.211498003,0.403888729
SCPT_125043_Raw01_result_layers_stats.csv,125043,10,17.03,18.52,17.775,569,16,1.49,10.03216254,0.394793622,0.132086428,292.8115497,356.4662344,584.9440165,302.1800165,519.8623779,253.4711817,499.6517399,2.379973808,16,8,1,0.664351207,0.467640913,-0.02763571,0.632857513,0.090316315,0.808630299,0.129969099
SCPT_125043_Raw01_result_layers_stats.csv,125043,11,18.53,20,19.265,569,16,1.47,8.248771757,0.235756795,0.310703857,272.7140053,331.9996587,547.9745379,266.0535213,390.0008375,241.4507145,476.1907057,2.366167328,16,8,1,0.735456788,0.538746493,0.037651612,0.760182938,0.377731548,0.857215063,0.178062018
SCPT_126232_Raw01_result_layers_stats.csv,126232,1,6.17,7.37,6.77,184.3,7,1.2,4.578348226,0.007885549,0.000236164,143.8790328,175.1570834,393.0965922,145.1439454,103.1615192,125.0660749,233.8996093,1.674596696,7,6,1,0.247591968,0.050881674,-0.757490499,0.238838888,0.580268957,0.387722668,-0.238327139
SCPT_126232_Raw01_result_layers_stats.csv,126232,2,7.38,8.41,7.895,210.8,8,1.03,2.23069687,0.005042344,0.000478151,131.0901585,159.588019,303.2902011,127.2818045,91.94958192,113.4196367,228.2606166,2.018238981,8,6,1,0.475024497,0.278314203,-0.36378029,0.504506255,0.829669412,0.619815277,-0.079578215
SCPT_126232_Raw01_result_layers_stats.csv,126232,3,8.42,9.91,9.165,149.3,9,1.49,0.760135624,0.002315369,,117.1331176,142.5968388,203.7783898,97.59207453,87.91043972,94.69971547,212.0994246,2.840991751,9,6,1,0.242646659,0.045936365,-0.311075374,0.425161418,0.529639139,0.455246709,-0.351097444
SCPT_126232_Raw01_result_layers_stats.csv,126232,4,9.92,11.57,10.745,120.2,11,1.65,0.559588595,0.005275824,0.005432951,113.8352223,138.5820098,184.6000611,101.7669886,100.0613676,101.7335391,245.9151087,3.054230709,11,6,1,0.054405038,-0.142305257,-0.429034631,0.166471248,0.183373348,0.166799989,-0.715829368
SCPT_126232_Raw01_result_layers_stats.csv,126232,5,11.58,12.57,12.075,135.5,12,0.99,3.511746776,0.014295905,0.016766777,163.7068164,199.2952547,376.3490749,153.5038756,124.3069442,148.5887189,292.0519939,2.024624292,12,6,1,-0.189105483,-0.385815777,-1.021545463,-0.124754175,0.086217777,-0.092210573,-0.767960207
SCPT_126232_Raw01_result_layers_stats.csv,126232,6,12.58,13.57,13.075,159.2,13,0.99,6.597457606,0.024703821,0.022001664,188.6671387,229.6817341,482.5811447,179.8081229,146.1764557,174.0799819,321.451487,1.788929408,13,6,1,-0.169823018,-0.366533312,-1.108987809,-0.121729025,0.085346781,-0.089353586,-0.702685363
SCPT_126232_Raw01_result_layers_stats.csv,126232,7,13.58,14.57,14.075,134.9,14,0.99,3.145623274,0.014892249,0.015725422,167.7611671,204.230986,366.2048947,152.8285791,126.8027481,153.1392617,304.9733937,2.148042059,14,6,1,-0.21800758,-0.414717874,-0.998659235,-0.124783132,0.061901049,-0.126813951,-0.815690776
SCPT_126232_Raw01_result_layers_stats.csv,126232,8,14.58,18.44,16.51,207.4,17,3.86,0.570711575,0.002928703,0.230184293,125.059642,152.2465206,199.7554742,95.52335509,79.57212112,109.3281553,253.6661168,3.09529621,17,6,1,0.505858536,0.309148243,0.037555306,0.775278522,0.957985501,0.640295337,-0.201369606
SCPT_126232_Raw01_result_layers_stats.csv,126232,9,18.45,20.37,19.41,217.6,19,1.92,1.049252243,0.009673813,0.18533351,150.8275694,183.6161714,252.3813534,121.4382464,113.4350823,137.9273724,310.2180963,2.91612343,19,6,1,0.366521255,0.169810961,-0.148282736,0.583252641,0.651427804,0.455931255,-0.354617072
SCPT_126232_Raw01_result_layers_stats.csv,126232,10,20.38,21.37,20.875,209.3,21,0.99,1.615867852,0.015942855,0.189606067,169.0411338,205.7892064,298.1485197,138.4171832,131.377646,156.1298228,338.2910776,2.734424817,21,6,1,0.213626549,0.016916254,-0.353823121,0.413496438,0.46569266,0.293080771,-0.480138072
SCPT_126232_Raw01_result_layers_stats.csv,126232,11,21.38,25.98,23.68,219.6,24,4.6,1.118475271,0.006992329,0.463740157,159.9986607,194.7809782,267.5923978,118.299385,101.9037362,143.1563277,312.798742,2.908483282,24,6,1,0.316642265,0.119931971,-0.197657209,0.618589137,0.767779105,0.427870476,-0.353752277
SCPT_126232_Raw01_result_layers_stats.csv,126232,12,25.99,26.98,26.485,265.7,25,0.99,4.0347112,0.103933104,0.2265528,242.7899515,295.5703757,433.2493648,208.4150609,272.0614537,222.3474801,461.5653957,2.669781044,25,6,1,0.09017118,-0.106539114,-0.48894561,0.242836276,-0.023660121,0.178126469,-0.552255894
SCPT_126232_Raw01_result_layers_stats.csv,126232,13,26.99,28.51,27.75,265.7,25,1.52,7.008892788,0.111845197,0.599686538,266.2593954,324.1418726,535.9833988,227.3969293,261.6786247,245.3795656,473.4448874,2.315700432,25,6,1,-0.002103152,-0.198813446,-0.701735335,0.155670775,0.015250725,0.079561594,-0.577667659
SCPT_126232_Raw01_result_layers_stats.csv,126232,14,28.52,30,29.26,265.7,25,1.48,8.721028172,0.124211333,0.582219258,281.0558968,342.1550048,585.31439,239.122001,270.5833748,259.2305412,487.2102823,2.223500155,25,6,1,-0.056185718,-0.252896012,-0.789781269,0.105393967,-0.018212423,0.024650067,-0.606327968
SCPT_128450_Raw01_result_layers_stats.csv,128450,1,6.08,7.42,6.75,199.1,7,1.34,2.127835629,0.00211649,0.00043891,121.5255377,147.9441329,293.2678993,118.8006387,80.62414414,100.3255816,195.8604717,1.945415257,7,6,1,0.493682784,0.296972489,-0.387279312,0.516360428,0.904009051,0.685386498,0.016404684
SCPT_128450_Raw01_result_layers_stats.csv,128450,2,7.43,8.42,7.925,183.1,8,0.99,8.036542124,0.01590622,0.001449319,167.7866798,204.262045,495.0674723,171.9851572,128.3734949,150.2171313,267.814951,1.524205786,8,6,1,0.087339042,-0.109371252,-0.994661609,0.062624274,0.355088508,0.197950662,-0.380263809
SCPT_128450_Raw01_result_layers_stats.csv,128450,3,8.43,12.27,10.35,177.1,10,3.84,2.354868871,0.00477709,0.011196604,142.5799245,173.5755603,319.7478828,126.279627,94.44349724,124.2724044,245.6751731,2.093912965,10,6,1,0.216811829,0.020101534,-0.590818274,0.338215835,0.628712802,0.354238579,-0.327295684
SCPT_128450_Raw01_result_layers_stats.csv,128450,4,12.28,13.35,12.815,211.2,13,1.07,6.657699479,0.013843729,0.029289222,178.354339,217.1270214,483.3339166,168.5733843,122.3851696,165.2001892,296.6439756,1.674650141,13,6,1,0.169033312,-0.027676983,-0.827902202,0.225434382,0.545632352,0.245647545,-0.339727133
SCPT_128450_Raw01_result_layers_stats.csv,128450,5,13.36,14.41,13.885,243.9,14,1.05,2.691698367,0.01531371,0.009845224,163.9574994,199.600434,344.5048804,149.9957629,129.4425726,149.520839,304.6771067,2.242943037,14,6,1,0.397151061,0.200440767,-0.345349952,0.486151259,0.633520977,0.489322531,-0.222494244
SCPT_128450_Raw01_result_layers_stats.csv,128450,6,14.42,15.59,15.005,221.1,15,1.17,1.40596474,0.018905859,0.49037346,155.5646052,189.3829977,278.5312937,141.5733803,144.3470875,141.5944164,317.8130185,2.696387028,15,6,1,0.351553975,0.15484368,-0.23091533,0.445796917,0.426394359,0.44564834,-0.36284813
SCPT_128450_Raw01_result_layers_stats.csv,128450,7,15.6,16.6,16.1,238.9,16,1,2.413534409,0.028471483,0.218129612,176.3647841,214.7049546,339.3586002,160.4507343,162.4615806,161.4781465,342.5891692,2.477321843,16,6,1,0.303490567,0.106780273,-0.351012312,0.39805811,0.385603508,0.391675237,-0.360486918
SCPT_128450_Raw01_result_layers_stats.csv,128450,8,16.61,17.6,17.105,270.4,17,0.99,8.52901756,0.046118004,0.022277285,218.2555,265.7023478,546.7005974,205.1422834,183.0794117,205.0026859,373.8660779,1.825570929,17,6,1,0.214235949,0.017525655,-0.703998954,0.27619854,0.389982342,0.276879263,-0.323995309
SCPT_128450_Raw01_result_layers_stats.csv,128450,9,17.61,18.95,18.28,244.2,18,1.34,5.99472731,0.021039284,0.040005346,199.7330784,243.1533128,481.0912374,177.8328689,140.9100795,185.9645337,342.4240595,1.910610685,18,6,1,0.201005695,0.0042954,-0.678069373,0.317143391,0.549865609,0.272431585,-0.338062347
SCPT_128450_Raw01_result_layers_stats.csv,128450,10,18.96,20.17,19.565,279.7,20,1.21,7.599407237,0.018121335,0.027441746,206.7320846,251.6738422,530.1758828,184.8414401,139.423143,193.6830978,342.2700102,1.776120531,20,6,1,0.302293923,0.105583628,-0.639491206,0.414219223,0.696204097,0.367494293,-0.201882329
SCPT_128450_Raw01_result_layers_stats.csv,128450,11,20.18,21.43,20.805,338.2,21,1.25,5.505904739,0.066993303,0.135740159,228.4366626,278.0968067,473.7839645,203.6399501,215.2468423,209.6476176,411.0603677,2.257038183,21,6,1,0.392378452,0.195668158,-0.33711401,0.507283952,0.451851963,0.478209327,-0.195102647
SCPT_128450_Raw01_result_layers_stats.csv,128450,12,21.44,22.81,22.125,301.5,22,1.37,10.57629992,0.030859917,0.024743001,229.6233056,279.5414155,608.7399093,207.3162861,162.7734299,219.6846058,379.3139355,1.704740262,22,6,1,0.272329852,0.075619557,-0.702621082,0.374524437,0.616410783,0.316577108,-0.229594172
SCPT_128450_Raw01_result_layers_stats.csv,128450,13,22.82,23.81,23.315,292.9,23,0.99,5.074590409,0.253673891,,267.3748501,325.4998176,461.6789415,247.4920311,400.7616278,238.8602305,502.7347571,2.77626806,23,6,1,0.091179647,-0.105530647,-0.455038464,0.16845287,-0.313535552,0.203952683,-0.540231455
SCPT_128450_Raw01_result_layers_stats.csv,128450,14,23.82,25.52,24.67,292.9,23,1.7,8.804164926,0.070831281,,254.9111841,310.326659,573.4465121,223.7864711,222.4227309,236.2764561,433.7869692,2.048546846,23,6,1,0.138916067,-0.057794228,-0.671833413,0.269138911,0.275251489,0.21482871,-0.392722305
SCPT_128450_Raw01_result_layers_stats.csv,128450,15,25.53,26.52,26.025,292.9,23,0.99,20.2283285,0.049532938,,257.9974851,314.0838948,792.3450104,246.5139074,189.588825,262.4360361,422.325386,1.435447227,23,6,1,0.126881417,-0.069828877,-0.995165662,0.172412842,0.434973606,0.109823873,-0.36594482
SCPT_128450_Raw01_result_layers_stats.csv,128450,16,26.53,27.75,27.14,292.9,23,1.22,14.84185892,0.039216197,0.004852936,253.1529924,308.1862517,706.9194944,228.1081847,175.304842,249.059422,413.1170958,1.59907275,23,6,1,0.145837235,-0.05087306,-0.881085536,0.250011243,0.513304841,0.162139743,-0.343899824
SCPT_128450_Raw01_result_layers_stats.csv,128450,17,27.76,29,28.38,292.9,23,1.24,9.622844385,0.035435124,0.011709698,249.0671833,303.2122231,601.7922545,208.1660769,167.992053,234.9331081,411.0227564,1.88385665,23,6,1,0.162108581,-0.034601713,-0.72008104,0.341495046,0.555914579,0.220530427,-0.338817327
SCPT_136515_Raw01_result_layers_stats.csv,136515,1,0.03,1.02,0.525,149,1,0.99,4.534231509,0.023830676,,104.9753706,127.7961034,297.0202666,99.90267767,88.57118785,62.96980399,133.1989511,1.843195145,1,6,1,0.350220549,0.153510254,-0.689854068,0.399749817,0.520139695,0.861290996,0.112102422
SCPT_136515_Raw01_result_layers_stats.csv,136515,2,1.03,2.19,1.61,212.9,2,1.16,8.982051353,0.052158842,,144.4754418,175.8831466,440.1674738,172.3857399,165.636279,107.4906939,207.8138384,1.620941589,2,6,1,0.387713032,0.191002737,-0.726332705,0.211087932,0.251028278,0.683418296,0.024179901
SCPT_136515_Raw01_result_layers_stats.csv,136515,3,2.2,3.65,2.925,229.9,3,1.45,5.399052389,0.03739587,0.003083232,144.5541154,175.9789231,384.939954,170.3732467,163.9968866,115.1122325,231.3200482,1.848139977,3,6,1,0.463990493,0.267280199,-0.515442927,0.299652833,0.337796988,0.691736845,-0.00615781
SCPT_136515_Raw01_result_layers_stats.csv,136515,4,3.66,5.13,4.395,196.3,4,1.47,9.001120687,0.062612967,0.010623064,175.220561,213.3119873,487.4957275,199.8797065,199.1766741,145.0530569,275.6340676,1.711291924,4,6,1,0.113598572,-0.083111722,-0.909637425,-0.018071617,-0.014548139,0.302544516,-0.339430043
SCPT_136515_Raw01_result_layers_stats.csv,136515,5,5.14,7.02,6.08,236.1,6,1.88,16.2433688,0.120004077,0.024497067,214.5384849,261.1772859,630.8165646,244.4343908,261.6707721,182.4584517,327.1118057,1.590605492,6,6,1,0.095766305,-0.100943989,-0.98275967,-0.034691489,-0.102831674,0.257732959,-0.326046582
SCPT_136515_Raw01_result_layers_stats.csv,136515,6,7.03,8.05,7.54,245.8,8,1.02,23.10322813,0.180783307,0.035770102,244.4155966,297.549422,737.46531,279.7783745,316.4134559,211.0309066,365.5703138,1.533392263,8,6,1,0.005648156,-0.191062138,-1.098700853,-0.129479573,-0.252531566,0.152513598,-0.396940441
SCPT_136515_Raw01_result_layers_stats.csv,136515,7,8.06,9.11,8.585,312,9,1.05,27.47148208,0.18734238,0.037239272,254.1634131,309.416329,798.0925824,290.8434684,318.9333061,224.9824622,380.0288735,1.460385285,9,6,1,0.205025769,0.008315475,-0.939221421,0.070217975,-0.021978821,0.326980734,-0.197244045
SCPT_136515_Raw01_result_layers_stats.csv,136515,8,9.12,10.11,9.615,318.9,10,0.99,21.63402387,0.143402698,0.040626381,246.1696527,299.6847946,736.7479986,272.115348,284.0407048,219.4205508,377.0759522,1.539769841,10,6,1,0.258856631,0.062146336,-0.837368331,0.158651524,0.115760019,0.373887362,-0.167569058
