Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,7,3.5,184.3,1.479789780095897,0.005334200120673587,102.67805341932684,124.99936938005001,233.72663844788525,108.93828325093187,88.66111066906268,80.22604026730264,175.77263723077985,2.2567652335181845
7,8,7.5,210.8,5.041819340617756,0.021099056172052787,162.90314280122666,198.3168694971454,412.03666833943254,166.75213626690766,138.1391875281055,141.57972848682314,272.9912453268072,1.9223335698713777
8,9,8.5,149.3,1.6171621047001272,0.010018775039278461,133.50846950442033,162.53204983146833,272.3631084500107,131.3982191303456,113.33176971869095,116.99938920959814,253.64439438689115,2.4638928390219137
9,10,9.5,139.2,0.6542424319181489,0.004638388193307066,113.17474350961822,137.77794862040474,197.53367172750544,105.60923437586202,91.05092343258966,99.37575172867349,234.46571826270392,2.9509710150136135
10,11,10.5,120.2,0.4843598528135711,0.00208014985296292,106.87450142329698,130.10808868923093,181.0934913609204,92.53415398376985,72.6847629475303,91.55273208349932,216.19680389619214,3.0510187843837766
11,12,11.5,135.5,0.5349793935487126,0.0021911250077845516,111.04653491164403,135.18708597939278,188.8059264999012,94.24824285489223,73.76661920720498,95.66589494041737,222.90011197616434,3.028349526066781
12,13,12.5,159.2,0.8462863931987179,0.003755025821431189,124.58231321880976,151.66542478811658,223.90685208917745,107.29414628582197,85.46064129624469,109.37892287396457,245.0010825673508,2.8259023284176776
13,14,13.5,134.9,1.0767397660718137,0.01039151777222907,139.33481585357384,169.62499321304628,245.6906433685978,124.76015064705487,116.69031870715675,125.88864485277489,285.676316240311,2.8703858209275985
14,15,14.5,130.1,1.299443168631448,0.018697719640864887,151.6602210095618,184.6298342725099,265.4724912633446,137.85878122978835,141.72242749496152,138.5326193915224,314.4130018381756,2.8802936286673932
15,16,15.5,162.5,1.2345621256595598,0.008375623324391464,146.00183419985606,177.7413633737376,263.625601130321,123.85235627200069,106.99724868406065,131.05645387825984,287.95762087189485,2.7802265291365535
16,17,16.5,207.4,1.2488698617177414,0.011823395808765387,152.1511032708661,185.22743006888052,266.0510246388024,129.58874826643222,121.49990708678199,137.4546243658157,305.98756667008524,2.8745630031911737
17,18,17.5,174.5,1.180495034220263,0.009981886164852337,152.2770967365124,185.38081341836295,263.710028821552,125.83122273102103,114.76265138405572,136.66060802310182,303.6917111002081,2.9020936983393586
18,19,18.5,217.6,1.0337559382802763,0.004126512301778615,144.91203948795555,176.4146567679461,256.27996011264287,112.13097836152635,87.16257792689743,126.53591664600843,274.31124978526174,2.8353321006432286
19,20,19.5,221.8,1.0867562560207495,0.005076614263694567,149.80468567564668,182.3709216920918,262.2728828754353,115.44162721171917,92.85256718480007,131.5736525411762,285.6868872571261,2.8608285746432567
20,21,20.5,209.3,4.049795425240723,0.1026382525789045,229.6447202712004,279.56748554754836,422.92996773897534,210.07596580911996,275.854600412602,206.94407673402526,431.87790599055387,2.655386477108933
21,22,21.5,342.0,7.451276437801758,0.11565341670386901,254.7943730699983,310.1844541721717,533.9012419834373,231.71810512943233,269.80540551558596,231.227836406501,445.96043307261,2.282404434795855
22,23,22.5,405.0,8.66246751688986,0.13100278996325637,266.3887329216458,324.2993270350469,568.710074143496,241.9475626264583,282.8247810403245,241.7923002421075,459.0008436809932,2.228510255201491
23,24,23.5,219.6,7.406155057884986,0.1088624771094853,259.9507478093151,316.4617799417747,539.4390303930593,229.3631676122887,259.6421397582748,235.62541873996832,452.51961037562205,2.301101544567538
24,25,24.5,265.7,7.4487260725043525,0.15773655796588074,274.50379402144426,334.1785318521926,543.3121753833478,242.50067068180627,305.5258762338789,246.02608869265077,479.92495388663525,2.4206029601075727
