Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,2,1.0,744,1.445596760146805,0.026692255597064087,96.2631304007782,117.18989787920829,204.25265319649253,103.84056286763166,118.6553046705411,64.21329566435845,157.14444044217757,2.5247334147391354
2,3,2.5,199,11.098597544332856,0.0963601625406491,172.51564757838068,210.01904922585484,499.1123139221164,214.24152384510967,239.71515387393083,132.30235437899947,252.88080191712083,1.6909047621774786
3,4,3.5,104,2.8238121604200037,0.027812814012016115,132.55532722905943,161.37170271363746,305.5758134060533,157.05815101028398,158.52107298362463,107.71457628117703,232.14687006351213,2.191445594617079
4,5,4.5,139,5.7297603373058426,0.07483828540110002,171.31134315962115,208.5529394986693,411.01233299436547,201.4016828341928,233.76535324003953,138.91550596507918,282.95623382512736,2.0620544111271126
5,6,5.5,159,8.717618633100583,0.06567695657773866,184.21402042030564,224.26054659863263,492.3493567138624,206.34515418733622,207.97599093180082,154.39186541902163,293.6582700745973,1.8108900185132248
6,7,6.5,173,7.648419252681791,0.07773827056198557,192.23348473709802,234.0233727234237,476.1198374811279,212.38100078611515,231.15971785390957,160.9727615705427,312.86323887484144,1.963192124493954
7,8,7.5,180,5.578804267242197,0.054409838066313845,180.18715485138168,219.35827547124714,428.23902476391635,194.09462747718874,200.87827517389715,155.40959345778825,308.9995527267303,2.055214738308852
8,9,8.5,201,9.621369525853924,0.040944488754352755,192.59767209865592,234.46673125053792,533.9922008467186,199.96818812554278,171.20641097221403,170.00191127722732,308.6284466645891,1.7163665114677933
9,10,9.5,164,5.9946799606318795,0.0685437767013858,198.0126151597327,241.05883584663138,452.7088322433114,205.29007616724368,221.74277394544697,170.95792390011601,338.25675358082384,2.1280325413013106
10,11,10.5,208,4.7490494060065895,0.039328683621096025,185.19312726709862,225.452502759946,417.8088479406356,183.96187908990558,178.3093864023991,162.32951360594382,322.21506148728446,2.160610523593053
11,12,11.5,268,15.999541956377222,0.05419205895629796,217.73759125063057,265.0718502181593,668.1860258513001,227.30167623192077,187.85637804627908,203.66170496266423,346.86133623801317,1.511908581367381
12,13,12.5,256,18.435928440497644,0.06823411040947666,229.9620904564973,279.95384925138785,711.1678228130904,240.94817325622824,205.03633527275295,216.8483684875348,365.4187391678063,1.492726323188934
13,14,13.5,277,14.105553953137157,0.046667230659352125,221.48873724762527,269.63846273623955,646.9118407487656,222.28110430087654,180.59367783930725,206.54678243519987,353.9528392565645,1.5919849107223225
14,15,14.5,240,12.010374073441607,0.05345670269656558,230.0903886707821,280.11003838182177,612.687905660336,224.8424119824191,198.96248405135256,208.20581728295676,366.39975068485734,1.7624229931172954
15,16,15.5,265,5.962081521877035,0.09993543132738905,231.57546250054742,281.91795434849263,475.1863741506275,220.292359930843,260.93081313896596,201.97803481431578,402.1245902759633,2.3639082613401188
16,17,16.5,312,13.24207925871116,0.21544770871181335,283.1833670589556,344.7449685935109,644.0012156385094,281.80612536940146,362.8762068619468,245.7266964640647,454.1193245174925,2.0849908858304897
