Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,261.0,0.6298464318533533,0.014818156630447579,86.82683892059828,105.70223868594576,160.06071198797653,74.10395310976959,86.94126524681995,66.59652931463927,174.33977148937277,2.9210832064401986
2.0,2.5,2.25,178.0,0.5877812576361848,0.02625662825263843,93.76659307309431,114.15063504550604,160.8714091293644,90.18403714061039,123.49812108912664,75.64313188324682,203.6961881816162,3.1357654359307783
2.5,3.0,2.75,160.0,0.4491976790985964,0.01797429548231544,88.66979338651879,107.94583542706629,148.08604666201575,86.92717934613529,113.06107543394579,74.5851635108981,203.6533395173808,3.2242431942112337
3.0,3.5,3.25,146.0,0.5495139789666753,0.022202411863984178,96.02245410793215,116.89690065313484,162.58477742248664,96.66285535787809,128.50726195141516,81.86986281683751,218.72382573805515,3.1524035123711114
3.5,4.0,3.75,130.0,0.6205661114914154,0.02770815134740736,102.1811214767245,124.39440875427344,172.70751367247354,106.12879973393147,147.3899215286401,88.31725875752984,233.65065112259893,3.140687737123914
4.0,4.5,4.25,131.0,0.48465814883934416,0.012076531329500548,93.36880652810652,113.66637316465133,159.15651664623618,93.09511996883002,107.76838857997477,82.37622847474208,216.10955377479613,3.1118527692856506
4.5,5.0,4.75,144.0,0.5427407458246355,0.01053643358817525,96.02403019950462,116.89881937331002,168.0633974157596,94.97679726247851,103.79587134290249,85.3926497930676,218.5661074828078,3.008922636654667
5.0,5.5,5.25,134.0,0.5582313417176963,0.012727368651523204,99.44909332591865,121.06846144024887,171.66007996009355,100.38099392539657,115.17758253873802,89.55624878045174,229.803265057972,3.0453772706128697
5.5,6.0,5.75,144.0,0.5057395801744337,0.010981755877043314,98.06497247417482,119.38344475116926,166.82857986489893,98.91462066002288,111.59626693912209,89.45478561314206,230.5270227657905,3.0909087494804233
6.0,6.5,6.25,108.0,0.6346149643790636,0.017818896538106314,107.19670288913952,130.50033395199583,183.47114541992406,112.16955461854373,137.71544671719542,98.47549750573089,251.16157326956852,3.0535252287504813
6.5,7.0,6.75,90.0,0.5296025907434001,0.011075361530109604,101.6446129176519,123.74126789975028,172.59421571605225,103.51058662277829,116.6853126688243,94.22750320458307,240.4311817849037,3.081591008970686
7.0,7.5,7.25,98.0,0.6515218694527307,0.02200479170728009,112.1026081771217,136.47274038953958,188.17701444505536,120.66512528668046,157.51817123610792,104.83812502123074,268.0883751903909,3.105345053559424
7.5,8.0,7.75,86.0,0.7342633157629936,0.031881723843195,119.02935085689481,144.9052966953501,198.30628281462566,132.99302427689508,189.61885261695483,112.05247327741267,286.37218509865744,3.120012610621533
8.0,8.5,8.25,108.0,0.7477444501957787,0.010614033801661468,111.19235043744035,135.36460053253614,201.10538278549004,113.99095758443212,118.37667320163177,104.34433314164995,252.2141175136803,2.8456188116897487
8.5,9.0,8.75,138.0,0.7806143267411759,0.013806072133145183,115.27215268203845,140.3313163085685,205.74522552551008,120.65558766173777,133.3808559411185,109.08054236368244,264.98614830278103,2.8807001955557405
9.0,9.5,9.25,158.0,0.6139547630192604,0.012237787077862333,110.95096288785736,135.07073742869594,188.9740323625026,115.77567772656035,131.18668391455404,105.94884131933546,264.09148671281724,3.0380823499656993
9.5,10.0,9.75,170.0,0.8728762709564202,0.017996194041867173,121.99824940794701,148.5196079748922,217.07018254235172,130.63369432353866,151.4944395336307,116.77856044506498,282.12790801856136,2.877425440012763
10.0,10.5,10.25,176.0,0.9507263334016937,0.025062357306106793,128.57884460432882,156.53076734440035,225.3727370573421,139.66825017567646,174.3372703304089,123.22163971258797,298.4824768735332,2.9175856735849313
10.5,11.0,10.75,183.0,0.8775005820394417,0.02129352179913567,126.97683575314704,154.58049569948327,219.68677966641445,134.36297324379828,162.65204837463313,121.77397623225421,295.5951295707336,2.958997809449081
11.0,11.5,11.25,180.0,0.8272689209646401,0.020134823444117073,126.93698283218846,154.5319791000556,215.90909209279465,131.7297255702488,158.82546892907132,121.71480431082603,296.7202953639952,3.013474556196955
11.5,12.0,11.75,172.0,0.9000883726944671,0.02129937376886226,130.89934302450138,159.3557219428713,223.94974408737494,134.22546040119636,160.75355551302405,125.28508079628322,302.39435070027326,2.987117377425924
12.0,12.5,12.25,194.0,0.8934722332646623,0.021949929592155235,132.726728279936,161.5803648625309,224.38472071104553,134.41654885161932,162.38532261550262,126.92775648680806,306.78209212127854,3.02321622963068
12.5,13.0,12.75,194.0,0.7688247217632337,0.010273930197168596,124.47096223018748,151.529867062837,212.9691497272684,117.33568458973899,120.17941609875355,117.9309599947234,280.4688103704659,2.9866631918470916
