Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.5,0.75,418.0,2.6218190415502107,0.009053357443984562,97.98982590953436,119.29196197682458,258.85297890471895,97.93559750660766,80.04817295440664,65.68105801388378,140.50315449159984,1.9635558722202118
1.5,2.0,1.75,356.0,5.55380244314457,0.02814818797694175,132.56233876057615,161.3802384911361,369.97566073527986,151.99828234041948,141.19766523765244,97.98214560365719,196.0173294119639,1.7936727764431872
2.0,2.5,2.25,188.0,2.709903571680522,0.01158050721977617,116.54700120436145,141.88330581400527,288.4166470637818,133.5041593661106,116.76645501496365,88.04792279524293,185.16877664476607,2.0533067760331347
2.5,3.0,2.75,111.0,0.350955349391594,0.001720739871380804,75.1336277606463,91.46702509991727,135.0238684079415,78.06434389645213,67.11329846616161,58.985260202734395,149.2468626113178,2.9865979897477555
3.0,3.5,3.25,225.0,0.12226124182729003,0.008723290321832756,67.47293640124666,82.14096605369161,90.28917357951624,81.70350183377349,125.2861438823722,61.12564394204347,191.8737722259223,4.170338304020161
3.5,4.0,3.75,167.0,0.5240826137352792,0.012658683667444943,93.40812938585765,113.7142444697398,163.01488567343827,110.91541014892512,128.52081097365087,80.76802954055188,210.76352411561248,3.038906414764208
4.0,4.5,4.25,119.0,1.412642554488798,0.017266124766825732,115.94491944179732,141.1503367117532,240.56154852462544,134.15725939718686,137.66140467081337,98.98965474107077,228.18906497188087,2.470228117761074
4.5,5.0,4.75,128.0,1.047557591112906,0.015448749944284829,111.84004840194858,136.15310240237235,218.31581411554723,129.24446749478747,136.19248841400722,96.9034803763375,230.83524127669276,2.6436488207462343
5.0,5.5,5.25,123.0,2.2494245145477385,0.016636781465838194,130.9495722529204,159.41687056877282,292.7032759217349,145.60263430288532,139.35894118058349,111.92017463347429,240.4130774112124,2.2485697679053334
5.5,6.0,5.75,136.0,1.5021582357010694,0.017759015056490166,124.25473368049764,151.26663230669297,255.37144617565608,138.9733090847351,140.46296142993435,108.89580913095305,247.37602108926092,2.4726433967885226
6.0,6.5,6.25,151.0,1.2940619930308639,0.015598952838606708,122.27433321431552,148.85571000003637,241.35598370757307,134.70093470831407,136.21808788531638,107.91754223943632,248.159547848393,2.584906845191565
6.5,7.0,6.75,139.0,0.8342997477577064,0.012118510081753757,113.05436986525244,137.63140679248116,207.76894491129502,123.7619443328616,127.13789236543066,101.35468598704546,244.0805735634677,2.8060995828066635
7.0,7.5,7.25,120.0,0.8761355561154516,0.010926837370263084,115.05794603967308,140.07054300481946,212.81057797047833,122.24521183634863,121.3928994238891,103.23093157547252,245.30532391859782,2.7792380048477217
7.5,8.0,7.75,98.0,0.42384098326110753,0.009408223609371746,103.43152970432206,125.9166448574356,167.85931062983047,109.14602579171708,120.69562707701853,93.55417474798175,243.3662724144889,3.231071588060548
8.0,8.5,8.25,109.0,0.5311006291593448,0.008384129112034592,108.09614339823064,131.59530500654176,182.98871092988998,110.51895667179458,113.26459133162255,97.4031047953845,243.9804347773789,3.0705343009191615
8.5,9.0,8.75,107.0,0.510375647204671,0.008022752226291648,109.43800831182543,133.2288796839613,183.9186736100786,109.77742023711835,111.79569589132022,98.08567859268062,246.1560131573871,3.0901972287591963
9.0,9.5,9.25,120.0,0.9087515125321157,0.011283093036220384,122.80354147042942,149.49996352921835,222.29342334034664,123.50072271450891,122.2789151109529,111.3506798345773,262.07703837412646,2.824695015748591
9.5,10.0,9.75,126.0,0.5392358633420805,0.006700807104131637,111.28391052861092,135.47606499135236,186.92325777101252,107.22738316720854,104.08097313501437,100.37617178105084,247.24140331035227,3.082170097538874
10.0,10.5,10.25,124.0,0.44670326908837105,0.00829342702477415,111.82834013195524,136.13884885629335,179.1174916590732,107.49627156011026,113.01869857676299,100.82909015609383,257.0715078768774,3.2483982173445005
10.5,11.0,10.75,117.0,0.4315731149537658,0.009238143208234835,113.6730621256775,138.38459737038997,178.7080343110164,108.33723454040879,117.67466810565153,102.58259420580231,263.79738177318455,3.3120475864915857
11.0,11.5,11.25,113.0,0.45817587864779663,0.008191489489146987,115.29384428618177,140.35772347882977,183.6205675161259,107.47070772576245,111.79396701419589,103.74624059239041,262.82838245788645,3.258492366921402
11.5,12.0,11.75,130.0,0.5663131043592514,0.013063293612402872,123.90303791381308,150.83848093855508,199.38800637985958,118.46728256242024,131.30727493808158,112.53830595997623,282.80282485069284,3.208464258024428
12.0,12.5,12.25,127.0,0.9753133322725581,0.030944417357371037,145.83025111260255,177.5324796153423,242.7119325492106,145.3476662170788,183.638472905404,132.25651418110564,320.9970675547172,3.066504033942496
12.5,13.0,12.75,231.0,3.4444772042112466,0.0939482462741177,197.6932746718159,240.67007351351464,383.4124560911764,203.64756879668641,270.62244394420674,175.86931652977577,378.1411418815407,2.5467163260075627
13.0,13.5,13.25,227.0,1.0413237925288137,0.031850791516799246,149.74633903903523,182.29989100404293,248.11157180797835,146.6396959550445,182.29848030436352,136.78309767185064,328.8275103464929,3.0734018527000146
13.5,14.0,13.75,286.0,7.701810666950502,0.30053832876433384,258.89492221781495,315.1764270477743,515.8634232737766,277.8377374054013,466.4490678444525,222.10097482342388,451.01614546723476,2.440755497238119
14.0,14.5,14.25,246.0,9.137150537252836,0.3811177737573348,276.3181500936676,336.38731315750863,552.6772516424747,297.3376401284234,522.5673815251102,234.48467028258455,469.9789575957648,2.422304917419246
14.5,15.0,14.75,409.0,13.507472082991168,0.5211497879481983,307.56002654687825,374.4209018831562,642.8151963087433,332.905216498926,605.8013512823512,257.04303977621714,495.21410148594515,2.2934460493781423
15.0,15.5,15.25,357.0,7.170778449936964,0.20421786497297068,250.2690346565104,304.6753465383602,507.33033292286956,254.78068098856986,370.84301660317084,219.10947899634732,440.07778646598126,2.3907492892752233
15.5,16.0,15.75,569.0,6.487423451386931,0.1888158568715705,247.30452183770717,301.0663744111219,490.34136770557427,247.92958470896835,357.6526714570722,216.5050388540091,438.86057641027884,2.450748702379773
