Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,241.0,1.001450463054042,0.003951777828942036,76.67597234655737,93.34466198711335,176.85894439333,74.44598674015242,59.12544772082967,51.442470498726514,121.11148358677772,2.3183211634962473
2.0,2.5,2.25,262.0,8.257318005867996,0.028658583301297457,139.77427864622888,170.15999139540898,441.42925221717576,161.9413967033781,133.65685334282293,111.4763041823068,210.095796525087,1.5467199045083884
2.5,3.0,2.75,267.0,11.646218348109185,0.05041078362976345,160.51952692322732,195.41507625436395,513.5552254738291,189.47637895008447,168.58557504862756,129.8390758689998,238.5484347882672,1.5090810482508363
3.0,3.5,3.25,291.0,7.243328186770169,0.026926728996016468,148.34698687242832,180.59633184469524,435.5298231834497,169.653418251566,139.9708528897018,120.60137097213902,228.59969210306497,1.6617919205217195
3.5,4.0,3.75,201.0,12.787393345363098,0.05376443437013664,174.607984720118,212.56624226796995,548.8806352659352,202.80097601154534,178.21947387821047,144.26313884144284,260.4449433841404,1.5233906637747785
4.0,4.5,4.25,209.0,10.550066364176782,0.04628151190683799,173.63390045938715,211.3804005592538,516.3718465268348,198.21333613802045,173.23692789345756,143.50781732506007,263.2839133368391,1.6177744707200232
4.5,5.0,4.75,181.0,2.7145324392147323,0.04237259461629885,147.73708737613805,179.85384550138554,311.5730006535253,172.36400107785042,193.63055277279943,120.85253207721094,265.04954453639954,2.3967165523690275
5.0,5.5,5.25,185.0,8.767355006883566,0.03650443183986878,175.48355549859372,213.63215452002703,491.2863835674128,192.6817218086785,162.8758487646026,145.31455047114054,268.9650828073442,1.7230770974221215
5.5,6.0,5.75,190.0,5.775514600160151,0.024351368896237645,164.57136321050353,200.34774651713482,422.63233217045183,175.152009673298,145.56024129490893,135.7103093535809,260.32103388930864,1.9006965999316219
6.0,6.5,6.25,219.0,4.045590445389555,0.044737047874453775,167.4195199686112,203.8150677878748,372.09100147438755,182.88805839089176,189.42607518092305,138.78878560259923,286.9977763099293,2.2332555178574167
6.5,7.0,6.75,240.0,14.867322626640055,0.048095302797641654,196.38250284979665,239.07435129540454,616.2887656101522,217.28147594631193,177.3910939562859,172.0533771848345,298.27365810310863,1.4985496327947034
7.0,7.5,7.25,247.0,13.450659992186837,0.03532639435761977,191.13135097463913,232.68164466477816,597.3375312421313,207.44915759260758,160.635917081231,168.62262946583198,291.56358205739826,1.5045514031353757
7.5,8.0,7.75,223.0,13.432453086425339,0.04033837668664254,196.52029348437583,239.24209641576215,601.0117765028225,211.53290153333785,168.25950827549187,173.6496093800835,301.68577992535097,1.5379438332263673
8.0,8.5,8.25,168.0,4.214446186418948,0.02856856619412041,169.3094812920461,206.11589026857774,388.36465716571513,172.79222770558985,156.56469992060812,145.31207464402036,290.55458665024315,2.139651269281036
8.5,9.0,8.75,156.0,0.8986421165466216,0.01917567505486422,131.48642935293464,160.07043573400728,218.29272758751827,131.77189684627712,146.58923046132793,114.39193549466071,276.8370115837251,3.1118603364329553
9.0,9.5,9.25,198.0,3.4367290380510567,0.04442973789165475,176.8261646503638,215.2666352265299,364.78044207280095,179.54781385415515,189.74372570779556,151.10786767941906,316.2903042934142,2.402690643332795
9.5,10.0,9.75,234.0,12.110235167980106,0.05339046109072147,211.8453698993369,257.89871118180133,590.9101137042375,219.4041683685135,189.87202226069067,186.65489800878905,331.3562131495216,1.6930842728298257
10.0,10.5,10.25,227.0,7.163342196892705,0.05613674991230893,201.1447409227571,244.87185851466117,485.80418882775797,207.0528649270206,203.08632882369017,176.21884594159664,336.46382705746345,1.994906252998483
10.5,11.0,10.75,247.0,12.753574523258283,0.05473077308710894,217.4990042510331,264.78139647951895,608.5658646639896,223.17144819758855,192.20989116502,193.62727604382042,340.8763340611803,1.6815783279537726
11.0,11.5,11.25,233.0,10.4850137647242,0.08958385763687837,227.68262545495733,277.17884837994814,567.2256898247753,233.77535293294318,239.5679484796554,198.59651187902327,367.100967477857,1.9128388150646796
11.5,12.0,11.75,283.0,15.845465178057866,0.05037657247043942,221.04648713986765,269.1000713007081,666.9973460454012,229.1502974157685,185.2034134444039,203.37573824996804,345.45643887051267,1.5394317191703788
12.0,12.5,12.25,248.0,8.313305740849739,0.04482913154058602,208.9288837699685,254.34820632865765,523.4049390948887,205.41613445766524,182.24267192938095,185.6901677595643,342.22746945140835,1.9030818455530436
12.5,13.0,12.75,280.0,0.9110260996089458,0.014849056588366973,142.21164049249407,173.12721451260154,225.41211706191731,124.25889230525567,131.24860437324347,124.59998835996085,294.5947960519711,3.240982719020376
13.0,13.5,13.25,206.0,4.065174367256239,0.06112259526746688,201.94910468656883,245.85108396625776,403.973352736932,192.9306110345829,211.93434885511354,175.67228559615418,361.5312125352711,2.454735079596991
13.5,14.0,13.75,199.0,8.957304986174949,0.06668122495020395,228.8000141607323,278.5391476739351,544.9278035468378,219.487255082308,210.54902612498458,200.31858481331432,371.25378989979316,2.0030369445928757
14.0,14.5,14.25,199.0,3.539938981095748,0.0456445240405638,196.09326938196617,238.7222409867417,383.96990486987204,180.73891638789237,188.3484926350654,171.51987112612736,354.1716665434304,2.513328057887515
14.5,15.0,14.75,320.0,7.995890736923935,0.08618821400854672,235.11645051340867,286.2287223641498,525.3428793060394,224.43009184596056,236.90443689196061,205.2817252307154,390.40112505760953,2.1476166905105614
15.0,15.5,15.25,202.0,10.894271421628739,0.07136461594699862,235.93686410202287,287.2274867328978,593.0806009569965,229.8467945986094,217.22451566871067,213.2639562684712,385.0473330202339,1.877385363607667
15.5,16.0,15.75,423.0,18.401938976947907,0.04358471259287066,232.60356072369882,283.1695521853728,727.0237558771584,235.8226832384498,179.17524559938983,222.7529715675997,365.5153912065049,1.4661460817513643
16.0,16.5,16.25,564.0,21.916028513121844,0.05789236809498935,242.67904051455724,295.4353536698951,779.6798891864204,250.9348840230227,196.55050601918703,235.91764072199567,382.7629706571246,1.4178064712458207
16.5,17.0,16.75,533.0,18.840623424548323,0.043430467834233814,236.02872524480716,287.3393176893305,738.1806480773761,237.87117457256957,179.7800931786508,227.30242777460518,371.14841418171545,1.4621937864048944
17.0,17.5,17.25,306.0,2.958558877780189,0.028420692770902294,190.19547652222536,231.54231924444832,364.91775521791493,164.05052268216383,160.36263733557135,169.4701417391433,349.05205301032686,2.5632902169432072
17.5,18.0,17.75,275.0,11.719749648422257,0.051917618548147214,241.3404300754388,293.80574096140356,619.4021795371048,223.98861393990464,190.42601151588906,218.95371835501453,384.1256124170859,1.8255337578405852
18.0,18.5,18.25,334.0,13.529453619042288,0.05335334159476484,245.73080899885298,299.15055008556,656.1245136422452,231.01537650918274,193.03003617282684,225.7723812235914,388.62273330269994,1.7431233769569443
18.5,19.0,18.75,335.0,10.350433357566619,0.03075821163716824,229.5385717591531,279.43826127201254,593.870890688457,207.91435536394778,161.56539387160748,209.08900561754336,363.5315853348796,1.8099910858561616
19.0,19.5,19.25,329.0,6.6350999999999996,0.011800000000000005,206.54014880626275,251.44018115545035,501.78207700054645,176.12810291871477,123.96865992098779,181.81242805806173,321.00422511030746,1.9508772784889326
