Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,1.0,191.0,1.0790906391329922,0.01224555725703235,83.51360639449948,101.66873821939068,182.6472800118924,86.94730271467942,85.78556648960124,57.709957102638406,141.6988829770076,2.4525078792029515
2.0,2.5,2.25,134.0,7.907140606225015,0.03065841338974139,140.85574792164525,171.47656268722037,434.1911148429777,165.49162883428576,140.12935505992212,111.404832094315,211.8782822086207,1.5893622956299638
2.5,3.0,2.75,118.0,1.1995942884243207,0.010867102038422267,102.84102958288115,125.19777514437698,215.58547074880872,121.31829148432493,114.35880574003285,82.4031346463918,192.14911824652637,2.4780026477691686
3.0,3.5,3.25,124.0,0.5319424455025111,0.0033436733720200867,84.71890431614814,103.13605742835423,160.56949696560577,98.03473363038268,83.67822912595415,69.63875509576764,170.96559782066396,2.787035985912886
3.5,4.0,3.75,187.0,7.060970697131076,0.03549813557721638,157.00072646491242,191.13131917467624,437.2753890226946,178.73930162385736,159.28804539665916,127.95321689172552,245.67994130595707,1.7543942910776218
4.0,4.5,4.25,182.0,7.976018794031711,0.011524590710190553,147.26203586031843,179.2755219169096,463.7937725502941,160.23633207436464,111.77952084171581,122.82028803645895,219.2975552665141,1.5252778795089161
4.5,5.0,4.75,176.0,8.867619171785138,0.015169326636485327,154.80067516707223,188.45299585556643,488.54606936956986,167.79746408766533,120.05557871051803,131.6012532380617,233.95700487753652,1.5148615687861975
5.0,5.5,5.25,179.0,7.590715595156971,0.009549515425145389,150.55372999380722,183.28280173159132,465.0766331772853,159.20191831373324,108.62480913093903,127.33872691388292,225.69680657548005,1.5500116775247414
5.5,6.0,5.75,178.0,11.107107428072561,0.017093002389200005,164.04924399159884,199.71212312020734,542.7386796522874,176.94877498214038,124.26447677884782,144.79474636871248,249.82119596226565,1.4263838787522276
6.0,6.5,6.25,174.0,7.964527776124964,0.010221239026510322,157.00199162745017,191.13285937254807,481.9983934266119,163.47918249140176,111.85046889233732,135.3628316876909,238.06971866719016,1.5520635818845308
6.5,7.0,6.75,181.0,6.8646016302738175,0.008723790625707882,155.56568939692215,189.3843175266877,458.9284479847831,158.987466849847,108.51753036362697,133.59749208817317,237.54706328479762,1.6213995672599324
7.0,7.5,7.25,163.0,9.562867331401785,0.01220523584942149,165.81412060435812,201.86066856182737,524.556999783658,172.36016134813434,118.03331912830633,146.98484547576055,253.29990037412847,1.4918306387915252
7.5,8.0,7.75,204.0,9.94686213254025,0.01731162411744049,172.47418028477105,209.96856730319922,536.048578658527,178.87956233795148,127.40638682838929,155.02211256546508,269.66829497472344,1.5174482722736973
8.0,8.5,8.25,189.0,7.5524561090315965,0.009184611793262775,164.01973938088045,199.67620446368065,485.59649665018503,164.91966768913744,112.27240113053588,143.83980234671816,251.78793457948962,1.6040127933244603
8.5,9.0,8.75,192.0,15.533877084080226,0.030217409852491103,189.87530431147903,231.15254437919214,643.2071192989754,203.48416648236636,149.49875761960146,179.06728940679093,299.956954777992,1.367407606159802
9.0,9.5,9.25,231.0,13.31904409945534,0.02880861088745714,190.4145985518641,231.8090764979216,609.8892505000134,199.36851945955607,148.5123873856339,177.16980463877928,301.98113853083254,1.4550117687925046
9.5,10.0,9.75,220.0,12.391274384651073,0.02930450218971006,192.53057731082296,234.38505063926263,596.4335701866752,198.98877536092422,150.582390565405,178.17640253099643,306.5490929438952,1.5085918089765893
10.0,10.5,10.25,226.0,15.952074116095774,0.03833032938890458,201.9796641884286,245.8882868380875,660.0659626698946,213.458095919394,163.5202227698045,191.58780941753707,322.08445040152424,1.4156498195072489
10.5,11.0,10.75,232.0,17.68034249311894,0.05220695075296025,212.6414613184162,258.86786595285463,689.7506373969939,226.02251091220174,182.14273995704553,202.15869509640137,339.6105571414962,1.423310801495054
11.0,11.5,11.25,196.0,17.708956398601032,0.04478005052396156,211.02840500602872,256.9041452247304,693.2878123813384,223.41776108449326,174.23789018757947,202.18755342908486,336.7604435833389,1.4018008822521086
11.5,12.0,11.75,201.0,16.56561448281243,0.03795079028192681,208.31054661443713,253.5954480523588,678.780864977097,217.74896311893832,165.03804593790014,199.92590191810746,333.07736312032324,1.4140934730641785
12.0,12.5,12.25,230.0,8.030706871403225,0.03491374031877963,197.81431491935408,240.81742685834436,517.0466964774649,195.50186947285303,165.81709635515355,180.97359928369872,331.200058534032,1.8173736311301052
12.5,13.0,12.75,177.0,5.167004348659788,0.03311965589856184,190.46104674071907,231.86562211913633,438.40152424124494,182.81542732946056,166.43104849111486,170.98896048413428,331.2018958590541,2.100094866991339
13.0,13.5,13.25,188.0,8.310371435222958,0.035283090602837776,204.68716391356722,249.18437345999473,527.8276542280252,197.266740729425,165.32806938372534,186.04348830719712,338.39289153838035,1.8396619883153689
13.5,14.0,13.75,166.0,8.133992046272576,0.07066321984408415,221.5569721719849,269.7215313398079,525.5034333023592,216.61226512053926,217.94266872894718,198.5099135262377,373.7969142973727,2.0148510468972236
14.0,14.5,14.25,170.0,8.337851866630716,0.09366740833522451,231.93188605038853,282.3518612787337,532.767641507704,227.20147920014463,246.32963919126522,205.96974736771955,391.338903602015,2.084047379100863
14.5,15.0,14.75,183.0,5.1410643641815525,0.051703285914921945,206.35800286581653,251.21843827142868,444.4718921673854,193.7814215128552,195.33094750718348,184.63283243219158,364.11684634449193,2.2497818533386176
15.0,15.5,15.25,192.0,1.9778538676043764,0.013643770559189946,164.19822904090586,199.8934962237112,313.8004747732873,141.3556853828453,123.90152244701767,145.4029973998263,306.63334581297846,2.596497962827179
15.5,16.0,15.75,159.0,6.468010565591226,0.04458856807892685,211.47724309080357,257.4505568061952,488.50133918832523,197.26323490342577,182.72520795176166,191.97954092684634,363.7734475058807,2.0731143574188224
16.0,16.5,16.25,253.0,6.417273064136765,0.04040185876214479,211.92577277404504,257.99659294231583,489.27967580876026,195.0314538161458,176.47848251244622,191.8593313020774,361.97124929052546,2.0726510869857395
16.5,17.0,16.75,192.0,10.664285103559806,0.0710896576919476,239.7251494657455,291.8393123930819,594.3639623186308,227.40121680170927,215.07672841046772,218.16019653134165,394.03985284421424,1.9015493218265425
17.0,17.5,17.25,182.0,11.086434239387325,0.08330706852590396,246.8974499716723,300.5708086611663,605.0484105307019,234.1937934930176,229.34538567971984,224.1158592981541,405.3701802957221,1.923401203012379
17.5,18.0,17.75,247.0,1.5239647276703026,0.025998468741595147,173.20688318030744,210.86055343689605,289.72589584402095,146.58669244518913,157.2863424052154,154.11539087480182,345.83550291390765,3.0030564576338006
18.0,18.5,18.25,198.0,8.669725147998813,0.06273708219098664,236.9380664353307,288.4463417473598,555.0145213153717,217.0441861707365,205.9811782034979,214.624515196388,395.58982940378445,2.024806969183839
18.5,19.0,18.75,234.0,10.223918913190746,0.07668655442185057,248.2451733103487,302.2115153343379,591.6494964111216,229.06101238250602,221.7020274865433,225.16091219327703,409.3371719077588,1.9807516013614264
19.0,19.5,19.25,262.0,10.076962946951625,0.0513762422489748,235.59714376369942,286.81391414711214,590.5879498528002,217.892226877196,191.6953728083461,218.9412303088446,391.1225376242478,1.8730136182935972
19.5,20.0,19.75,208.0,9.925514357727604,0.023888203756657494,221.87108161563185,270.1039254451164,588.0496838129404,200.3226930194261,149.55654988055062,206.47779225446084,356.32582825769396,1.7612166887352145
20.0,20.5,20.25,248.0,8.586744167622788,0.015333424024686727,214.45958025810953,261.0812281403076,557.8952908448488,189.16922863105074,135.53103700136901,196.26843308537192,338.1417395253012,1.8000994544495073
20.5,21.0,20.75,230.0,9.503469024361605,0.019329147234515894,220.49895186955726,268.43350662380897,581.2967015694046,196.00525884937204,142.5606898745739,204.40312112827698,350.8974201105084,1.770260118626909
21.0,21.5,21.25,250.0,10.346401446241234,0.02037772271961538,225.26863136328433,274.2400729639989,601.8611690110151,201.16469801276858,147.02016651146653,209.20978430374018,355.6745984405966,1.7412615615393665
21.5,22.0,21.75,297.0,9.439221232730668,0.01529173040815696,219.3387886864772,267.02113405310234,582.55611097916,192.68194531764,135.16063372111293,202.90922357417585,344.43173303406985,1.7537767018537929
22.0,22.5,22.25,269.0,12.70993570571336,0.030171303135460067,236.60244354274082,288.0377573563799,653.942300024602,215.25987972461954,160.77133205622195,225.50119257473995,379.24960115869453,1.6707053288552032
22.5,23.0,22.75,271.0,9.157925925642981,0.013792898554031329,221.67768480515824,269.86848584975826,578.4897659192238,191.6889420030188,134.7134011572543,202.82425093093292,343.65463528245954,1.7865340741077242
23.0,23.5,23.25,270.0,11.276747900754149,0.01717358309522363,228.8350501445166,278.58180017593367,627.5737967644453,203.080246512993,142.97700685496508,214.12286460179445,356.08779955427724,1.6858455220628956
23.5,24.0,23.75,244.0,9.585346001224329,0.016492410770648565,226.55736559090153,275.80896680631497,591.1917905186805,195.4985567055943,138.94124801561537,209.7059552883415,355.70365066158547,1.7833716712147398
24.0,24.5,24.25,254.0,12.327725905469745,0.02988575965057542,242.71305081757777,295.4767575170508,651.9839199534233,215.35718094122942,162.22129537050319,229.76894871229229,387.03488867210507,1.7204112848776945
24.5,25.0,24.75,264.0,12.941688765953355,0.03593970639309012,248.46658368575615,302.4810584000514,665.5194180117048,220.78826152937603,170.12661615552432,236.28963191280477,398.6241765055968,1.723696254386247
25.0,25.5,25.25,263.0,11.81010037583661,0.039311424358440476,251.08001865212375,305.66263140258576,644.0273896146068,218.58653095804766,173.2964211487375,236.2491094735463,405.07034324448966,1.8088447594385508
25.5,26.0,25.75,281.0,20.094788248090847,0.08472056944264643,284.03427324415367,345.7808543841872,790.155044670043,264.9138605954918,232.63219976523447,273.3100752875277,451.5904009803995,1.6414767932896117
26.0,26.5,26.25,320.0,9.495273458872685,0.06679842462755156,262.52206490823073,319.5920790187157,595.570276652367,222.8588956616273,208.0648859184788,241.8397132352394,437.5523718130384,2.0736676410518995
26.5,27.0,26.75,356.0,1.650501600451574,0.011540396894894627,188.7269251276238,229.7545175466723,316.2037879167156,133.08491803703305,115.30847500888169,163.3392388576757,345.4216776850072,2.9589707441725945
27.0,27.5,27.25,273.0,1.5223000000000002,0.0104,186.23739628893875,226.72378678653402,309.98912840784647,129.62774179894097,110.36512248246986,160.48363483326628,341.3969396395829,2.9819024871402844
