Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,1.3679,0.0364,0.0364,-0.0004,62.980249881581656,76.67160855149072,139.21874258464726,43.86161018137643,55.19389999687111,23.641084918892496,64.81422409615867,2.6705991693662594,72.0
0.04,2.0661,0.0356,0.0356,-0.0008,73.65397651891658,89.66571054476802,174.5452845818387,54.52702946447247,62.70263193471876,30.36285762046667,77.2505451440827,2.4136244486449616,72.0
0.06,2.5958,0.0358,0.0358,-0.0012,80.35046373742577,97.81795585425746,198.24384888298167,62.05277593192808,68.27396555826549,35.13752913125816,85.802990043113,2.276365442824171,72.0
0.08,2.9856,0.0353,0.0353,-0.0006,84.87312067819931,103.32379908650351,215.17773770677024,67.64522371539195,72.06880828869707,38.792403952322594,92.207759144906,2.18773336088917,72.0
0.1,3.2054,0.0347,0.0347,-0.0001,87.96196560757082,107.08413204399926,226.0415056083721,71.94098005770516,75.1866179724648,41.64014286781274,97.39712011799388,2.1402550988544253,72.0
0.12,3.2776,0.0339,0.0339,-0.0003,90.01881302054265,109.58812019892147,232.1230621608069,75.2209309725005,77.73684577000174,43.86082954663655,101.70298165955376,2.12090678942935,72.0
0.14,3.4412,0.0334,0.0334,-0.0009,92.20116303990469,112.24489413553611,240.1126222500425,78.44373487988668,79.94475276111702,46.04670954077164,105.58174669441532,2.087744980451604,72.0
0.16,3.6902,0.0333,0.0333,-0.0005,94.55195649218253,115.106729642657,249.89343846809064,81.7433695192403,82.09346744076602,48.25932418353575,109.2234852995006,2.044707129767883,72.0
0.18,4.072,0.0347,0.0347,-0.0005,97.5533399524323,118.76058776817844,262.5145275173352,85.73790943082086,85.45488814628207,50.750841141822,113.21373242120814,1.9954336600140024,72.0
0.2,4.3218,0.0363,0.0363,-0.0004,100.04542951591527,121.7944359324186,271.3705874849653,89.30425301042278,89.12312384908834,52.906876612219904,117.00707535360574,1.970728010979853,72.0
0.22,4.5455,0.0361,0.0361,-0.0004,101.7460846131184,123.8647986594485,279.2757719314652,91.9400038450762,90.69593295280735,54.69859679911514,119.82149507462584,1.9387982986622936,72.0
0.24,4.7485,0.0355,0.0355,-0.0003,103.13282041629624,125.55299876766502,286.4339051261496,94.21254646208853,91.69548213994796,56.313125099966285,122.26141086620106,1.9081872344977555,72.0
