Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,1.6246,0.0597,0.0597,0.0034,68.15727099774678,82.97406904073522,148.72919436002329,49.228924060470966,70.03700995767596,25.249775432711576,69.20803698229889,2.7020187790226387,84.0
0.04,1.6987,0.0697,0.0697,0.0018,76.0387511682721,92.56891446572256,162.00397949488848,60.609799625064014,89.98472144981088,31.21157064992329,84.17905729323856,2.719939273702952,84.0
0.06,1.7706,0.0781,0.0781,0.0036,81.50983878089374,99.22936895065324,171.35782915919788,68.9122240339294,105.42885926973602,35.47833683599535,94.69188185351278,2.727904181337294,84.0
0.08,1.9126,0.0879,0.0879,0.0011,86.72588894285977,105.57934306087276,181.5389236990405,76.45916646710363,119.91957404623447,39.244770510967534,103.47706323908044,2.716339893974548,84.0
0.1,2.1288,0.0966,0.0966,0.0008,91.84947044214326,111.81674662521787,193.3379246020021,83.39577671244403,132.20521772389208,42.738802015627016,110.92641562465708,2.679244043793518,84.0
0.12,2.5435,0.1078,0.1078,0.0018,98.19372028214046,119.54018121304055,210.72037188827332,91.0493092162982,144.5798129066987,46.55000558299791,117.98675163278963,2.6034414177745644,84.0
0.14,3.1429,0.1084,0.1084,-0.001,103.90595709980576,126.49420864324178,231.9359831161093,97.0752229654797,147.8135369020874,50.114620784735706,122.96009818706044,2.4754263311195324,84.0
0.16,3.8378,0.1214,0.1214,0.0011,110.62647062157944,134.67570336540106,253.6825847593657,105.05421160833698,159.79605544370008,54.033261894139855,129.26255907120668,2.3877503163704867,84.0
0.18,4.643,0.1126,0.1126,0.0005,114.5145021375899,139.4089591240225,276.01960553338233,108.96968995538684,155.0678598649674,57.02696728884833,132.06203956422604,2.2473536868530197,84.0
0.2,5.545,0.1119,0.1119,-0.0003,118.82944832391698,144.66193708998588,298.4777377045521,114.05176901667112,156.06839746858594,60.211421762876775,135.69790008432213,2.1363974391448832,84.0
0.22,5.6633,0.1079,0.1079,0.0024,119.99942187072791,146.08625271219051,303.7702917923143,116.31229115518396,156.4163351839446,61.82927100109045,138.37517918644275,2.1120840566802896,84.0
0.24,5.9857,0.1069,0.1069,0.0009,122.00657803682262,148.52974717526232,312.93392775077626,119.44204693293118,158.26590147991945,63.800818457430566,141.34190871762576,2.075294388348884,84.0
0.26,6.341,0.1075,0.1075,0.0,124.194343913211,151.19311432912644,322.44078921505854,122.82586605369774,161.13190511359355,65.81093071352382,144.3999624078169,2.041653876211169,84.0
