Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.01,1.916,0.0269,0.0269,0.0135,105.89071296372374,128.9104331732289,233.60378282405168,115.2227581082671,124.02539048649064,72.00349160895156,168.50414408788558,2.392090087048479,98.0
1.02,1.874,0.0284,0.0284,0.0127,106.1837325547096,129.26715267529866,231.85553009519924,114.18061603721016,125.40126143863156,72.29577429914185,170.0926228253295,2.4193065761725747,98.0
1.03,1.805,0.0263,0.0263,0.0121,104.89624846997992,127.69978074606252,228.77618181303012,112.42372156768714,121.67482361761265,71.64330567397609,168.7717493238976,2.4230634394218,98.0
1.04,1.742,0.0256,0.0256,0.0115,104.14488363738874,126.78507573247326,225.90661283472235,111.59884851853286,120.7062236537082,71.30959044445858,168.54820900245113,2.4381328633896047,98.0
1.05,1.631,0.0264,0.0264,0.0114,103.41468197612272,125.89613457962766,220.511000095226,111.39322902887372,123.15983105308348,71.00598305520519,169.55137569491015,2.4860604391932783,98.0
1.06,1.6,0.0259,0.0259,0.0117,103.02040865956094,125.41614967250898,219.111372149132,110.92437189101648,122.43688780126809,70.88429290376104,169.51244830196444,2.4930466280574124,98.0
1.07,1.568,0.0252,0.0252,0.0123,102.53207931602734,124.8216617760333,217.63794383037825,110.3001802415928,121.2815195821168,70.70214510335812,169.28617111218247,2.498581185266676,98.0
1.08,1.563,0.0237,0.0237,0.0122,102.0288250550818,124.2090044148822,217.57220797819335,109.31853397755565,118.1969275712634,70.49264926427355,168.3327223061629,2.4854402385330463,98.0
1.09,1.489,0.0228,0.0228,0.0127,100.9528068983486,122.89906926755484,213.78494047804995,108.15039232903136,116.77893936936458,69.95645893904418,167.81841317695992,2.505568999998677,98.0
1.1,1.42,0.0219,0.0219,0.0133,99.88815810854096,121.60297508865855,210.1482880021548,106.98269610687022,115.2945623127836,69.4242781191087,167.26950566657607,2.5247123102077222,98.0
1.11,1.272,0.0204,0.0204,0.0156,97.48946397817062,118.68282571255554,201.72086937873087,104.54650508205366,112.87679280389494,68.10250065147387,165.97840828391367,2.574525515505396,98.0
1.12,1.161,0.018,0.018,0.0181,95.0178731378247,115.67393251561268,195.0286065254592,101.56408583651688,107.84816672296114,66.68434517824151,163.5599990027221,2.600096379024444,98.0
1.13,0.987,0.0169,0.0169,0.0307,91.90679353611552,111.88653126135804,183.6775675121247,98.7691112445704,106.36554640022084,64.9635720509592,162.39468835957277,2.682699106406265,98.0
1.14,0.94,0.016,0.016,0.0468,90.83913538956372,110.58677351772974,180.69891614006048,97.5176020391643,104.3918933159005,64.37388816090551,161.5449650353677,2.6975382016691065,98.0
1.15,0.903,0.0154,0.0154,0.0547,90.01991418561059,109.58946074769986,178.24731403305464,96.60295960267486,103.12030307611823,63.955084709588725,161.05198875252492,2.712001815399342,98.0
1.16,0.834,0.0142,0.0142,0.0628,88.26094032146926,107.44810126091912,173.25666542573563,94.6444713219686,100.35331242637392,62.95424036350317,159.61795420328946,2.7402305020948803,98.0
1.17,0.75,0.0133,0.0133,0.0688,86.19487527782589,104.93289164257064,166.7183072401121,92.6354521967461,98.4896387960282,61.81046356296182,158.4845551280277,2.7884385321706904,98.0
1.18,0.692,0.0123,0.0123,0.0721,84.49378721489492,102.8620018268286,161.9577489310896,90.78233559823164,96.00403050769076,60.846895236226175,157.12683146447492,2.818684722774334,98.0
1.19,0.649,0.0105,0.0105,0.0846,82.65896734842674,100.6283080763456,158.47827225742697,88.18104204783229,90.55241628823364,59.64057562710487,154.1836619775026,2.819673457611953,98.0
1.2,0.628,0.0104,0.0104,0.0988,82.24299888219963,100.1219116826778,156.94319583364145,87.82334015588008,90.44748432634442,59.44976815428142,154.28078719800362,2.8346734212185707,98.0
1.21,0.623,0.0101,0.0101,0.0972,82.02753139715455,99.85960344001424,156.57814622455933,87.44271457804179,89.53496859627842,59.3741094479442,154.00876712025743,2.8334463229808176,98.0
1.22,0.612,0.0097,0.0097,0.0882,81.55736435856079,99.28722617563923,155.5056733278463,86.79846912615734,88.31774559531193,59.15890334246404,153.50095386231922,2.8371165263392943,98.0
1.23,0.602,0.0092,0.0092,0.0855,81.072471969277,98.69692239738072,154.63100747399682,86.04920480898349,86.68769365854698,58.89354929232,152.74506238264604,2.836160870508643,98.0
1.24,0.586,0.0089,0.0089,0.0998,80.62916262841533,98.15724146067954,153.49198080785035,85.4888133538184,85.7704049026485,58.63618126696664,152.36969035491924,2.842346044797289,98.0
1.25,0.581,0.0086,0.0086,0.1056,80.42268811347539,97.90588118162222,153.24149132487773,85.08646934012702,84.75507742660609,58.52798077525512,151.9909364321127,2.839078711065756,98.0
1.26,0.575,0.0086,0.0086,0.1095,80.36736582479458,97.83853230844558,152.8531662986515,85.05300400004762,84.86490257716747,58.57015530947979,152.28595250404854,2.8445727396824494,98.0
1.27,0.575,0.0084,0.0084,0.1159,80.35547522933845,97.82405680093376,153.09806512363423,84.87033465197952,84.16655665888537,58.58448382659,152.12477400312076,2.838421329770967,98.0
1.28,0.575,0.0084,0.0084,0.1277,80.50043791572367,98.00053311479404,153.44762120375282,84.97609967772189,84.21315441839494,58.71236099169207,152.4269385245899,2.836164283854724,98.0
1.29,0.581,0.0084,0.0084,0.1181,80.69017826252718,98.23152136307657,153.96359814355654,85.1133420653932,84.24597055233087,58.927539314025694,152.7390772965933,2.832170164260348,98.0
1.3,0.581,0.0084,0.0084,0.1142,80.75089472596304,98.30543705769414,154.00538322307082,85.16090696095984,84.31748956936956,59.05417663998041,153.03777190146783,2.833116095227922,98.0
1.31,0.575,0.0086,0.0086,0.1097,80.77750063916133,98.33782686506598,153.447116150205,85.36467793493834,85.19535103958123,59.20723560658447,153.79270439233625,2.845316082495641,98.0
1.32,0.575,0.0091,0.0091,0.1104,81.17541889345057,98.82224908767895,153.5764398493188,86.08772008574672,87.12537015895563,59.61149052821472,155.22507668018417,2.857441961358598,98.0
1.33,0.57,0.0094,0.0094,0.1128,81.3146755708785,98.99177895585213,153.2457417016691,86.4503301286795,88.33623115533142,59.82244653987328,156.16881520310315,2.8693091745697505,98.0
1.34,0.575,0.01,0.01,0.1128,81.88196495996696,99.68239212517716,153.85246805015942,87.35449410559792,90.52341375564048,60.33163939574365,157.73890127835864,2.877830282784588,98.0
1.35,0.586,0.0107,0.0107,0.1207,82.69455552476943,100.67163281276278,155.19597852132412,88.49057631090105,92.9304447548938,60.9630547930289,159.45440902772674,2.880114968114936,98.0
1.36,0.597,0.0105,0.0105,0.1223,82.96653659074246,101.0027401974256,156.40388598418903,88.52930764962127,92.197829891336,61.1562229213411,159.38297102427416,2.864704544197608,98.0
1.37,0.607,0.0104,0.0104,0.123,83.25616712219163,101.35533388788546,157.48804026788707,88.65998640908073,91.82558257278367,61.37889694512396,159.49974362517025,2.8527413512147604,98.0
1.38,0.612,0.0105,0.0105,0.1242,83.5279867849646,101.68624478169605,158.09967214452396,88.9393233387812,92.19735871912644,61.62474364345688,160.00211876653808,2.849909297831392,98.0
1.39,0.612,0.0105,0.0105,0.1222,83.59646580054698,101.76961053979632,158.17475482053376,88.99852240803531,92.27425906926192,61.74856283727279,160.29466539434193,2.850447970655404,98.0
1.4,0.612,0.0104,0.0104,0.1225,83.61971666194705,101.79791593628336,158.29274839166897,88.94632304419646,91.99799672967356,61.82261753174959,160.38599511667425,2.848423259615278,98.0
1.41,0.623,0.0107,0.0107,0.1246,84.16112416812736,102.45702072641592,159.48403462142414,89.57183527245796,93.00474335577827,62.25093352902716,161.2914304449064,2.843888732940939,98.0
1.42,0.649,0.0107,0.0107,0.1242,84.88975784209174,103.34405302515518,162.0050644631519,90.08889836523426,92.84054938225886,62.74166977881314,161.62897113396983,2.8198241698746878,98.0
1.43,0.655,0.0105,0.0105,0.1262,85.0098146073187,103.4902090871706,162.70412642744878,90.0271328690024,92.16900872477244,62.84904753823725,161.5305111585263,2.809975611686219,98.0
1.44,0.66,0.0106,0.0106,0.1288,85.27912637201469,103.81806688767006,163.31986041834662,90.30643578875468,92.5379849028736,63.08953251400555,162.02418796090106,2.807223927669252,98.0
1.45,0.67,0.0105,0.0105,0.127,85.53020177918864,104.12372390509924,164.30562611973835,90.41535322697118,92.18373883750488,63.29823655499441,162.126281679243,2.796678815565727,98.0
1.46,0.678,0.0106,0.0106,0.1488,85.95838813376294,104.64499424979836,165.52772358728157,90.80626063497388,92.4957448328753,63.57778299252843,162.622970665056,2.7880521527656708,98.0
1.47,0.686,0.0108,0.0108,0.1706,86.43990505864154,105.23118876704189,166.73870718757283,91.3125568730894,93.14750176685337,63.905301247371455,163.31456850091905,2.781643136495283,98.0
1.48,0.665,0.0109,0.0109,0.1441,85.95180286894968,104.63697740567788,164.49607708348057,91.06383447225738,93.78502400873954,63.78863313041969,163.75338805837353,2.806743795762288,98.0
1.49,0.649,0.0111,0.0111,0.1494,85.77543206710057,104.42226512516592,163.24268311878274,91.11091330582016,94.67329368569553,63.78060716150996,164.39116731093046,2.824369770217328,98.0
1.5,0.628,0.011,0.011,0.1747,85.39678871111693,103.96130799614237,161.87491020170458,90.78550081098022,94.55474435556782,63.54962242815323,164.43595858192091,2.837193917818046,102.0
1.51,0.628,0.0111,0.0111,0.18,85.55346584077908,104.15204537138324,162.0803166224576,90.98653547026592,94.95990471664707,63.7149593398012,164.90651421166507,2.838370151575161,102.0
1.52,0.618,0.0111,0.0111,0.1845,85.39598657420372,103.9603314816393,161.3335587990097,90.8924873183272,95.12088155672052,63.68460919998725,165.1625141165605,2.8470664570643662,102.0
1.53,0.612,0.0113,0.0113,0.1904,85.45480572541054,104.03193740484762,160.98341035177543,91.1035083654668,95.92512440413611,63.80574095822795,165.80928463143795,2.8558000239375114,102.0
1.54,0.597,0.0114,0.0114,0.1851,85.16082490402425,103.67404770924692,159.5552995159805,90.993689345733,96.50403496427668,63.73998981554846,166.24260611026278,2.8734745166948548,102.0
1.55,0.597,0.0111,0.0111,0.1781,85.03392118798601,103.51955622885254,159.52280775444203,90.68803170622004,95.56279892226324,63.71360020119199,165.9387721871535,2.869001770878353,102.0
1.56,0.597,0.0111,0.0111,0.1805,85.11864415918934,103.62269723727398,159.67065663766928,90.76160276796668,95.63076229120432,63.82760846087031,166.20897685461068,2.868683506954564,102.0
