Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.248,0.004,0.004,0.0,34.55799200986739,42.07059896853421,67.7054913809054,20.645016595864657,19.978804203035285,12.6937471817898,40.30384655600551,3.183513987540169,213.58
0.02,3.093,0.0136,0.0136,0.0002,65.27582932456288,79.46622700381569,190.13960913236812,40.54053830819446,33.45444103953639,24.50206003727938,57.37321854800302,1.95059929404811,213.58
0.03,6.105,0.0174,0.0174,-0.0002,75.07132418212623,91.39117726519716,256.63104643163325,51.04857094199642,39.63971704671489,30.871793149136945,65.97158359176439,1.602910295640346,213.58
0.04,11.539,0.0221,0.0221,-0.0002,81.48799343541593,99.2027746170281,336.74019462874804,61.87459222364005,45.52705638452631,37.387573195263336,73.53802692543684,1.2800573320339728,213.58
0.05,19.16,0.0235,0.0235,-0.0002,82.1422991030834,99.99932064723198,417.8458750549376,71.19130394955543,49.198813865829145,43.012538015254414,78.7277274559715,1.005721233442683,213.58
0.06,24.176,0.0438,0.0438,-0.0004,90.00581708480985,109.57229905976853,464.9782470337128,82.79524083091907,62.44069384965607,49.2712502033024,89.54899187895096,0.9806341999335024,213.58
0.07,27.078,0.0632,0.0632,-0.0004,97.53978802176576,118.7440897656279,493.0229127805893,92.51997010889863,75.38295259295373,53.8903970921824,97.73815631065278,0.998530375370985,213.58
0.08,26.671,0.1012,0.1012,-0.0006,111.27370590138524,135.46364196690377,496.7015633853171,104.30790689465373,99.33224570660956,58.03052251670351,107.4651575088052,1.1403981268859271,213.58
0.09,26.565,0.116,0.116,-0.0002,116.76053745762415,142.14326299189028,501.7639577699098,110.68166185067622,110.76032827335824,60.61050016231746,112.69445343044042,1.185142538210272,213.58
0.1,29.976,0.1236,0.1236,-0.0002,118.91381841070306,144.76464849998635,530.9708469529262,117.00025637647914,116.8709632013374,63.842629488805336,116.80200069325068,1.1311711600588643,213.58
