Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.3171,0.0033,0.0033,-0.0004,36.12897954096747,43.98310552813432,74.36362468158265,20.828941984528733,18.55887922859679,12.942755256338923,39.37997352106467,3.005311218069641,124.7
0.02,0.3248,0.0067,0.0067,-0.0002,41.25554294056335,50.224139231990165,80.38281869759398,27.31449948872014,28.450096988720027,16.700946214863194,51.46310993145032,3.130480321079544,124.7
0.03,0.5849,0.0134,0.0134,-0.0002,51.60085898678443,62.81843702738975,104.75934087090982,36.12619583708163,40.29660995717056,21.55097799998802,62.671697883362185,2.9347042726004484,124.7
0.04,0.845,0.0156,0.0156,-0.0003,58.27079914445982,70.93836417586414,124.04959849989118,41.71619153894914,45.1814735019667,24.927986933640263,68.93596677919254,2.7495707549825914,124.7
0.05,1.5926,0.0166,0.0166,-0.0004,67.57005787285915,82.2592008886981,161.56163122001425,48.25788504679906,47.106291627285394,29.208134644027638,73.87692452923103,2.384395039474369,124.7
0.06,2.5984,0.0165,0.0165,-0.0004,74.43285536399743,90.61391087790992,198.3321722377356,53.79068358890086,47.88908052652355,32.95434644494767,77.58428443508011,2.092151583320071,124.7
0.07,3.2458,0.0164,0.0164,-0.0004,78.04238200371309,95.0081172219116,219.244690343418,57.595835827667806,49.1963387312108,35.49910880669532,80.73893951616648,1.959721055511178,124.7
0.08,5.9201,0.0159,0.0159,-0.0005,83.83240879564795,102.05684549035402,279.4964480706857,64.37058457489348,49.30891815314859,40.06897038017015,83.54844730106205,1.604510626104288,124.7
0.09,7.0377,0.0155,0.0155,-0.0005,85.7438128312739,104.3837721424204,302.08535252669594,67.84655668580311,50.334760761782334,42.3569616346018,85.90080200665489,1.5017413667723962,124.7
0.1,8.1513,0.0153,0.0153,-0.0005,87.31924056290629,106.30168416353808,322.87177843406687,71.15965676230292,51.53686568311471,44.500396654241385,88.1683514031292,1.4171392131299327,124.7
0.11,8.5829,0.0152,0.0152,-0.0006,88.45111118059648,107.67961361116096,332.420066983201,73.47453359390765,52.76565623098939,46.01096170716666,90.27773681955124,1.387436317716663,124.7
0.12,8.5829,0.0153,0.0153,-0.0005,89.46790969531968,108.91745528125875,335.296227775402,75.2116658836673,54.07335649780372,47.16316064940679,92.36584095161324,1.3884099055443817,124.7
0.13,8.6793,0.0152,0.0152,-0.0004,90.33323249251472,109.97089173001793,339.4090724470236,76.87710182322164,55.12323465383022,48.27573443307186,94.1828605341487,1.3812540913890057,124.7
0.14,8.608,0.0152,0.0152,-0.0002,91.14600026897828,110.96034815353876,340.83325186298526,78.27480610526334,56.1903531320196,49.22212510746112,95.9595254503892,1.3858422579262857,124.7
0.15,8.5993,0.0153,0.0153,0.0001,91.98526836301984,111.98206583324152,343.03754674595206,79.72315488329406,57.30185214883077,50.19532473588418,97.7317683434775,1.387374078675198,124.7
