Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.7152,0.0557,0.0557,0.0015,57.26980880655383,69.7197672427612,108.71330574679682,44.10166223104006,72.65116812345777,22.30733574479257,68.17172497063875,3.1851864058134485,67.0
0.04,1.8513,0.0625,0.0625,0.0043,76.44365026896314,93.06183511004208,167.45001532285795,59.77988762862535,84.05066556440106,31.315921908040373,83.04713676926345,2.63516187130105,67.0
0.06,2.2663,0.0689,0.0689,0.0095,84.19274540848859,102.49551614946438,188.3663821166749,69.03634578938136,96.15243265806902,36.3815980556582,93.331848918541,2.5389377353627545,67.0
0.08,1.2152,0.0722,0.0722,0.0021,77.84723740564174,94.77054988512909,152.68805876733344,69.82141966495173,112.46336708061044,36.16801751613354,100.52584936327652,2.9361266089498974,67.0
0.1,1.2434,0.0746,0.0746,0.0059,80.67388015979729,98.21168019453584,157.54876378594906,74.5049610387431,120.74996302409254,38.7149863044391,106.83558277260256,2.9310930304315206,67.0
0.12,1.492,0.0759,0.0759,0.0018,85.70308270881745,104.33418764551688,171.888185468079,79.85833857255594,125.39643892697087,41.87096665361402,112.28194596657411,2.825245624184727,67.0
0.14,1.8526,0.0759,0.0759,-0.0097,91.01773315899216,110.80419688920789,189.38143066383444,85.03641025675556,127.72973189629262,45.08811128338222,116.93463478493317,2.6939885663765075,67.0
0.16,2.017,0.0748,0.0748,-0.0209,93.83036699507032,114.22827286356387,198.073012941868,88.5295897230673,130.063727371799,47.31236527378036,120.79922343059542,2.6388671793382543,67.0
0.18,2.1071,0.0713,0.0713,-0.0274,95.48165508058332,116.23853661984054,203.68286816313025,90.81610659990923,130.12310741907447,49.00051805317642,123.72019851260558,2.598721419155157,67.0
0.2,2.1313,0.0649,0.0649,-0.0308,95.99469549956387,116.86310756468646,206.6700508044628,91.75158392578668,127.1003329838492,50.14703868411427,125.52901609976377,2.5648218138794894,67.0
0.22,2.1283,0.0578,0.0578,-0.0332,95.9602242954418,116.82114262053784,208.47848226043251,91.97545733633196,122.6772428302024,50.99035887120804,126.66912066822933,2.5328789782835237,67.0
0.24,2.0957,0.0494,0.0494,-0.0428,95.17866142917032,115.8696747833378,208.882870201988,91.19798039121702,116.03098298327576,51.44785556014022,126.85732179649034,2.49959473790706,67.0
0.26,2.0367,0.0422,0.0422,-0.0487,94.138780782275,114.60373312624785,208.14277383900864,90.17948863183037,109.84241432390414,51.70908397244855,126.80158767070832,2.474921767693958,67.0
0.28,1.9614,0.0351,0.0351,-0.0464,92.71065885774662,112.8651499137785,206.68820031906367,88.61489487683603,102.78461950688768,51.70324188808372,126.10887520876064,2.4489042274082995,67.0
0.3,1.886,0.028,0.028,-0.0452,90.90001928304586,110.66089304022977,205.0014381240981,86.4367517027946,94.51606483816909,51.43392314104409,124.57789417420292,2.4149263345857626,67.0
0.32,1.8472,0.0248,0.0248,-0.0439,90.28455978949664,109.9116380046046,204.6902923679729,85.89921490209501,91.0970537389289,51.685296374998416,124.62742486697644,2.3974626017112284,67.0
0.34,1.8664,0.0301,0.0301,-0.0425,92.81325043880577,112.99004401245918,206.7708362778656,89.99021085752261,100.7077179039828,53.49518103811015,129.7905284877825,2.4395049474122312,67.0
0.36,1.9307,0.0366,0.0366,-0.0419,95.8105618522831,116.638944863649,210.6887099297776,94.61232820276052,111.49619124408696,55.511348696025856,135.10490570838843,2.469479815985067,67.0
