Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.56,4.1445,0.0343,4.1445,0.0343,0.0001,127.8122197424801,155.59748490388884,327.29451541841127,147.31288752994172,145.9951310695475,92.65137354152716,195.24405022403232,1.98537584531698,95.0
1.58,4.9959,0.0386,4.9959,0.0386,0.0002,132.48629127066397,161.28765893819963,351.9521647452942,153.92926027483293,152.09921898063646,96.45652629898376,199.18016585549552,1.9012944507095215,95.0
1.6,5.8567,0.0456,5.8567,0.0456,-0.0006,137.62354065661725,167.54170166892536,374.4445638650971,161.63638941263773,162.54472945866482,100.41516102825128,204.431668216323,1.8472769076197024,95.0
1.62,6.6501,0.056,6.6501,0.056,0.0004,143.2962179753137,174.44756970907756,393.5590404508971,170.36172908578763,177.85850566438134,104.3878278398306,210.82418305163424,1.8244128353813436,95.0
1.64,7.2971,0.0622,7.2971,0.0622,0.0008,146.79086663378308,178.70192459764897,408.2666882096886,175.9164386569429,186.3053034532857,107.0835246641535,214.5335953768159,1.796406503520768,95.0
1.66,7.8726,0.0644,7.8726,0.0644,0.0006,148.6467959035155,180.96131675210583,420.7813768742601,179.0951973652875,188.83055009354712,108.93976077182651,216.28855492229252,1.7595259478081413,95.0
1.68,8.595,0.0629,8.595,0.0629,0.0078,149.28803304763971,181.7419532753875,435.7065803185241,180.704898291104,185.68948403997496,110.47734120226028,216.421801160693,1.698865609240789,95.0
1.7,9.1884,0.0751,9.1884,0.0751,0.0021,154.25418447250632,187.78770283609467,447.436448169182,188.53006523622915,202.46370222324435,113.57095626151845,222.2411622077194,1.708202738145461,95.0
1.72,9.6526,0.091,9.6526,0.091,0.002,159.71030521837832,194.42993678759103,456.46683752089353,197.08833121866024,223.58134963252675,116.59607942293168,228.6178843158797,1.7343331517015297,95.0
1.74,9.9053,0.0805,9.9053,0.0805,-0.0032,157.14113056083954,191.30224590015249,461.4840040841819,193.76322940422816,209.68967803336344,116.21883330056905,225.70521834516416,1.6823181312821185,95.0
1.76,10.3299,0.0648,10.3299,0.0648,-0.0036,152.37993277522554,185.5060051176659,469.4718302608318,187.7706945149676,187.59337384620835,115.2022366628163,220.13217387145465,1.5947361978596415,95.0
1.78,10.9356,0.0774,10.9356,0.0774,0.0156,157.44192499906254,191.66843043364133,480.4765323342276,195.7027863118623,204.7418363107195,118.24789548736632,226.01630791870497,1.609627739897447,95.0
1.8,10.9187,0.0896,10.9187,0.0896,0.0017,161.47779552915787,196.58166412245305,480.6262373426211,201.6589222537874,221.78533978995827,120.03883135211352,231.00756661239,1.653903060352902,95.0
1.82,10.427,0.1096,10.427,0.1096,0.015,166.6209792839032,202.84293130214303,472.8544791974037,208.88091214842805,248.8905273155933,121.62893237809575,237.7210106598417,1.743228520186589,95.0
1.84,9.482,0.1123,9.482,0.1123,0.0108,166.24910956384238,202.39022033859072,456.4733658815925,207.97271409111016,254.9881472142361,120.58472312037686,238.96653841404213,1.809417046231974,95.0
1.86,8.867,0.1162,8.867,0.1162,0.0023,166.35798586400296,202.52276539965575,445.34226046101344,208.11316021205525,261.97136797611586,120.12526981420226,240.56745546186968,1.861637942103524,95.0
1.88,8.3397,0.1048,8.3397,0.1048,0.0252,163.07592367228216,198.5272114271261,435.6872546613528,202.86630636043475,249.2343010528688,118.40481217869372,237.8949216211119,1.8667621826229936,95.0
1.9,7.7263,0.0931,7.7263,0.0931,0.0073,159.28455157653937,193.91162800622183,423.4585616974797,196.8652419399935,235.80425393649423,116.30598220332612,234.75716952734007,1.878435729767386,95.0
1.92,7.0267,0.0892,7.0267,0.0892,-0.002,157.02209307893676,191.15733070479257,408.7232845658634,193.46570828164988,232.9240182550917,114.65369376608834,233.9097677831015,1.9244905399637935,95.0
1.94,6.6535,0.0832,6.6535,0.0832,0.0053,154.82547326708632,188.4831848468877,400.7710843878178,190.04918279826447,225.9525060314527,113.42692622592386,232.31657518605988,1.937202829130211,95.0
1.96,6.1879,0.0879,6.1879,0.0879,-0.0016,154.9662685012797,188.65458774068836,390.1469545954004,190.7205212962552,234.6127336195232,113.0832602022671,234.4641866257456,1.998626901790572,95.0
1.98,5.9998,0.1136,5.9998,0.1136,0.0273,160.11379278908151,194.92113904757755,386.25863154968266,200.03412318691923,270.91812446205364,115.329084040042,242.98163146864243,2.0946919765340297,95.0
2.0,5.8128,0.1165,5.8128,0.1165,0.0015,160.17462199777088,194.9951919972863,381.7319552602277,200.55604889243008,276.02292106400523,115.36676331491672,244.34258628337545,2.123255466906745,93.0
2.02,5.7337,0.1053,5.7337,0.1053,0.0084,157.95488465227447,192.29290305494283,380.1870708903989,196.59655129889225,261.7110170522846,114.49372722809262,241.73623784876443,2.100153987981782,93.0
2.04,5.7892,0.0922,5.7892,0.0922,-0.0011,155.53964433533983,189.35261049519636,381.8596641733806,192.07256986140607,243.59129397992052,113.70635756463903,238.20703576108235,2.054236507209999,93.0
2.06,5.0508,0.0914,5.0508,0.0914,0.0319,152.95959702384238,186.21168333337332,363.19451896817947,189.15224289562187,245.95518453012448,111.71598248141676,238.28463153213136,2.134328967720312,93.0
2.08,4.6202,0.0975,4.6202,0.0975,0.0021,152.50883416654688,185.66292855057884,351.0457393276297,189.80194800489284,257.31980254875253,111.18289163533048,240.723710480678,2.210594453561441,93.0
2.1,4.3182,0.0936,4.3182,0.0936,0.0092,150.49264505935437,183.20843746356184,342.51303053897306,187.15428884952723,253.6740033161865,110.02573509890084,239.90999279026252,2.2396988666464184,93.0
2.12,4.3782,0.0732,4.3782,0.0732,0.0084,146.45785309724386,178.296516814036,344.634817580242,179.2005725345933,222.660067261736,108.30292299605183,232.94573114402155,2.158289035883858,93.0
2.14,4.3228,0.0609,4.3228,0.0609,0.0154,143.14119622246898,174.25884757517963,343.37181486515783,173.28954414593835,203.13127986899588,106.7446869367196,227.9603684066727,2.113064863030263,93.0
