Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.581,0.0072,0.0072,0.0083,46.95365885616288,57.160975998807,100.49256467137867,30.045969680585117,28.66818301586438,18.268551846794143,52.17091722977024,2.8007457150049597,195.77
0.04,0.536,0.0132,0.0132,0.0046,52.46940039059506,63.87579177985486,104.32124263926929,38.68750168874013,43.69209116200737,23.02490604001504,67.228181472707,2.9827250561707825,195.77
0.06,0.648,0.0132,0.0132,0.0187,57.44786026625227,69.9365255415245,116.9382897347807,43.92017555230666,47.80093446940405,26.486117888965456,74.59544135383412,2.866714448556084,195.77
0.08,0.736,0.0151,0.0151,0.0187,61.70364559985282,75.11748159982082,126.28084472923078,48.973417015468506,53.94481750059341,29.550329734900878,81.71907104838142,2.8223157116322586,195.77
0.1,0.826,0.0151,0.0151,-0.02,64.78194994835579,78.86498254582445,134.40777339361023,52.50741586244549,56.68215226685555,31.96818916866162,86.53910730313126,2.759174003309816,195.77
0.12,0.862,0.0151,0.0151,-0.02,66.82583321469501,81.35318826136783,139.11515360773504,55.287007024137125,59.19883007090675,33.83750572948779,90.6530389712183,2.7336484625205477,195.77
0.14,0.884,0.0145,0.0145,-0.0284,68.21516404286426,83.04454753044345,142.52314158287578,57.30884080975108,60.43600929190099,35.32840962385368,93.78032543503754,2.7104180477434934,195.77
0.16,0.907,0.0135,0.0135,-0.0284,69.32027219338481,84.38989658325109,145.85288086236892,58.84263408484961,60.60268122215295,36.5827484112707,96.12399116475557,2.67881021226834,195.77
0.18,1.01,0.0125,0.0125,-0.028,71.36967970884943,86.88482747164278,153.7955222752562,60.75446088075444,60.116071698207,38.14603371898157,98.1237142459738,2.5971263678679435,195.77
0.2,1.01,0.0117,0.0117,-0.0267,71.94971397839527,87.59095614761162,155.423477729516,61.80653280306788,60.14818168003314,39.06482347330277,99.91173127365266,2.5827210675856564,195.77
0.22,1.052,0.0111,0.0111,-0.0264,73.06660913893019,88.95065460391501,159.37436128368768,63.16236397987048,60.22164110294014,40.17384522420967,101.68282356881792,2.5472441671160544,195.77
0.24,1.052,0.0104,0.0104,-0.0294,73.49313213551223,89.46989999105836,160.71795590714513,63.9748630281701,60.04804837132881,40.93554548148924,103.06956666466635,2.5340327604365918,195.77
0.26,0.989,0.01,0.01,-0.0312,73.17165426842698,89.0785356311285,158.17602154096443,64.3996160768772,60.56098182418842,41.35125356421068,104.59537107150092,2.563010222486512,195.77
0.28,0.989,0.01,0.01,-0.0175,73.89001029273832,89.953056008551,159.51033588536893,65.6118606047063,61.67355342252366,42.2120089659264,106.57496284121336,2.5615503648968616,195.77
0.3,1.078,0.009,0.009,-0.0174,75.12575360124463,91.4574391667326,165.9977864442578,66.5674162644865,60.11105818491037,43.1873704210618,107.04449506423258,2.489202688823403,195.77
0.32,1.078,0.009,0.009,-0.0157,75.73840662247896,92.20327762736572,167.08198509170478,67.63502965518413,61.07483613987156,43.96921852049666,108.8066915332216,2.4891869069848136,195.77
0.34,1.124,0.0097,0.0097,-0.0154,77.31626531317598,94.12414907690987,170.80369801345185,69.69462441805024,63.569161932704056,45.26696367037343,111.60404038291668,2.479727369403683,195.77
0.36,1.183,0.0097,0.0097,-0.0152,78.58111797618902,95.66396971014316,175.1743855566972,71.16007334014473,64.3216205305358,46.33207763586905,113.27255604531852,2.449632152568984,195.77
0.38,1.225,0.0095,0.0095,-0.0152,79.4750603353397,96.7522473647614,178.48334578504415,72.2571685064031,64.60357367561048,47.18895053292941,114.55163205250524,2.4250242522244068,195.77
0.4,1.291,0.0091,0.0091,-0.0119,80.46336002933121,97.95539481831626,183.06907654842408,73.29595722706438,64.29980780883749,48.05784751048653,115.44554236655776,2.385511154200038,195.77
0.42,1.322,0.0087,0.0087,-0.0119,81.01365919659037,98.6253242393274,185.6335660720126,74.00964118853865,64.01961816784011,48.69883290745833,116.21881461272228,2.363059617399183,195.77
0.44,1.356,0.0086,0.0086,-0.0093,81.77294959780069,99.54967777123564,188.33916898804503,75.01762138719162,64.44527568373995,49.465959071289895,117.4402056113302,2.3459180299726885,195.77
0.46,1.356,0.0086,0.0086,-0.0092,82.22942796507009,100.10539056617228,189.17089146724757,75.84628304116646,65.15954011515149,50.08103169252892,118.7684277078041,2.3460437934637643,195.77
0.48,1.364,0.0085,0.0085,-0.0095,82.67878322961869,100.65243175779666,190.3943559906692,76.60006123653595,65.57681561234195,50.67081937878624,119.87700255080108,2.3405532283512915,195.77
0.5,1.364,0.0085,0.0085,-0.01,83.10165573451563,101.167233068106,191.16000703452707,77.37571489215073,66.24424095554939,51.24913320075847,121.12150350983596,2.3407294983229447,195.77
0.52,1.309,0.0082,0.0082,-0.0108,82.71344843561913,100.69463287814504,188.8968202432103,77.36340873816087,66.18304895011467,51.35143819996431,121.72218945400247,2.3582071423638125,195.77
0.54,1.309,0.0081,0.0081,-0.0079,83.0381817541404,101.08996039634484,189.63605494292815,77.97608795921649,66.52818269999224,51.84022214635498,122.69412915652644,2.355786173800875,195.77
0.56,1.293,0.0079,0.0079,-0.0085,83.09260717118336,101.15621742578844,189.4202208678712,78.31297094511318,66.59895983231026,52.16597521261647,123.41520734491482,2.3584899017997496,195.77
0.58,1.293,0.0077,0.0077,-0.01,83.30301009673876,101.41236011776893,190.06254845808368,78.75026074195092,66.61071792640251,52.56536967269738,124.10139436847176,2.354018714919241,195.77
0.6,1.291,0.007,0.007,-0.0104,83.0761617892307,101.1361969608026,190.5840904385528,78.52276032522752,65.12951260737876,52.63327413497317,123.62765204915044,2.337829437600806,195.77
0.62,1.278,0.007,0.007,-0.0114,83.27361967734262,101.37658047676494,190.4533774331817,79.04070697978385,65.67190114738776,53.03789668098177,124.64817559767938,2.3439233491937927,195.77
0.64,1.255,0.0069,0.0069,-0.0122,83.26338408230873,101.36411975237586,189.7204785589051,79.32461024738492,65.91271485754196,53.30464149684782,125.40176068749622,2.352103127850256,195.77
0.66,1.208,0.007,0.007,-0.0147,83.11683463009638,101.1857117235956,187.50960296755625,79.62863687961435,66.78730137578849,53.53179583653096,126.58271652885564,2.377236405586684,195.77
0.68,1.169,0.0069,0.0069,-0.0158,82.8712803717135,100.88677610469468,185.70252730888876,79.71534642853355,67.02772144956917,53.65930765989957,127.27312846223184,2.394001316112451,195.77
0.7,1.074,0.0065,0.0065,-0.0166,81.60866102782266,99.34967429474064,180.2760608753549,78.8056554023102,66.37381775631148,53.17304156925127,127.1386886254715,2.4328636084604045,195.77
0.72,1.013,0.0062,0.0062,-0.0182,80.78681866807153,98.34917055243491,176.75221944269848,78.27947654947256,65.92913180419606,52.933733601036366,127.20884415120112,2.4588272527016946,195.77
0.74,0.921,0.0044,0.0044,-0.019,77.97112051481929,94.9213641049974,170.86714312729833,74.91348517600507,59.904817668882615,51.13569936184022,122.42207877248704,2.4559898231677906,195.77
0.76,0.921,0.0038,0.0038,-0.0196,77.57070527150094,94.43390206965331,171.31029259880904,74.29589114810727,57.87484939561084,50.89316111366273,120.92413322447054,2.433462469047333,195.77
0.78,0.792,0.0028,0.0028,-0.0199,74.43515499805103,90.61671043240996,162.08317809981077,71.0333215531113,53.73944123621906,48.90470745286759,116.85325121781302,2.4749778321736216,195.77
0.8,0.792,0.0027,0.0027,-0.0193,74.54156266408664,90.74625019975764,162.4993949209172,71.21798125340374,53.57617316549991,49.10169202154853,117.04945012341904,2.470176262326212,195.77
0.82,0.63,0.0032,0.0032,-0.0189,72.16364501290764,87.85139392875713,149.19717927162748,70.24547708686222,56.163582260640766,48.51662267815735,120.20963467638836,2.6247571633136357,195.77
0.84,0.63,0.0033,0.0033,-0.0177,72.51233892251673,88.27589086219429,149.57542994058286,70.85027271403584,56.96218224596072,48.9676385349663,121.42953921979075,2.6295992937288637,195.77
0.86,0.586,0.0031,0.0031,-0.0157,71.46268101543325,86.99804645357092,145.84926445339514,70.03838249013559,56.29039767701294,48.52534924376133,121.10088755728664,2.6614943423530804,195.77
0.88,0.572,0.0031,0.0031,-0.0123,71.34542822176451,86.85530392214811,144.89633248675375,70.16301006864708,56.591758421611,48.66671748965419,121.78551087464388,2.6750662861089647,195.77
0.9,0.592,0.003,0.003,-0.0098,71.92928344102872,87.56608418907844,147.1939894520598,70.6631927182931,56.36614883614937,49.08091273953422,121.98995020714476,2.649947362390677,195.77
0.92,0.633,0.0025,0.0025,-0.0058,72.43496074783927,88.18169134519563,151.42244892956623,70.5545189198822,54.04609709946858,49.11136374534343,119.85624412603964,2.584644914225722,195.77
0.94,0.671,0.0027,0.0027,-0.004,73.7570075941501,89.7911396798349,155.20049411260246,72.03643000249171,55.42104731620127,50.141647754576425,121.77443923923164,2.5624619301936504,195.77
0.96,0.791,0.0056,0.0056,-0.0038,79.57268487609898,96.87109463177266,165.6273852553789,79.90323571640073,68.65843071746488,54.86889899173775,134.76754803020225,2.5856163894322366,195.77
0.98,0.845,0.0081,0.0081,-0.0036,82.80024629304093,100.80029983500634,170.21294166166876,84.73211513081837,78.0798876085511,57.44474351634986,142.20070340336008,2.6172069057044576,195.77
1.0,0.848,0.0105,0.0105,-0.0105,84.60460846901199,102.99691465792765,170.6786581495206,88.14982600245689,86.4182854679737,59.05620529235355,147.83746043636327,2.670240103244359,195.77
