Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,1.6133,0.0025,1.6133,0.0025,-0.0008,56.10808741883898,68.30549772728224,154.351163051944,34.41487407314341,23.61606799759678,21.696892229469693,50.7622339088616,2.0730179660866224,744
0.04,1.7023,0.005,1.7023,0.005,-0.0008,60.70469566768869,73.90136863892536,162.1019604644983,39.35503848450335,29.395391770308475,25.088471860739794,59.76634547713925,2.12329693128003,744
0.05,1.6945,0.01,1.6945,0.01,-0.001,65.4567144825738,79.68643502226377,165.4309107352222,44.966028500753495,38.41126051507418,28.25618144859645,69.1980847238231,2.241778930445352,744
0.06,1.7874,0.0199,1.7874,0.0199,-0.0013,71.57855585672704,87.13911147775465,171.91196667046393,52.27606015577314,52.37848439105751,31.71528427461149,79.27739346093945,2.357043048227233,744
0.07,1.977,0.0296,1.977,0.0296,-0.0013,76.97806699063574,93.7124293799044,181.4102732897064,58.74215871886948,64.51413892759012,34.71340782155969,86.8616212951694,2.392932235926025,744
0.08,2.2634,0.0345,2.2634,0.0345,-0.0014,81.21039353455289,98.8648269116296,193.5746950995172,63.5081205737026,71.03324583840714,37.20501235964079,91.74517600961764,2.350088354222711,744
0.09,2.5033,0.0369,2.5033,0.0369,-0.0015,84.29428745718415,102.619132556572,203.5290471995725,67.13103281989207,75.08222172670456,39.2234947988568,95.42134489938388,2.3063621991738184,744
0.1,2.6194,0.0374,2.6194,0.0374,-0.0011,86.11982147777147,104.84152179902614,209.2585497522576,69.62516052301179,77.47863027341907,40.699327065164525,98.2036788056428,2.2823117560154755,744
0.11,2.5807,0.0375,2.5807,0.0375,-0.0007,86.97240007251553,105.87944356654066,210.0469652916582,71.36940845761923,79.72290107343156,41.71188225061823,100.62433592073953,2.292095113053804,744
0.12,2.5962,0.0373,2.5962,0.0373,0.0,87.94927098503044,107.06867772090662,212.3535214517032,73.05593607408723,81.37729743680902,42.75104503868427,102.7970995463158,2.287059711829486,744
0.13,2.542,0.0371,2.542,0.0371,-0.0004,88.4920734462936,107.729480717227,212.322413735984,74.39648088111936,83.0901568568068,43.56095457339267,104.81038851239478,2.298556137991296,744
0.14,2.3795,0.035,2.3795,0.035,-0.0008,87.8731200957335,106.97597229045816,208.553254203624,74.58090678233712,82.94743306269916,43.83419211643538,105.9363458670217,2.323640995824371,744
0.15,2.2247,0.0336,2.2247,0.0336,-0.0011,87.33268289432944,106.3180487409228,204.65317956829057,74.85927488883974,83.3683106290774,44.10262530286688,107.17778040112076,2.3540521184206704,744
0.16,2.0273,0.0326,2.0273,0.0326,-0.0011,86.46326143108944,105.25962261176106,198.78188763424055,74.94961519589874,84.27841632059364,44.19330015648159,108.44052022830552,2.402813421499041,744
0.17,1.8958,0.0325,1.8958,0.0325,-0.0015,86.1263964586666,104.84952612359412,194.9169448918064,75.51600674723812,85.98852523023683,44.50113264849596,110.01802238669764,2.4428953668820115,744
0.18,1.7603,0.0324,1.7603,0.0324,-0.0015,85.62976685941192,104.24493356797971,190.54720523447068,75.95158251890537,87.70292990485333,44.72221431599236,111.51464136717304,2.4872924362531936,744
0.19,1.652,0.028,1.652,0.028,-0.0015,84.10936093532807,102.39400461692114,186.9782849449589,74.65567992229663,83.62568784348376,44.44458822596382,110.87362190468662,2.488564501739988,744
