Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.25,0.043,0.043,0.006,40.3585899017984,49.132196402189365,68.03789253010709,31.15309584551218,58.50032533920085,15.477437753856814,54.88522016961357,3.753055513727457,283.0
0.02,0.453,0.05,0.05,0.008,51.24780849099482,62.38863642381978,91.4028557120176,40.80600851388508,71.24607784530617,20.70126158658488,66.99487352332216,3.43265614347441,283.0
0.03,1.022,0.055,0.055,0.003,64.90815600104797,79.01862469692797,129.68387165032553,50.46425092123737,76.90527421310594,26.25841839862905,75.611615834504,2.962955597326395,283.0
0.04,1.693,0.059,0.059,0.002,74.75788411244669,91.00959804993512,161.78320756479573,58.25698427207087,81.87259955893204,30.76789746047269,82.37278625488408,2.6738732117237207,283.0
0.05,1.999,0.064,0.064,0.002,79.8690600332194,97.2318991708758,176.23211911770034,63.81323951908544,89.02303367572576,33.75681506054863,88.19187536513799,2.595448986191472,283.0
0.06,2.355,0.067,0.067,0.003,84.48393314603275,102.85000556908336,191.0394752533773,68.70330787147891,94.07482937279568,36.49847933602964,93.01960240152916,2.5081736998789865,283.0
0.07,2.44,0.071,0.071,0.003,87.17517089729488,106.12629500540248,196.621842796347,72.54696040101322,100.54965568954924,38.476331344620746,97.47647813998675,2.503341763558213,283.0
0.08,2.457,0.073,0.073,-0.001,88.9957753983541,108.34268309364847,199.7425205482256,75.52773441709866,105.52359485150458,40.06369300188113,101.1958009416767,2.5074576031738234,283.0
0.09,2.406,0.077,0.077,-0.001,90.4921195701198,110.1643194766676,200.4723575002714,78.44550478813058,112.0911347263153,41.45553655372898,104.96596243432371,2.536089288341113,283.0
0.1,2.355,0.079,0.079,-0.003,91.58643456031928,111.4965290299539,200.91002489038308,80.78997033979628,116.98127096826587,42.646909330828834,108.14439366740694,2.556992971830835,283.0
0.11,2.262,0.082,0.082,-0.006,92.37418249732195,112.4555265184789,199.69600068635856,82.99582570604913,122.75313552584082,43.67354786587126,111.2887208853642,2.593048144702845,283.0
