Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.2511,0.0183,0.0183,0.0,38.079429390417936,46.35756621442184,68.02754473046143,26.50421854583578,38.1216323863866,14.427104917009563,49.11761410705889,3.521910839775524,230.0
0.02,0.3165,0.0228,0.0228,0.0,44.48750318767362,54.15869953282006,79.59542037432035,33.65064112142942,49.35064840512608,18.41902209989921,60.33296098833649,3.43854360417248,230.0
0.03,0.3972,0.0249,0.0249,0.0,49.610114984813016,60.39492259020716,90.36492368033632,38.85928051292693,55.915232413547145,21.458502356245518,67.73451357774437,3.3236188752948417,230.0
0.04,0.8239,0.0289,0.0289,0.0,60.91712250531457,74.15997522386122,122.86023778994068,46.66612590418239,60.63662798845617,26.14152685633771,74.67498157062478,2.9184907911721947,230.0
0.05,1.0507,0.0311,0.0311,0.0,66.16172774176087,80.54471203344802,137.83079414742335,51.47121642051484,65.11307166359103,28.98167846862451,79.91291258821525,2.789790840497855,230.0
0.06,1.4159,0.0365,0.0365,0.0,72.66307479582073,88.45939540360786,157.28046059744602,57.38374833993871,71.7719082242384,32.25246184561273,85.63429669028991,2.650507137018134,230.0
0.07,1.662,0.0373,0.0373,0.0,76.40664935879778,93.01679052375384,169.781008004518,61.06607475110983,74.43193041283254,34.51260794364162,89.39729483130009,2.558615775322773,230.0
0.08,1.7658,0.0403,0.0403,0.0,79.10525289293624,96.3020470000963,176.06819775375382,64.51241476088599,79.55269959335831,36.36442593708179,93.44553295367984,2.5424560404576004,230.0
0.09,2.0002,0.0413,0.0413,0.0,82.21724398301838,100.0905578923702,186.8200174481484,67.75752594671917,82.08667232663184,38.33325232228022,96.66840665171875,2.473020783112422,230.0
0.1,2.1271,0.0433,0.0433,0.0,84.5685515743357,102.95301930788696,193.2672793205494,70.70297394583154,85.84644704449242,39.98045912194032,99.93757625103927,2.448293851491981,230.0
0.11,2.3155,0.0436,0.0436,-0.0001,86.84401623810945,105.72315020291585,201.52743384155275,73.26677740273973,87.62444777563387,41.58255945793216,102.53301304256176,2.39837754881672,230.0
0.12,2.4616,0.0438,0.0438,-0.0002,88.69854137416904,107.98083297724926,208.077352403851,75.52283668753554,89.33282075252339,42.99400257866143,104.9250668062383,2.362294403219697,230.0
0.13,2.5769,0.0439,0.0439,-0.0002,90.2560308372158,109.87690710617576,213.43250802187316,77.53808740321195,90.93157747055308,44.260537078928806,107.13957842245163,2.334996985814385,230.0
0.14,2.7422,0.0443,0.0443,-0.0004,92.05927315586943,112.0721586245367,220.1705849073529,79.72429885634708,92.58209185387553,45.622512665471454,109.34641938786004,2.2995259665226957,230.0
0.15,2.8268,0.0446,0.0446,-0.0005,93.3488326414356,113.6420571287042,224.26708234119704,81.53383991428208,94.2988266729248,46.73610100315023,111.39455404720628,2.282834421631654,230.0
0.16,2.9267,0.0446,0.0446,-0.0005,94.59149135742368,115.15485904382012,228.7190406354636,83.23168199229266,95.5857185458488,47.82075553088821,113.25746621092308,2.26166308046381,230.0
0.17,3.0651,0.045,0.045,-0.0006,96.051370145479,116.93210278580052,234.1927685212379,85.1189835253614,97.10874526821344,48.99449561941703,115.18094827137551,2.2358941119947127,230.0
0.18,3.1305,0.0452,0.0452,-0.0006,97.08054464085086,118.18501086712278,237.4289791866166,86.65537171297086,98.5746244185747,49.94918926338851,116.94434807046738,2.224231382657703,230.0
0.19,3.0997,0.0452,0.0452,-0.0009,97.5947614715587,118.81101396537582,237.801679617267,87.76979128466601,100.04495093179936,50.63348799118273,118.54634774449032,2.2303158980379143,230.0
0.2,3.142,0.0451,0.0451,-0.0009,98.38776523097329,119.77640984640225,240.2531296512412,89.03742580306441,101.14191719195216,51.45155499931065,120.07224216516394,2.221475946993698,230.0
0.21,3.1843,0.0449,0.0449,-0.001,99.12785131711922,120.67738421214514,242.6523504359209,90.22764723333648,102.07597635581617,52.2354386314064,121.50539587430092,2.2121511557956675,230.0
0.22,3.2496,0.0447,0.0447,-0.001,99.941961262105,121.66847457995392,245.67022384648936,91.451442711518,102.89313117917358,53.05060721362928,122.89103812948125,2.198589998572221,230.0
0.23,3.3342,0.0442,0.0442,-0.0012,100.73305452406466,122.63154463799177,249.18728153666453,92.59200834154568,103.27571203877076,53.85908946018039,124.12290493444802,2.179924823625127,230.0
0.24,3.3995,0.0424,0.0424,-0.0015,101.06768702586868,123.03892333584014,252.098872678921,93.15462012409478,102.18427938730294,54.46426922498585,124.80823232251498,2.1570605659860056,230.0
0.25,3.5226,0.0411,0.0411,-0.0014,101.71611459152986,123.8283134157755,256.583471961234,94.02147721644506,101.43150791713086,55.22584075472958,125.62752480182333,2.12718297281159,230.0
0.26,3.5418,0.0398,0.0398,-0.0017,101.91758423712491,124.07358081041296,258.1155471667808,94.5161537897676,100.87116061377084,55.7261410111896,126.35634927915476,2.1154934624112363,230.0
0.27,3.5533,0.0382,0.0382,-0.002,101.9695017190104,124.13678470140395,259.40121070093795,94.81640301265044,99.8920137133936,56.14863446677915,126.8930104373336,2.102901300636297,230.0
0.28,3.5456,0.0374,0.0374,-0.0021,102.160113215418,124.36883347963932,260.1206359589471,95.33703013691014,99.8548028064457,56.60195361107016,127.71201281764918,2.0987942104411537,230.0
0.29,3.5303,0.0354,0.0354,-0.0022,101.92285037933848,124.0799917661512,260.59444020530714,95.28198909376133,98.27876320647884,56.86127706293904,127.929493043086,2.087397031651561,230.0
0.3,3.5072,0.0324,0.0324,-0.0021,101.27200537611829,123.28765871875268,260.81610506490904,94.67422491474946,95.30045090449596,56.92553020692564,127.54839325754035,2.0691243030495703,230.0
0.31,3.4572,0.0308,0.0308,-0.0021,100.93941311122464,122.88276378757784,260.23264310837226,94.53624488464244,94.06272799834674,57.08768236886791,127.7533856598494,2.065309378861328,230.0
0.32,3.4149,0.029,0.029,-0.0021,100.52323890578914,122.3761169287868,259.8269572473879,94.2627271714004,92.43639268339231,57.20513060147751,127.76780586198085,2.058064005071905,230.0
0.33,3.2958,0.027,0.027,-0.0021,99.68943206357504,121.36104772956963,257.1089478757045,93.55646103581776,90.56659235509794,57.06295437338567,127.54222287139662,2.0623084797378444,230.0
0.34,3.2381,0.0254,0.0254,-0.0017,99.19597959622992,120.76032298671468,256.1380469772494,93.18801835694032,89.01993327256005,57.10208384466856,127.4760073249693,2.0584773025979803,230.0
0.35,3.1689,0.023,0.023,-0.0017,98.26728272561196,119.62973549204932,254.76293180640133,92.24831957295449,86.16648587250349,56.91450705294455,126.74776573059364,2.0484193345852377,230.0
0.36,3.1151,0.022,0.022,-0.0015,97.95301642890072,119.24715043518349,253.8098206586982,92.09662628011758,85.30207117261781,57.00999037676636,126.90271959302312,2.048561242053722,230.0
0.37,3.042,0.0215,0.0215,-0.0014,97.76040483583417,119.01266675666768,252.2014816798041,92.13934935317552,85.21281536664661,57.14065582952946,127.38173783074994,2.057593686205664,230.0
0.38,2.9959,0.02,0.02,-0.0015,97.1907692798354,118.31919738414746,251.3967037697616,91.61869451736456,83.40525758929418,57.095658423595616,127.02968083219304,2.0505758594328665,230.0
0.39,2.9652,0.0198,0.0198,-0.0016,97.27900865012082,118.42661922623404,251.0535481846667,91.94946721281558,83.6534423386352,57.37633047416932,127.6905551909758,2.0545324876504605,230.0
0.4,2.9459,0.0198,0.0198,-0.0016,97.50318662116572,118.69953153881043,251.05648656006,92.44018704489376,84.20313340062474,57.72728114352448,128.50488022103625,2.058460765149226,230.0
0.41,2.9368,0.0198,0.0198,-0.0015,97.76414882101848,119.01722465167464,251.37429381142388,92.95937484675248,84.72568884748729,58.09902649963985,129.3072323298497,2.0603363940483628,230.0
0.42,2.939,0.0199,0.0199,-0.0015,98.11625580290402,119.44587662962228,252.0467985553321,93.57897556963788,85.38916860180038,58.52031719910112,130.1839374458522,2.0610395841966818,230.0
0.43,2.9412,0.02,0.02,-0.0015,98.46251061527649,119.86740422729312,252.7068614070578,94.1900427056628,86.04587943331788,58.93524313719097,131.04735381162894,2.0617389987042984,230.0
0.44,2.9498,0.0202,0.0202,-0.0016,98.8794519090822,120.37498493279573,253.56472227737655,94.88471959950134,86.85538842602335,59.38707849595539,131.9852579744587,2.062245509479148,230.0
0.45,2.9844,0.021,0.021,-0.0016,99.69046632708977,121.36230683297885,255.2641803133067,96.0702789504868,88.63275328478454,60.05297344681056,133.42123973230957,2.063999296091623,230.0
0.46,3.0689,0.0227,0.0227,-0.0016,101.11530132914086,123.09688857460628,258.5635778323035,98.0108108696474,91.79958548607354,61.05766060825573,135.55780267235997,2.0649870300503226,230.0
0.47,3.1689,0.0236,0.0236,-0.0015,102.2124943168518,124.43260177703696,262.3089924187338,99.47799359657807,93.5678865928662,61.907540826188566,137.02057857341532,2.0547245455692384,230.0
0.48,3.2765,0.0244,0.0244,-0.0015,103.27344297574336,125.72419144873106,266.2309178726147,100.89426750518422,95.14098691872093,62.744448648445214,138.3848352880093,2.042426385577126,230.0
0.49,3.3265,0.0247,0.0247,-0.0016,103.869392994381,126.4496958192464,268.3223432417027,101.7792267278788,96.01281905651432,63.30709486273261,139.34541242028715,2.03620272706208,230.0
0.5,3.3573,0.0248,0.0248,-0.0015,104.29597566179682,126.96901384914396,269.8084433979688,102.46480540272393,96.59462355197844,63.76957981627204,140.14261343446248,2.031631614608958,230.0
0.51,3.4072,0.025,0.025,-0.0015,104.83460292312589,127.62473399337064,271.865948859469,103.2750004075569,97.29419242157743,64.30083475494973,141.00903923320104,2.0246651292673383,230.0
0.52,3.4534,0.0249,0.0249,-0.0015,105.21964825445244,128.09348483150734,273.79423624088776,103.88102882439756,97.50899312118158,64.75284429616906,141.64379151497033,2.0156670926061646,230.0
0.53,3.6071,0.025,0.025,-0.0014,106.074340999823,129.13398034761062,278.9130626702089,104.98646749473455,97.83511429194677,65.5279095950509,142.44812006848906,1.9904631869144744,230.0
0.54,3.7225,0.0251,0.0251,-0.0012,106.76538510656506,129.9752514340792,282.81277996462603,105.94043741654654,98.23754783907933,66.19061325650671,143.23103733485962,1.9724990515276744,230.0
0.55,3.8493,0.0255,0.0255,-0.0008,107.61027325748172,131.00381092215167,286.97795706236644,107.106239325226,99.10304691595638,66.93857442621736,144.22932278479394,1.9560603953794529,230.0
0.56,3.9954,0.026,0.026,-0.0008,108.53873363913232,132.1341105172046,291.61084860697315,108.383352042367,100.09219962447573,67.74567285844454,145.29457784411215,1.9382148000070876,230.0
0.57,4.1338,0.027,0.027,-0.0008,109.6455868523204,133.48158399412918,295.9472827322703,109.92292278877753,101.88135667254528,68.62913857084719,146.7014374362126,1.926560733470445,230.0
0.58,4.2953,0.0279,0.0279,-0.0008,110.74789094087798,134.82351940628624,300.8294644273359,111.4554294633715,103.45686784190366,69.53236773957023,148.01977377434005,1.911217927169638,230.0
0.59,4.4529,0.0288,0.0288,-0.0008,111.81171801854371,136.1186132399663,305.5157769220197,112.95538611552028,105.02632572987862,70.41235054139031,149.31598224676262,1.8970337200867995,230.0
0.6,4.6489,0.0302,0.0302,-0.0008,113.1642324305746,137.7651525241778,311.1019116970896,114.83906523024676,107.27728258556375,71.4632686255792,150.9285208563516,1.8823730092308872,230.0
0.61,4.8373,0.0312,0.0312,-0.0008,114.28865381707216,139.13401334252262,316.37644913137524,116.44215725805238,108.91412787880608,72.39976952174884,152.24897001534458,1.866230301028558,230.0
