Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.11,1.869,0.017,1.869,0.017,0.001,76.64261075464233,93.30404787521675,185.70078225040552,60.15762295772896,57.34283467565074,37.28756207395484,90.5733379558224,2.2944822492733823,250.0
0.12,2.089,0.0203,2.089,0.0203,0.001,80.11281289380157,97.52864178375845,195.4405437373084,64.04385931560005,62.62289867306285,39.39340453716298,94.82757400394696,2.2683196516302795,250.0
0.13,2.183,0.0237,2.183,0.0237,0.001,82.66337491674305,100.6336738116872,200.3352949826705,67.33335222184515,68.08715885350871,41.0602817970885,98.767419290652,2.278368719237684,250.0
0.14,2.293,0.027,2.293,0.027,0.001,85.1310411817076,103.63778926468753,205.63585740097676,70.50539166597517,73.23811183753159,42.67197984659656,102.39398086236255,2.280390355349067,250.0
0.15,2.446,0.027,2.446,0.027,0.0,86.70575927693494,105.55483738061646,212.21044295515432,72.38425990111959,74.24557476508906,43.90481127136709,104.24679482997335,2.2414540375146226,250.0
0.16,2.565,0.033,2.565,0.033,0.002,89.83674262643643,109.3664692843574,217.4945982223837,76.47576257758863,82.33467243382181,45.76236033047179,108.80182240135088,2.2628024692380437,250.0
0.17,2.675,0.039,2.675,0.039,0.002,92.6896424156389,112.83956467990822,222.341375264733,80.31239350224823,90.13296596800856,47.4761628399168,112.94419840205452,2.2806407604404324,250.0
0.18,2.828,0.046,2.828,0.046,0.002,95.81370583618865,116.6427723223166,228.40411647098944,84.4397264633087,98.5961655526004,49.29529997958896,117.12326348284202,2.290902942578549,250.0
0.19,2.888,0.05,2.888,0.05,0.002,97.6483776990109,118.87628589444805,231.4787141805458,87.16482048472312,104.04210031123704,50.541930897916224,120.04910765221788,2.300900446140933,250.0
0.2,2.939,0.054,2.939,0.054,0.001,99.36987492460432,120.9720216473444,234.211843767937,89.78819313615351,109.45045820096756,51.72655845406172,122.85595438861507,2.311594313860758,250.0
0.21,3.035,0.061,3.035,0.061,0.0003,101.83546735062048,123.97361242684234,238.24893273852297,93.34778283764848,117.60535238049538,53.21180800108287,126.39854941032972,2.326297276744775,250.0
0.22,3.131,0.065,3.131,0.065,-0.0003,103.65443945190356,126.18801324579564,242.2093757298553,95.9861854813743,122.69704181215,54.43290325225202,128.98508218453807,2.325405745781581,250.0
0.23,3.227,0.073,3.227,0.073,-0.001,106.10288977494744,129.16873537819689,246.0964395539948,99.6062109002406,131.53467868566892,55.88574050193277,132.45671560416693,2.3405555370089783,250.0
0.24,3.227,0.081,3.227,0.081,-0.001,107.93796393363388,131.40273870181514,247.13553025825283,102.76692785197513,140.5872016055999,57.041095243211615,135.7129729614729,2.371217744523848,250.0
0.25,3.053,0.085,3.053,0.085,-0.002,108.11175762244706,131.61431362732685,242.93121089402248,104.24048947185102,146.66769557563214,57.46290478645571,137.92723062300078,2.419725215160024,250.0
0.26,2.879,0.093,2.879,0.093,-0.003,108.67293423897652,132.29748516049318,238.4632461007727,106.50294480169096,156.50272994349507,58.03570950771897,140.87994846079891,2.482950530204838,250.0
0.27,2.837,0.099,2.837,0.099,-0.003,109.66947953141248,133.51067073389345,238.01566498479912,108.74755814062527,163.84193405156202,58.82831577749366,143.37668078853048,2.511026637529088,250.0
0.28,2.828,0.109,2.828,0.109,-0.003,111.28590291034106,135.47849049954564,238.5843366478652,111.88513772442076,174.52330812472204,59.87522926919458,146.5200741133247,2.542547997205349,250.0
0.29,2.811,0.119,2.811,0.119,-0.004,112.74226959622824,137.2514586388866,238.8572213173892,114.86913214467124,185.12905089278945,60.85143524643013,149.51650066572978,2.5735718101853964,250.0
0.3,2.726,0.129,2.726,0.129,-0.008,113.59683913732792,138.29180416718185,236.8382423998174,117.42170527037548,196.10183890085355,61.56759658907142,152.36000789502617,2.6179589198496647,250.0
0.31,2.718,0.134,2.718,0.134,-0.009,114.47478918577411,139.36061292181196,237.33486764864432,119.35862103108656,202.23985997996343,62.30142687311741,154.3872152379974,2.6318422974536886,250.0
0.32,2.675,0.142,2.675,0.142,-0.008,115.32243166826768,140.39252550919545,236.64189075800044,121.6085413114046,211.1619247148039,63.01211759116914,156.79145153303764,2.660025284822765,250.0
0.33,2.633,0.149,2.633,0.149,-0.009,116.02982370111496,141.25369841874866,235.92556677951453,123.627212113109,219.22100922637293,63.662557624020224,158.98982578107606,2.685181803513069,250.0
0.34,2.616,0.151,2.616,0.151,-0.013,116.48274782988553,141.80508431464327,236.01109173203267,124.89426788291333,222.8756580739757,64.20426566189049,160.465415075906,2.693661119791488,250.0
0.35,2.59,0.157,2.59,0.157,-0.012,117.1791156651088,142.65283646187157,235.79402565489085,126.75694226517746,229.9546334950707,64.840085151615,162.45547177400732,2.7122882519301075,250.0
0.36,2.573,0.159,2.573,0.159,-0.008,117.6122149751628,143.18008779585037,235.88596536361584,127.9843912532432,233.57995743494345,65.35656352704459,163.87894848712327,2.7202606438098917,250.0
0.37,2.514,0.165,2.514,0.165,-0.008,117.96373954994168,143.60803075645077,234.43866451960525,129.5936783121911,240.95209876448607,65.8387639727836,165.7869750074736,2.746502294676344,250.0
0.38,2.463,0.168,2.463,0.168,-0.007,118.12133627606192,143.7998876404232,233.2313934345509,130.7288826046269,245.74084111425955,66.23220420002899,167.27538904543675,2.764924586633829,250.0
0.39,2.446,0.17,2.446,0.17,-0.004,118.50105774576852,144.26215725571822,233.23560238444088,131.88356231221402,249.3560579762823,66.71120316756875,168.62891222464285,2.772906416865616,250.0
0.4,2.455,0.172,2.455,0.172,-0.003,119.10967035708342,145.00307695644938,234.15660472579,133.17499087444276,252.70503200603457,67.28322150122754,169.97537672147277,2.774427022875461,250.0
0.41,2.455,0.174,2.455,0.174,-0.002,119.62567281262314,145.63125385884555,234.73702326940503,134.39581765647793,256.1240070476004,67.81171659024345,171.29782729804026,2.778167522828116,250.0
0.42,2.455,0.175,2.455,0.175,-0.001,120.06057649940432,146.1607018253618,235.30501746414092,135.44220694315703,258.671018600847,68.29999930640362,172.47380845569114,2.7800222818999414,250.0
0.43,2.463,0.176,2.463,0.176,0.0,120.56395011722422,146.77350449053384,236.15445058205688,136.5230055046543,261.1144030014632,68.8129981704259,173.63639404002646,2.779866398858537,250.0
0.44,2.489,0.177,2.489,0.177,0.002,121.2322679529615,147.58710881230095,237.65849196493232,137.70306728339546,263.3509645621881,69.39162107846022,174.79153303332745,2.775194317566764,250.0
0.45,2.506,0.176,2.506,0.176,0.003,121.66025740940334,148.1081394549258,238.81515026523343,138.49050796492128,263.92327670708585,69.86211460908196,175.66758388908656,2.769168741949429,250.0
0.46,2.531,0.176,2.531,0.176,0.006,122.2326415772295,148.80495496358375,240.2661643815627,139.47573891875922,265.24519405494414,70.39083557796054,176.6601095907371,2.7629653217240837,250.0
0.47,2.539,0.176,2.539,0.176,0.007,122.63699088660884,149.2972062967412,241.07581519416985,140.33952143874362,266.71308780624685,70.84513102958496,177.62809749533764,2.761023274386432,250.0
0.48,2.522,0.176,2.522,0.176,0.007,122.80111033673944,149.49700388820457,240.9599833543968,141.03247387657987,268.40803381878146,71.19208794750658,178.5678825827617,2.7652009811827294,250.0
0.49,2.514,0.177,2.514,0.177,0.008,123.1187204915516,149.88365972884546,241.166982840698,141.93371789204232,270.8744919959448,71.60225727281251,179.6298847720532,2.768990902744952,250.0
0.5,2.539,0.18,2.539,0.18,0.008,123.88696938106332,150.81891924651188,242.5643916422175,143.36076751345664,274.7648562788201,72.20886705893962,180.9585452134408,2.768411820718868,250.0
0.51,2.573,0.183,2.573,0.183,0.006,124.72836667887482,151.84322900036935,244.2632622356568,144.8317339051075,278.55422738841094,72.84656897844394,182.27659451904103,2.7657522890773363,250.0
0.52,2.573,0.187,2.573,0.187,0.004,125.31769646358497,152.56067395566865,244.71875561135687,146.23887715249668,283.56819548803287,73.37243549282175,183.68989445460443,2.772940800839326,250.0
0.53,2.599,0.189,2.599,0.189,0.003,126.00136241551948,153.3929629406324,246.1166285329636,147.47839318204592,286.53013379852297,73.93412692822652,184.84646579985684,2.7703237279281296,250.0
0.54,2.607,0.193,2.607,0.193,0.003,126.65532301518364,154.18908888804967,246.8620811610258,148.91661804612653,291.4356742932975,74.48157528145708,186.2332706425306,2.775325621456441,250.0
0.55,2.616,0.194,2.616,0.194,0.003,127.1007522594996,154.73135057678215,247.6366505859156,149.8705630902149,293.66986101255696,74.93177644965999,187.230354683503,2.77494350323394,250.0
0.56,2.633,0.195,2.633,0.195,0.003,127.61670196562493,155.35946326249993,248.69324878855812,150.86718908316212,295.804506873015,75.41051226551417,188.22060371460543,2.7726893433724844,250.0
0.57,2.624,0.196,2.624,0.196,0.002,127.88315696051998,155.6838432562852,248.79659601461643,151.68564618287954,298.20498412204853,75.77729152745972,189.18631390423485,2.776563121860717,250.0
0.58,2.599,0.196,2.599,0.196,0.003,127.92634245494008,155.73641690166622,248.32304067657253,152.23046460688093,299.86988297490973,76.03965948804847,190.00712799025143,2.782449677954654,250.0
0.59,2.582,0.197,2.582,0.197,0.003,128.1069673870824,155.95630812340465,248.12100495057612,152.9761689442535,302.33401535013536,76.3619618072404,190.94768607645216,2.7881999420803747,250.0
0.6,2.548,0.197,2.548,0.197,0.002,128.04453892184011,155.88030825267495,247.2717758901683,153.4335215259306,304.0813532181804,76.57328599333319,191.74255357642363,2.796448932803184,250.0
0.61,2.506,0.197,2.506,0.197,0.002,127.89480215934938,155.6980200200775,246.1094284553359,153.82286403278172,305.9094656604618,76.74206612358533,192.5224026471977,2.8067228765475543,250.0
0.62,2.48,0.196,2.48,0.196,0.002,127.82518167825545,155.61326465178925,245.52596555794972,154.1457026356865,306.62999573168,76.94156375858256,193.173293591712,2.811522103916684,250.0
0.63,2.455,0.195,2.455,0.195,0.0,127.75425477626136,155.5269188580573,244.9501661359797,154.45907376687555,307.3210320035513,77.13913844517815,193.81339762485783,2.816232553642149,250.0
0.64,2.429,0.194,2.429,0.194,-0.002,127.66582646694152,155.41926700323316,244.3212030306676,154.7519255925776,308.00219330241976,77.32589608531089,194.4418199350264,2.8212563790784384,250.0
0.65,2.395,0.192,2.395,0.192,-0.001,127.42298241826592,155.12363077006287,243.38994239710428,154.81096895844817,307.81777962030753,77.43578987735238,194.92289602887496,2.8265496593364623,250.0
0.66,2.361,0.191,2.361,0.191,0.001,127.24258063313512,154.9040112055558,242.44594334210885,155.02237326546867,308.5414336990496,77.57157845378124,195.5237954985196,2.833597881893853,250.0
0.67,2.327,0.19,2.327,0.19,0.003,127.05280624253788,154.6729815126548,241.481434405872,155.21938766218162,309.24811195681525,77.700148036682,196.11415537426956,2.840765491919908,250.0
0.68,2.268,0.185,2.268,0.185,0.005,126.29709946256035,153.7529906500735,239.49172498592023,154.52660006152686,306.42350800223034,77.56095599449903,196.13206170715225,2.847842248950292,250.0
0.69,2.242,0.182,2.242,0.182,0.005,126.02555286853789,153.42241218778526,238.7845343017352,154.39841904727422,305.03426448364644,77.6417513326449,196.4230992748853,2.849684347710528,250.0
0.7,2.225,0.18,2.225,0.18,0.003,125.91389544720818,153.28648141399256,238.4146044753965,154.49468056188616,304.46281296497995,77.79617028516289,196.84538047189005,2.850951865014869,250.0
0.71,2.217,0.176,2.217,0.176,0.004,125.75659118897612,153.094980577884,238.4296590019001,154.2941617912766,301.7504196172455,77.91757993326611,196.9715174017361,2.845885308390588,250.0
0.72,2.2,0.172,2.2,0.172,0.007,125.49320216880996,152.774333075073,238.08403430256308,154.00218220598592,299.0755217617993,77.98552212179811,197.06863250170056,2.843080873786138,250.0
0.73,2.191,0.168,2.191,0.168,0.008,125.3051646469834,152.54541783111026,238.0448608844173,153.74543846788129,296.2264828303116,78.08628308779397,197.1475567534717,2.8380111105176278,250.0
0.74,2.191,0.164,2.191,0.164,0.011,125.2125568257724,152.43267787485337,238.39062880252536,153.53815710040507,293.18077873553705,78.22557837253865,197.20859288390776,2.8301350386573305,250.0
0.75,2.17,0.16,2.17,0.16,0.012,124.86952373322644,152.01507237088435,237.8402861674411,153.1372742531221,290.33455051215805,78.24867899609498,197.2312171425147,2.8281378330962847,250.0
0.76,2.149,0.156,2.149,0.156,0.013,124.51520330889886,151.58372576735513,237.2787274612555,152.7101683825992,287.4105145879142,78.26280101041407,197.22880416362392,2.826018292083017,250.0
0.77,2.123,0.152,2.123,0.152,0.014,124.09234969195084,151.06894745107058,236.4936542367841,152.21625945756642,284.4721178965479,78.24130068622601,197.19731858284203,2.825220130479454,250.0
0.78,2.106,0.15,2.106,0.15,0.014,123.92908803406178,150.87019412842304,236.07078167668217,152.17779798745713,283.4982863475434,78.34543601710956,197.49001622052887,2.826010107311343,250.0
0.79,2.098,0.145,2.098,0.145,0.015,123.6055455615047,150.47631633574483,236.0343369907713,151.5738806728535,279.1030549936317,78.35950578898384,197.2507260137933,2.817563224132363,250.0
0.8,2.089,0.143,2.089,0.143,0.016,123.52297093665057,150.37579070548765,235.94983749197652,151.56840282441115,277.9263335895435,78.49479613564314,197.5162135532568,2.8158024361645118,250.0
0.81,2.093,0.139,2.093,0.139,0.0127,123.39348386484218,150.21815427024268,236.38418870415543,151.21505255095917,274.3327182037378,78.60273461671906,197.41133320860104,2.805880351710862,250.0
0.82,2.098,0.136,2.098,0.136,0.0093,123.35563674842192,150.17207951981803,236.8577687837981,151.06383938873347,271.7756826560124,78.7556632003647,197.46770498599304,2.7977645342799167,250.0
0.83,2.102,0.133,2.102,0.133,0.006,123.2978138826767,150.10168646586732,237.2861895949567,150.88509304678013,269.1765990524649,78.89697085638207,197.5034599441723,2.7898007619816814,250.0
0.84,2.106,0.128,2.106,0.128,0.0027,123.03420474829169,149.7807709979203,237.71173994579377,150.2219951093429,264.2135676975003,78.93032605431797,197.12118567407464,2.776823871909278,250.0
0.85,2.111,0.126,2.111,0.126,-0.0007,123.06549209961771,149.81885994736072,238.17672994786287,150.23866132607546,262.6348930550685,79.11400040496275,197.3113769797665,2.770672885705065,250.0
0.86,2.115,0.123,2.115,0.123,-0.004,122.9774406603798,149.7116668908971,238.59673540164616,149.99399621969073,259.8562069460777,79.23466210647317,197.27989350470764,2.7622080656121386,250.0
0.87,2.123,0.121,2.123,0.121,0.003,123.05169174164068,149.80205951156256,239.2751163509868,150.0218649436835,258.1397875089178,79.42480552895503,197.44205129718048,2.754398101069959,250.0
0.88,2.14,0.119,2.14,0.119,0.004,123.20462980871814,149.98824498452643,240.28530159997544,150.0980065913053,256.2995150594268,79.65884167747892,197.5968597308629,2.7442646228868264,250.0
0.89,2.149,0.118,2.149,0.118,0.009,123.38051071119216,150.20236086579916,240.98287069675544,150.35609200978723,255.71858404710133,79.9017875324663,197.95142729911015,2.738807343666688,250.0
0.9,2.132,0.117,2.132,0.117,0.014,123.2708965935986,150.068917592207,240.5624337854424,150.40312877052128,255.42319551047763,80.0022173313313,198.2806334156724,2.740835527200514,250.0
0.91,2.132,0.116,2.132,0.116,0.017,123.33911933376028,150.1519713628386,240.85159084453764,150.5738409150455,254.91762120776423,80.19119771443287,198.61396961074863,2.7380483342812485,250.0
0.92,2.132,0.117,2.132,0.117,0.018,123.6205453757259,150.49457697914457,241.1209542221187,151.24722527205353,256.8459794131767,80.49253820311543,199.38627648231076,2.7407124058756303,250.0
0.93,2.157,0.117,2.157,0.117,0.019,124.06297193194774,151.03318322150162,242.46325458647576,151.86053484877758,257.25877229231486,80.8704631088298,199.9496252445296,2.733504287487567,250.0
0.94,2.157,0.116,2.157,0.116,0.021,124.12359488945437,151.10698508281402,242.7372816592253,152.0175161007908,256.72866322126947,81.05350509450663,200.26780232808105,2.7307757341365564,250.0
0.95,2.149,0.116,2.149,0.116,0.021,124.20204393268337,151.20248826587542,242.64772229889056,152.36099490797957,257.51358984887355,81.2488162402993,200.79917106050445,2.733125768670261,250.0
0.96,2.14,0.116,2.14,0.116,0.024,124.27407787607024,151.29018176217247,242.53697820799087,152.6974303921739,258.2985803889053,81.43644788880749,201.32558879057956,2.7356003085875478,250.0
0.97,2.123,0.115,2.123,0.115,0.027,124.14484120610392,151.1328501639526,242.0750864360028,152.70531541137322,257.9323086546824,81.51904533784305,201.61514541373344,2.7377202462235317,250.0
0.98,2.132,0.114,2.132,0.114,0.024,124.28508049534354,151.30357625520085,242.6858940817436,152.90571017062703,257.2575612504859,81.7423523592101,201.9159415747035,2.7326258367010268,250.0
0.99,2.14,0.113,2.14,0.113,0.024,124.41785545321044,151.46521533434318,243.27696803169744,153.09658444063516,256.5727210934388,81.95765076373281,202.2091107104282,2.727634848444666,250.0
1.0,2.149,0.111,2.149,0.111,0.028,124.45131317168104,151.50594646987255,243.94359218009137,153.02630699007358,254.58747901525305,82.11484436355292,202.2601346965312,2.719338722396458,250.0
1.01,2.132,0.108,2.132,0.108,0.031,124.07656259120915,151.0497283719068,243.4723393231632,152.45924005943152,251.5908151258417,82.06135683315188,202.03712342923504,2.715669154611611,250.0
1.02,2.123,0.107,2.123,0.107,0.033,124.0175530822064,150.977890708773,243.33502233735663,152.49068171967036,251.0296580631568,82.17284500520238,202.2902354684012,2.7153551308649373,250.0
1.03,2.115,0.105,2.115,0.105,0.037,123.84966399019724,150.7735039880662,243.255261188529,152.2454883623937,249.13663365955745,82.2223673455873,202.2877011035956,2.711705222676565,250.0
1.04,2.115,0.103,2.115,0.103,0.038,123.75642234980305,150.65999242584718,243.49681784305363,152.04642370673287,247.1234716336685,82.31202279995608,202.2764514711524,2.7057993068295363,250.0
1.05,2.089,0.102,2.089,0.102,0.039,123.4993604006993,150.3470474443296,242.591662047244,151.9140219683504,246.69608757068352,82.31773227123135,202.49122833065223,2.710445493924444,250.0
1.06,2.073,0.099,2.073,0.099,0.039,123.09179369040764,149.85087927527886,242.1099413678474,151.2663504707107,243.469494127244,82.23957820186492,202.1797007747026,2.7061238247261588,250.0
1.07,2.064,0.097,2.064,0.097,0.041,122.88458684845445,149.59862746768366,241.95201538401705,150.9544393969949,241.4457403942241,82.26342040363926,202.11708605854997,2.702526449348226,250.0
1.08,2.047,0.095,2.047,0.095,0.042,122.58050496342824,149.2284408250431,241.42303798658725,150.56086596172662,239.477490527917,82.23593898067767,202.0329969856223,2.7012950353455136,250.0
1.09,2.039,0.092,2.039,0.092,0.045,122.2383411582572,148.81189358396531,241.31072106958985,149.91841963067742,235.97981408909465,82.18127212111237,201.65582171421605,2.693860627897851,250.0
1.1,2.013,0.092,2.013,0.092,0.047,122.09425423856348,148.6364834208599,240.37120673529571,150.04656445123035,236.8108759591533,82.23806492221838,202.10309588698635,2.7017195873232924,250.0
1.11,2.005,0.09,2.005,0.09,0.048,121.87238144729136,148.36637741409382,240.23178050290807,149.68734215876964,234.6369387325108,82.2477847732818,201.98245273095108,2.697531984948522,250.0
1.12,1.988,0.088,1.988,0.088,0.049,121.54258258005096,147.96488314093162,239.6772449526037,149.2373930397974,232.52539072791885,82.19860626388147,201.83800446275896,2.6960117449084944,250.0
1.13,1.971,0.087,1.971,0.087,0.05,121.34773808660754,147.72768114891352,239.11564254743084,149.09891075185251,231.80622267346484,82.2221070888772,201.9792640678677,2.6978720627427832,250.0
1.14,1.928,0.086,1.928,0.086,0.052,120.85200412990604,147.1241789407552,237.3451227906097,148.7315239441764,231.37012702808605,82.08355464617519,202.09300120292835,2.707950877847749,250.0
1.15,1.903,0.084,1.903,0.084,0.053,120.40969058775008,146.58571028073925,236.38481925287525,148.17301292701114,229.25862304886152,81.96834923303328,201.901926659149,2.7089505354273418,250.0
1.16,1.894,0.083,1.894,0.083,0.053,120.29065050884282,146.44079192380866,236.16184725273715,148.07420603510514,228.39224670122312,82.02823029482258,202.022802068862,2.708354819672653,250.0
1.17,1.869,0.081,1.869,0.081,0.055,119.83638228200124,145.8877697346102,235.1917323699791,147.48848741449436,226.20920857188997,81.90105357135907,201.80119781516356,2.709207665659084,250.0
1.18,1.852,0.079,1.852,0.079,0.056,119.46570128919176,145.43650591727695,234.58421784994823,146.9534847407433,223.890160981279,81.81715447710341,201.56632066616783,2.707403043342495,250.0
1.19,1.835,0.078,1.835,0.078,0.057,119.24014666980854,145.1619176849843,233.9693420791813,146.75567817419395,223.0446688503256,81.81394305847793,201.64912502349205,2.709308205599207,250.0
1.2,1.826,0.077,1.826,0.077,0.058,119.10698741980757,144.99981077193962,233.73630317503395,146.62199743939098,222.0883893937644,81.85873913319253,201.7304747804893,2.708512356862866,250.0
1.21,1.826,0.074,1.826,0.074,0.058,118.760551102585,144.57806221184265,233.92841549976947,145.83112998973962,217.9248706210884,81.7776262220855,201.11278650473096,2.696830716419948,250.0
1.22,1.826,0.074,1.826,0.074,0.061,118.89146529465803,144.73743601088805,234.14830083129888,146.1300537393049,218.3611365971743,81.96495410042675,201.5320032539481,2.696689363657631,250.0
1.23,1.826,0.072,1.826,0.072,0.061,118.68982968769818,144.49196657632822,234.33760842335735,145.67578459899502,215.6731675438457,81.96456767756754,201.2306262943303,2.688689088774236,250.0
1.24,1.826,0.07,1.826,0.07,0.063,118.4833824674532,144.2406395255952,234.54502791996256,145.20553063402102,212.93458790071924,81.95742409293355,200.90617840616105,2.680356192652141,250.0
1.25,1.826,0.069,1.826,0.069,0.063,118.43414954371472,144.18070379234837,234.73160878084607,145.10257428550025,211.75861421774783,82.04259573448523,200.93864818549957,2.6762107227727845,250.0
1.26,1.835,0.068,1.835,0.068,0.065,118.49200356066396,144.25113476950398,235.37492119660865,145.07592228381534,210.46161017801316,82.18312821062328,200.9696929062864,2.668843672349567,250.0
1.27,1.835,0.067,1.835,0.067,0.066,118.43813743266747,144.18555861368216,235.5689388770909,144.96006059912867,209.2497830916364,82.2627189899206,200.9845751149795,2.6645229171668574,250.0
1.28,1.835,0.065,1.835,0.065,0.068,118.2034143637668,143.8998087906727,235.7714126946631,144.4327011826961,206.37943832890136,82.23517047319832,200.5919595771933,2.655650661686383,250.0
1.29,1.843,0.064,1.843,0.064,0.07,118.23474454209376,143.93794987733153,236.36212229537068,144.36883234870805,205.03311137759025,82.35886417996133,200.58905678005772,2.648407678970088,250.0
1.3,1.852,0.064,1.852,0.064,0.071,118.45636121016533,144.2077440819404,236.9898635386568,144.7202636429056,205.32362443053432,82.59377461631713,200.98857146207527,2.6453979945352475,250.0
1.31,1.852,0.064,1.852,0.064,0.073,118.57601936813656,144.35341488294887,237.18913564873495,144.99291145284758,205.70537079895,82.76990991081388,201.37860733365545,2.645324853934715,250.0
1.32,1.835,0.064,1.835,0.064,0.074,118.4962497743025,144.25630407306392,236.54939170808336,145.11188170290654,206.26888400289465,82.83500591673712,201.7526572867356,2.651002421645035,250.0
1.33,1.835,0.064,1.835,0.064,0.078,118.61896064610586,144.40569122134627,236.7653047689038,145.38479287874728,206.64230003282844,83.00898641409191,202.1382605176604,2.6507942618231226,250.0
1.34,1.826,0.063,1.826,0.063,0.079,118.44365767890912,144.19227891345457,236.50991410512276,145.15157750887437,205.44128627945,83.01457214458677,202.10015497677557,2.6492687128039125,250.0
1.35,1.801,0.063,1.801,0.063,0.082,118.26898472771693,143.9796335815684,235.48133835152356,145.1936234926238,206.08043172993047,83.02136143016385,202.4600182881952,2.6576193031987336,250.0
1.36,1.792,0.06,1.792,0.06,0.083,117.70631159741224,143.29464020554536,235.2169148367792,144.08651675823688,201.4363782370234,82.79590662543833,201.5484502032513,2.646665302417264,250.0
1.37,1.818,0.06,1.818,0.06,0.083,118.1196773278309,143.7978680512724,236.67451679667337,144.57568564361958,201.5210749564105,83.13697398293263,201.94388927072583,2.637855638775349,250.0
1.38,1.818,0.06,1.818,0.06,0.083,118.22873305716446,143.9306315478524,236.84498456117365,144.8299363207035,201.879605284634,83.30523260700697,202.31580972819785,2.637916427597743,250.0
1.39,1.818,0.059,1.818,0.059,0.083,118.14028230447772,143.8229523706685,237.014342955499,144.64127177322544,200.50568046701568,83.3562508617685,202.2433526481966,2.633166318693564,250.0
1.4,1.801,0.056,1.801,0.056,0.088,117.45480001641172,142.98845219389253,236.39028985963827,143.3906336409752,195.75717916603037,83.04911289558962,201.2266019305553,2.6238050492567315,250.0
1.41,1.775,0.056,1.775,0.056,0.09,117.26247925518076,142.75432257152443,235.27929765909155,143.4048287128053,196.36193682550768,83.03953451425622,201.56758952457184,2.6326768458209906,250.0
1.42,1.758,0.055,1.758,0.055,0.092,116.9646282795374,142.39172138378464,234.6088930750989,143.03298705879376,195.08584926183312,82.96344993377478,201.44152279278796,2.633411432614901,250.0
1.43,1.75,0.054,1.75,0.054,0.093,116.7663296575526,142.1503143657162,234.3776174297424,142.73238073002446,193.69679447981383,82.94446352004665,201.31189789197825,2.631019451178485,250.0
1.44,1.733,0.054,1.733,0.054,0.093,116.66709558231308,142.0295076654246,233.6756098412073,142.81392377088403,194.2032981235161,82.98856803367258,201.6525712638103,2.6370870874690104,250.0
1.45,1.733,0.054,1.733,0.054,0.094,116.7722062849259,142.15746852077936,233.84596034464397,143.05312884399606,194.52806785514625,83.14838202052279,202.0059483813477,2.6370792976640898,250.0
1.46,1.716,0.053,1.716,0.053,0.096,116.46163566960924,141.7793825543069,233.15557745241523,142.6561996068589,193.20068901460368,83.06026319216434,201.85165699300404,2.637789109664878,250.0
1.47,1.699,0.052,1.699,0.052,0.099,116.14828517023189,141.39791238115183,232.46835916789547,142.25092558825563,191.8493502863803,82.96753097578137,201.6856071170768,2.638397739238998,250.0
1.48,1.69,0.052,1.69,0.052,0.1,116.14112299160698,141.38919320717372,232.1687570368012,142.39844323643302,192.25859530661785,83.06050033803517,202.02390694818493,2.6416548966810582,250.0
