Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.3,0.1269,0.0048,0.0048,0.0004,55.72774589563281,67.84247326424864,84.88782600536933,64.24660491047624,75.24944974879934,45.28303963017376,140.70657778266045,3.70638922041685,191.0
1.31,0.2345,0.005,0.005,0.0004,64.09167218202181,78.02464439550481,107.39932126891031,70.551603254695,73.65364554773268,49.74326910839248,142.37526677394436,3.3085437035123517,191.0
1.32,0.246,0.005,0.005,0.0005,64.8339746718652,78.9283169918359,109.46655162258976,71.15073525938755,73.60057694130963,50.19339153462944,142.7000023808481,3.278342627598995,191.0
1.33,0.1884,0.0046,0.0046,0.0005,60.92210927642049,74.16604607564234,98.93938388413213,67.93741419924947,72.5958954875293,48.0694472937697,141.1524229233866,3.433435706728889,191.0
1.34,0.1422,0.0042,0.0042,0.0008,57.01723582760436,69.41228709447488,88.9429669117149,64.59768146357905,71.51086337701335,45.90924915431738,139.46689564204476,3.6020870492992327,191.0
1.35,0.1321,0.0043,0.0043,0.0007,56.22034317881373,68.44215691333845,86.53627931115402,64.21960254855577,72.63703150722918,45.607734331026144,140.08117595607985,3.658327783405953,191.0
1.36,0.1276,0.0043,0.0043,0.0006,55.84798543756279,67.98885183703297,85.45683693702406,64.00065536142395,72.94568310120461,45.47388073923115,140.30698535296756,3.683180311094536,191.0
1.37,0.1464,0.0044,0.0044,0.0006,57.71465475332166,70.26131883013072,90.12484157359263,65.60804373609436,73.06294141259094,46.56618164067831,141.13148485777347,3.594310128641525,191.0
1.38,0.1653,0.0053,0.0053,0.0006,59.96566238031842,73.00167594125722,94.46827531620734,68.58347943542995,77.99700760478588,48.22257498937799,144.98405641602383,3.5529070351818435,191.0
1.39,0.296,0.0058,0.0058,0.0006,68.55445580004523,83.45759836527246,118.08619610666126,75.34885783746935,77.99220380644516,52.94274649791523,147.5963771921137,3.194266227444633,191.0
1.4,0.3037,0.0057,0.0057,0.0006,68.92829357900592,83.91270522661591,119.33455028622232,75.57293900804675,77.52081177053809,53.16809255868892,147.55841144318467,3.174744908066017,191.0
1.41,0.3421,0.0061,0.0061,0.0002,71.0529419945788,86.49923373253071,124.96285698357272,77.62497956037413,79.12329150948537,54.50058391720138,149.26493707508666,3.1145793909995416,191.0
1.42,0.3921,0.0063,0.0063,-0.0001,73.33309121534757,89.27506756651007,131.73144414136914,79.53708551081603,79.62482349588555,55.84038367685407,150.31215961982073,3.036647526262727,191.0
1.43,0.3883,0.0083,0.0083,-0.0001,74.54669265635778,90.75249540773991,131.33347793901427,82.60666247537111,88.6841889341979,57.16429178419523,156.06293261558017,3.1019025128418813,191.0
1.44,0.419,0.0103,0.0103,0.0,76.90931375097428,93.62872978379475,135.30286594686942,86.17936178035782,96.3821231073072,58.95313498436587,160.87875210481658,3.102791222899264,191.0
1.45,0.5113,0.0103,0.0103,0.0001,80.22978316856985,97.67104037912851,146.09626127776426,88.55968193547129,95.2404357264714,60.78451158842964,161.39827920482404,2.9786334048103407,191.0
1.46,0.5267,0.0103,0.0103,0.0004,80.79294150742572,98.35662444382262,147.8684121977575,89.06088249996903,95.2301363702352,61.16155582030396,161.71467626630977,2.9603306728635235,191.0
1.47,0.5728,0.0103,0.0103,0.0002,82.2507694552794,100.13137151077493,152.7833131529897,90.18357526247534,94.87892391612444,62.02259958061062,162.09480734262542,2.90860825907885,191.0
1.48,0.5574,0.0103,0.0103,0.0002,81.87308277766601,99.67157903368036,151.3025864588571,90.03484729573974,95.22895018799626,61.89621785208056,162.3403373642455,2.9256287661740634,191.0
1.49,0.6112,0.0102,0.0102,0.0002,83.4172082775749,101.55138399009118,156.82711205111755,91.14048982513889,94.46685851417672,62.78961521601508,162.52181374191915,2.8667415438899297,191.0
1.5,0.6189,0.0091,0.0091,0.0002,83.03496381566823,101.08604290603093,157.68326256801373,90.02226690452015,90.45949719841242,62.42592382722511,160.4147196124556,2.8343383410456475,191.0
1.51,0.6574,0.0096,0.0096,0.0002,84.41462503387011,102.7656304760158,161.46656441941374,91.55438465131256,92.17464121556073,63.36791291806121,161.87810924804498,2.809025548039757,191.0
1.52,0.6689,0.0087,0.0087,0.0003,84.19495201569546,102.49820245389012,162.64772044511523,90.70687386811365,88.84790686689225,63.12515400156169,160.107382975426,2.7775247579390623,191.0
1.53,0.6843,0.0086,0.0086,0.0004,84.57334414017674,102.95885373586736,164.17627832578614,90.99590594196673,88.50866447391668,63.38710452616241,160.15935475387997,2.761339153672086,191.0
1.54,0.6151,0.0072,0.0072,0.0004,81.91211286866067,99.71909392706516,157.72686391334392,87.81741009084256,83.51285778612609,61.61910205940816,156.63684275175837,2.789722831137033,191.0
1.55,0.6035,0.0084,0.0084,0.0004,82.52614097094178,100.46660639940738,156.684414886375,89.54068590197862,88.66303813809093,62.35377382991331,160.04679957544482,2.833452706315029,191.0
1.56,0.5459,0.0066,0.0066,0.0004,79.68386352937945,97.00644255750542,150.8908776387823,85.75910512677525,81.69112079269966,60.34939123555336,155.24428708368026,2.845195598814959,191.0
1.57,0.5267,0.0061,0.0061,0.0003,78.78496044295412,95.9121257566398,148.93355580339508,84.63709115873671,79.69493784362308,59.753785055799526,153.87030497734423,2.851497496288669,191.0
1.58,0.5305,0.0052,0.0052,0.0003,78.18105806878486,95.17694025765114,149.436967729896,83.20832953900809,75.50770354089539,59.13266694983068,150.96042330479452,2.81631860330623,191.0
1.59,0.4998,0.005,0.005,0.0002,77.13599988646018,93.90469551395152,146.16199049954977,82.26613144273537,74.80343755328657,58.53928237690946,150.3662679156171,2.845245371783537,191.0
1.6,0.4536,0.0048,0.0048,0.0004,75.52214976351516,91.9400084077576,140.93800774910704,80.89390050895825,74.17044466535744,57.63245495376629,149.70036264803525,2.8967273862858525,191.0
