Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
2.01,0.2627,0.0002,0.0002,-0.0005,62.13997076416137,75.64866006071819,116.98504479705532,62.05671263694351,40.85464958129239,43.60076076504033,104.49758696021254,2.873450550754097,151.3
2.02,0.4475,0.0004,0.0004,-0.0001,70.66655704106985,86.0288520499981,143.4724994673057,52.49622301291188,34.692586394206224,49.93334736750649,114.9469148108945,2.6247331353554357,151.3
2.03,0.4003,0.0008,0.0008,0.0003,70.03910602164865,85.26499863505053,137.5693293312335,52.77789483161627,36.9086810399528,52.11967698062605,125.83910032466896,2.725685978593336,151.3
2.04,0.376,0.0015,0.0015,-0.0003,70.76668008010104,86.15074096707953,134.3668141272135,54.59110873656291,41.65874526273063,54.492613033884616,136.66095191886268,2.831032731431185,151.3
2.05,0.3661,0.003,0.003,-0.0005,72.8080811639579,88.6359248952531,133.0628310185349,58.17734169766218,50.34119988567068,57.57644171111216,149.7027862187682,2.9528337120712265,151.3
2.06,0.3664,0.0031,0.0031,-0.0006,72.99623899059927,88.86498659725129,133.16584573507112,58.46090311332994,50.91476602515069,57.81832657595018,150.52840255074528,2.95826351782825,151.3
2.07,0.3667,0.0032,0.0032,-0.0006,73.18240840419236,89.09162762249505,133.27137713853975,58.74129577355408,51.48292081658207,58.05582464137297,151.33718474358045,2.9635336386093707,151.3
2.08,0.42,0.0031,0.0031,-0.0007,75.14122384202793,91.47627250333836,140.4292388864544,59.80721042352542,50.89706885504842,59.12489037838012,151.04934421172257,2.874602945141022,151.3
2.09,0.42,0.0031,0.0031,-0.0007,75.19079061100572,91.53661465687654,140.49593347843214,59.87596908657052,50.95843431044903,59.20377629569516,151.2327435052739,2.874806902028578,151.3
2.1,0.5065,0.0024,0.0024,-0.0007,77.07385032736234,93.82903518113676,150.98943149699238,60.130143906158544,47.4100552586519,59.62271670748998,146.6636828588751,2.721885359132058,151.3
2.11,0.5183,0.0021,0.0021,-0.0008,76.97907677747689,93.71365868562404,152.39338489351474,59.69638924587777,45.89516859586705,59.23961687588178,144.3376485728909,2.689537279698531,151.3
2.12,0.4868,0.0019,0.0019,-0.0009,75.72724777453742,92.18969294291512,148.85285372466134,58.65088032762832,44.784264371160525,58.298076158867616,142.57621806541113,2.712665508202017,151.3
2.13,0.4829,0.0017,0.0017,-0.0009,75.28391984708219,91.6499893790566,148.46515461644572,58.100753087461335,43.67508646199412,57.77102204105133,140.68853203851168,2.702937214587734,151.3
2.14,0.4632,0.0015,0.0015,-0.0009,74.31346729012418,90.46856887493378,146.18857091155695,57.19170844080804,42.45926287123663,56.906136046070415,138.53930066359902,2.711554998235421,151.3
2.15,0.4593,0.0015,0.0015,-0.0009,74.23426077358508,90.3721435504514,145.7842385204941,57.17320053883351,42.49369522839546,56.91060172623862,138.69412440351513,2.7166041959663687,151.3
2.16,0.4436,0.0012,0.0012,-0.0009,73.12217016949825,89.01829411938918,143.92548768698228,55.969482582649455,40.55506893658208,55.658921995973806,134.8521434311502,2.7108736078515943,151.3
2.17,0.416,0.0011,0.0011,-0.0009,71.98582064400223,87.63491208835055,140.49948063762992,55.06531836920928,39.77087088145119,54.8199533329182,133.427825343865,2.7382067756074164,151.3
