Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.8233,0.0029,0.0029,-0.0006,47.59418402704871,57.9407457720593,114.6738357059971,28.11477932284508,21.22160605821079,17.812446143404273,46.47369613871506,2.447509235055972,290.0
0.03,1.4899,0.0057,0.0057,-0.0004,57.80731803316379,70.37412630124288,149.7322905022296,36.38679201546813,28.32868006680252,22.96834855459488,56.46983604180314,2.2170252072191765,290.0
0.04,1.6605,0.0115,0.0115,0.0,64.17361331128681,78.12439881374048,160.57522661126686,43.26424760955869,38.28246701822094,26.788156042350334,66.58883551830529,2.2810421429452634,290.0
0.05,1.614,0.0229,0.0229,-0.0002,69.67665640338353,84.82375562151039,162.38892983330135,50.56873212864392,53.70792106776731,30.05632911810561,77.03999844229122,2.451787016342841,290.0
0.06,1.4202,0.0458,0.0458,-0.0008,74.24681140658238,90.38742258192636,157.45597548172455,58.83822003180579,78.97636375375222,32.880168499856005,88.2006773267833,2.710487284200068,290.0
0.07,1.4202,0.0458,0.0458,-0.0008,75.68159063090603,92.13411033327692,159.87732713272283,61.4132898292005,82.43487206812765,34.319839013444565,91.70847211043426,2.710562849991654,290.0
0.08,1.414,0.0523,0.0523,-0.0009,77.84205894651252,94.76424567401526,161.73343676483626,65.20167514818239,91.4315674663461,35.98961448060124,96.50727818609003,2.750450943136668,290.0
0.09,1.4113,0.0533,0.0533,-0.001,79.10028808270208,96.29600288328947,163.5100446880814,67.54537600273865,95.34504270162364,37.23580816208218,99.6700854509286,2.7570641574365062,290.0
0.1,1.4868,0.0543,0.0543,-0.001,81.08699886269325,98.71460731110484,168.5471872729171,70.1420410588677,98.55066515749904,38.69105540095393,102.64986963247466,2.7304487000089672,290.0
0.11,1.5623,0.0534,0.0534,-0.001,82.69268515036829,100.66935583523096,173.39557176128122,72.14633105744242,99.79276985933758,39.95885103286045,104.96543863610988,2.6954130224664907,290.0
0.12,1.7147,0.0545,0.0545,-0.001,85.2157661792038,103.74093273990027,181.2269646813354,74.89632179860298,102.30698079531834,41.55987306071977,107.66068736156735,2.644170954234512,290.0
0.13,1.8581,0.0577,0.0577,-0.001,87.82851650749245,106.92167226999082,188.3606914647801,78.00704795339959,106.7819054160237,43.19342230231421,110.74685207678364,2.611169843078371,290.0
0.14,1.8814,0.0632,0.0632,-0.0006,89.65323469321787,109.14306832217828,190.65633546362915,81.00992059211323,113.98694575934906,44.50678447716898,114.19695636977954,2.629656180757495,290.0
0.15,1.9279,0.0683,0.0683,-0.0008,91.53912970309996,111.43894050812172,193.76034463570727,83.93383194377296,120.59616996167976,45.82265826797385,117.40731622017547,2.637238124908207,290.0
0.16,1.8814,0.0691,0.0691,-0.0001,91.97328301093238,111.96747496983072,193.19739326429217,85.34228573606207,123.72673092120218,46.53343798042201,119.49931549719464,2.6556477386379536,290.0
0.17,1.8078,0.0692,0.0692,0.0005,92.00206825649224,112.00251787746882,191.42489526220325,86.36431575359562,126.31205509471076,47.05882552265363,121.3333078245502,2.6806089319011845,290.0
0.18,1.8078,0.0691,0.0691,0.0021,92.64812998955487,112.78902781337118,192.52419443317635,87.65760105331235,128.13907153603907,47.80682616363285,123.07752609699186,2.680139156917752,290.0
0.19,1.7147,0.0691,0.0691,0.0061,92.36342901013084,112.44243531668104,189.72205784370095,88.3951940417624,130.63330442895148,48.162729923270014,124.72386339126074,2.712403741575301,290.0
0.2,1.6527,0.0691,0.0691,0.004,92.30550962107776,112.37192475609466,188.00773874419508,89.22232122102967,132.8771729163839,48.59602867325755,126.31854839221096,2.73524888956908,290.0
0.21,1.6527,0.0658,0.0658,0.004,92.425882584707,112.51846575529548,188.9180554074355,89.5524398905848,131.19632241224824,49.05999233494718,127.07649829345785,2.721049507379393,290.0
0.22,1.5946,0.0637,0.0637,0.003,92.04262870572838,112.05189581566933,187.20549035418145,89.74076503228079,131.02919056245344,49.31019892737822,128.00603423708998,2.733774017331722,290.0
0.23,1.5403,0.0602,0.0602,0.002,91.44554352978534,111.32500951452128,185.55075063988843,89.49429450018367,129.16696967277693,49.442433219119245,128.4732530971099,2.73890733085994,290.0
0.24,1.4744,0.0571,0.0571,0.0022,90.71073339734863,110.43045804894618,183.2503530538756,89.17462697919478,127.62996306850977,49.49917396923133,128.932869111054,2.750678495727428,290.0
0.25,1.393,0.0543,0.0543,0.0005,89.75500176586556,109.26695867148852,180.02824541262032,88.72428966400571,126.39185037424004,49.449566879988055,129.3682769117971,2.7714720203974585,290.0
0.26,1.3,0.0543,0.0543,-0.0079,88.96979025076094,108.31104900092636,175.9342195504852,88.90750150773826,128.51388011850224,49.496745283924064,130.5915784222995,2.8148113115177567,290.0
0.27,1.2225,0.0481,0.0481,-0.0135,87.3291018390177,106.31368919532588,172.42912376444087,87.21719873225041,122.77308647080588,49.08161310899218,129.7236886786364,2.8190715332742693,290.0
0.28,1.145,0.0455,0.0455,-0.0161,86.15916249444777,104.88941521063208,168.7362861745699,86.50647513111181,121.2594138741274,48.88894795255012,129.91741762973854,2.844257831174282,290.0
0.29,1.145,0.0455,0.0455,-0.0162,86.53719008242298,105.34962270903668,169.3223693079606,87.26991798713031,122.33385352100711,49.36821245981521,131.07597324218457,2.844362458326807,290.0
0.3,1.0054,0.0434,0.0434,-0.0148,84.31780955176424,102.64776814997388,161.6525875428462,86.00400275757315,121.98032505215144,48.71985400604877,131.26906909142937,2.9113131600748394,290.0
0.31,1.0054,0.0433,0.0433,-0.0135,84.65164012870554,103.0541705914676,162.19426264853536,86.67599928028943,122.84064227768746,49.1565809399383,132.32289629686832,2.910620536315471,290.0
0.32,0.955,0.0431,0.0431,-0.0107,84.0784491617413,102.35637289255465,159.56671888414374,86.78817333047547,124.11976764316424,49.20753566427538,133.25906752815985,2.940799680085764,290.0
0.33,0.9163,0.0432,0.0432,-0.0039,83.73061108020906,101.93291783677624,157.6279929356237,87.09349661062252,125.6856642121993,49.34501395691768,134.29991820559272,2.9661537606945143,290.0
0.34,0.8891,0.043,0.043,0.0011,83.50935689180983,101.6635649117685,156.3507409629879,87.3808066670868,126.67489793133528,49.52172129351862,135.20633951729516,2.9828564126360004,290.0
0.35,0.8814,0.0427,0.0427,0.0076,83.63834821155409,101.82059782276151,156.36805931289206,87.83058748252856,127.23666880342078,49.8309505480678,136.06890031973654,2.9854802751651057,290.0
0.36,0.8659,0.0421,0.0421,0.0175,83.56626421249575,101.73284338912528,155.88315990251425,88.07126388099206,127.41993651699984,50.03578142436718,136.7723225611989,2.991181500538822,290.0
0.37,0.8591,0.0421,0.0421,0.0175,83.71738795684857,101.91682012138088,155.83841927239212,88.59148456642968,128.3858037126931,50.36114688123475,137.7156789551409,2.9961412498120854,290.0
0.38,0.8594,0.0403,0.0403,0.0232,83.7179705410936,101.91752935437482,156.34999021510845,88.51424509010513,126.46270852319284,50.55476686954125,137.8629943207588,2.983163962683492,290.0
0.39,0.8597,0.0403,0.0403,0.0252,84.00526333832235,102.26727710752289,156.80107215160842,89.09188787717837,127.2719706990517,50.92371278883576,138.77234407501936,2.982787690127943,290.0
0.4,0.8626,0.0388,0.0388,0.0252,84.06195870223601,102.3362975505482,157.39575151328424,89.09358747300938,125.67303939740536,51.14699171928734,138.98055687452143,2.970426978197457,290.0
0.41,0.8698,0.0367,0.0367,0.0227,84.0620365982321,102.33639238045647,158.2453097532022,88.8555954703684,122.97267046145964,51.323399220931584,138.85207144540732,2.950627006190021,290.0
0.42,0.8736,0.0321,0.0321,0.0213,83.44477454913776,101.58494292938512,158.86692212643587,87.40180588686181,115.94694348487774,51.129325258257815,137.29451698136634,2.912232387156408,290.0
0.43,0.862,0.0275,0.0275,0.0189,82.39449593528744,100.30634287774124,158.39680351776855,85.52346920163981,108.5606903437766,50.71071261385022,135.3515640582646,2.880124075373732,290.0
0.44,0.8233,0.0287,0.0287,0.016,82.14932080698385,100.00786880850208,155.9667200066979,86.14467036161378,111.81854422008544,50.879429512064966,136.8526020176141,2.9199014868438478,290.0
0.45,0.7806,0.027,0.027,0.0068,81.0531066578709,98.67334723566891,153.04103166916408,85.19070740330294,109.79655799865878,50.55030787883536,136.490926568222,2.9380821065849987,290.0
0.46,0.7109,0.0251,0.0251,0.0066,79.26742698210283,96.49947632603823,147.9977076712786,83.70277670170006,107.57226381596426,49.87671535325672,135.8621408222046,2.9766601287280974,290.0
0.47,0.6566,0.0238,0.0238,0.0066,77.85756439285034,94.78312186955694,143.88753087114517,82.63471566904188,106.2312020710257,49.38649914154157,135.58247090372154,3.011828598724217,290.0
0.48,0.6566,0.0238,0.0238,0.0079,78.07116947449828,95.04316283851963,144.20951062572877,83.05281686588353,106.76556869707296,49.67639834265165,136.306579407931,3.0117397316577272,290.0
0.49,0.5868,0.0224,0.0224,0.0093,76.10231046194606,92.64629099715174,138.47169655080484,81.56553914502254,105.34961663056129,48.913134423531645,135.83085450273913,3.0650257304127835,290.0
0.5,0.5868,0.022,0.022,0.0093,76.19250942599561,92.75609843164683,138.74892651033775,81.71641515341196,104.99145007458986,49.11511235481144,136.20747490296145,3.060590688797459,290.0
0.51,0.5752,0.0216,0.0216,0.0126,75.97506765375928,92.49138670892437,138.02852514986617,81.67520031816161,104.77663975991196,49.169513545188536,136.54526898045353,3.067634542933011,290.0
0.52,0.5866,0.0216,0.0216,0.0168,76.50067860258726,93.13126090749752,139.4061405344101,82.25310860393341,105.07765265300596,49.57556475822343,137.23766499783358,3.0548967432824248,290.0
0.53,0.598,0.0205,0.0205,0.035,76.78721057398168,93.48008243789074,141.01886552225074,82.17682192295636,102.87208814650177,49.76076584044204,136.98630176017707,3.02633413965691,290.0
0.54,0.6285,0.0198,0.0198,0.0532,77.64944837064861,94.5297632338331,144.2739777773835,82.61990324572585,101.274522418947,50.23454345666634,137.06586477237633,2.9840413450755743,290.0
0.55,0.6953,0.0192,0.0192,0.0452,79.21105015614658,96.43084366835237,150.00029646685337,83.53498060953368,99.54996079132783,51.100535785191525,137.2564461980269,2.916967787660254,290.0
0.56,0.6682,0.0186,0.0186,0.0525,78.60120994381501,95.68842949681827,148.15451986307716,83.10675483609208,98.88110149103063,50.92959243668219,137.27527325664315,2.9319889699322603,290.0
0.57,0.6411,0.018,0.018,0.0502,77.91590224850827,94.8541418677492,146.08262840410748,82.61766258121702,98.20100412301557,50.7383059234709,137.26277362929946,2.9494745606419315,290.0
0.58,0.6256,0.0174,0.0174,0.0337,77.41965637945913,94.25001646195024,144.70577843346908,82.23064658850785,97.37985412820905,50.66209248532213,137.23694315815666,2.959278916932476,290.0
0.59,0.6256,0.0174,0.0174,0.0337,77.58767315599601,94.4545586246908,144.95087843766004,82.56053106895945,97.77546525510589,50.9034245208644,137.83176340570486,2.9594351495909925,290.0
0.6,0.5558,0.0154,0.0154,0.0334,75.20365613445554,91.55227703325022,138.8421187797444,80.20381723805401,93.9552197772858,49.77099929765463,136.120053989628,3.001759254325065,290.0
0.61,0.5461,0.0154,0.0154,0.0333,75.08803637350265,91.4115225416554,138.1465330600767,80.34201569100613,94.44786095987696,49.87362441365234,136.67268029743897,3.0126315394374785,290.0
0.62,0.5364,0.0144,0.0144,0.034,74.60472973121013,90.82314923799494,137.4500044921848,79.6569578602919,92.24277166482908,49.69276727775113,136.0254570163228,3.0074090913847864,290.0
0.63,0.5364,0.0135,0.0135,0.0347,74.41391818569122,90.59085692171104,137.68145529998088,79.18167761391881,90.0894938817937,49.6476368180482,135.43612551666982,2.9921249725503123,290.0
0.64,0.4744,0.0125,0.0125,0.0383,72.31861724741039,88.04005577945613,131.73457921655884,77.41805428182872,88.31877381470922,48.67928837705587,134.50085997576662,3.0476006247468943,290.0
0.65,0.4395,0.0116,0.0116,0.0372,70.93964681430484,86.36130916524067,128.17902932541517,76.12436815880574,86.39144403456974,48.05558051152704,133.64855542911383,3.076828524106208,290.0
0.66,0.4163,0.0104,0.0104,0.0387,69.76486223073219,84.93113662871745,125.8193998780438,74.68926958339719,83.19538562568327,47.45252508348101,132.22157090693952,3.0842038009306805,290.0
0.67,0.393,0.0104,0.0104,0.0393,69.06293093783074,84.07661157648961,123.3297859180178,74.41723565742048,83.81018544332083,47.25773608101476,132.66901950260106,3.1189879048544804,290.0
0.68,0.3814,0.0083,0.0083,0.0385,67.73821868801691,82.4639184028032,122.11390650457194,72.03300097171544,76.97087557092016,46.37218946180037,129.29057872495915,3.0868593670348536,290.0
