Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.4,0.1561,0.0003,0.0003,0.0001,44.46433990916685,54.13050075898574,81.74240139214398,38.471637176549606,26.524141847269554,26.708013235481967,72.93531749289674,3.1057219587999665,208.0
0.41,0.2603,0.0006,0.0006,0.0016,51.20684326664279,62.33876571591297,99.65835762253552,44.06220304050605,30.98320043443065,30.6610179339835,80.61729882997116,2.8943982768931598,208.0
0.42,0.1792,0.0013,0.0013,0.0007,48.47339562302756,59.01109032368573,86.6050533754812,44.204878663692085,36.21517698587261,31.190267305745696,89.43945886048627,3.1938563737244907,208.0
0.43,0.1059,0.0014,0.0014,0.0003,43.110415210046376,52.48224460353472,70.99965804410523,41.39387635367168,37.32499902578972,29.28435742229433,90.4915754724745,3.516179492487851,208.0
0.44,0.0692,0.0013,0.0013,0.0002,38.90840604723762,47.36675518794145,60.48626554868286,38.75072851840682,37.03580302705439,27.550548077140284,89.8633704668399,3.76625918392429,208.0
0.45,0.0509,0.0012,0.0012,0.0001,36.09882163724041,43.94639155837964,53.90629702686218,36.84006318395154,36.63782939979831,26.34816084169841,89.23717123816535,3.95091218907892,208.0
0.46,0.0417,0.0007,0.0007,0.0001,33.77266033024299,41.1145430107306,50.06381299606747,33.80173645412144,31.33276942405739,24.632428421032053,83.53899357079656,3.991763456766145,208.0
0.47,0.0371,0.0002,0.0002,-0.0001,31.612543455010048,38.48483551044701,47.96195634345073,29.7344032044312,22.941962835232328,21.96020349189088,71.30956379246877,3.895713647346842,208.0
0.48,0.0366,0.0002,0.0002,-0.0002,31.6053322233864,38.476056619774745,47.80393789803564,29.786013276949557,23.040149735700336,22.045992378437745,71.68321049193511,3.9073877701251862,208.0
0.49,0.0365,0.0001,0.0001,-0.0002,31.167706539848748,37.94329491807674,47.8515301914974,28.60778914151202,20.43664713018804,20.92485733834976,65.84765766775057,3.84188465209852,208.0
0.5,0.0403,0.0002,0.0002,-0.0002,32.55254322534966,39.62918305694741,49.797943066268,30.62588484183548,23.396221460664243,22.608976398980165,72.47902179208153,3.849510890434999,208.0
0.51,0.0441,0.0003,0.0003,-0.0001,33.76054490454577,41.09979379683833,51.65315446805995,32.27869607001127,25.75875522865804,23.818946721815333,76.83686174767733,3.8418641642357474,208.0
0.52,0.0441,0.0005,0.0005,0.0001,34.43577239552027,41.92180987280729,51.76958523215436,33.91307191224621,29.382126697368022,24.98506132741793,82.51702226059174,3.9143851234010985,208.0
0.53,0.048,0.001,0.001,0.0,36.17174922370263,44.035172967985815,53.56496384056625,37.111770528721465,36.09889253609028,26.931792079445486,90.79098661993989,3.9728371484035967,208.0
0.54,0.0518,0.002,0.002,0.0,38.055149224674615,46.32800775177779,55.24898486130224,40.97247112315786,45.67105519331507,28.99160529038529,99.87926006342896,4.053562505850065,208.0
0.55,0.0634,0.002,0.002,0.0,40.05687621663231,48.76489278546543,59.791211750213,42.40826068266446,45.41098915198817,30.00025826442213,100.49417189084238,3.9188208045682686,208.0
0.56,0.075,0.0052,0.0052,0.0,43.82581390864182,53.353164758346566,63.86859603970865,49.60470560669599,64.9028535152083,33.43883928400739,114.4477382035768,4.011505659778335,208.0
0.57,0.0866,0.0079,0.0079,0.0002,46.53154510895414,56.64709839350939,67.6051185645755,54.03767752804941,76.79944588180943,35.518666949554365,121.51370088384157,4.014734690576689,208.0
0.58,0.081,0.0133,0.0133,0.0005,47.23351278577527,57.50166773920467,66.03260969829459,58.41926448555133,97.8508981284992,36.91070447087122,130.53607205250424,4.189832920780296,208.0
0.59,0.0785,0.0147,0.0147,0.0001,47.232633004528765,57.500596701165456,65.33382121269729,59.39763810886512,103.28979413751102,37.22744679402859,132.78793076173588,4.238872878100899,208.0
0.6,0.0787,0.0161,0.0161,0.0001,47.61707710649532,57.96861560790734,65.50624742216284,60.57933957453265,108.2600143805824,37.69908241994112,134.94276313019452,4.262257916852764,208.0
0.61,0.0789,0.0168,0.0168,0.0002,47.87590044001895,58.283704883501336,65.68320006851322,61.29187984655144,110.93738454326956,38.02062712502697,136.26263411930233,4.272897747446842,208.0
0.62,0.1329,0.0169,0.0169,0.0002,54.59290799787047,66.4609314756684,80.28309401177485,65.78030168852248,106.3759183830612,41.19124384097325,137.45932574529357,3.928642104502016,208.0
0.63,0.2449,0.017,0.017,0.0007,63.33431011133744,77.10263839641081,101.56915870267665,71.23193353871484,101.47601748709369,45.20392454174125,138.748977469202,3.539973316260635,208.0
0.64,0.3105,0.017,0.017,0.0007,67.02434995148411,81.5948608105024,111.37654703289192,73.60847875403037,99.88439080497147,46.98075451462724,139.5477711915595,3.3916886902557923,208.0
0.65,0.3298,0.0187,0.0187,0.0035,68.55389561381969,83.45691639943267,114.2161992078323,75.6243835028973,104.2042884418031,47.97319941622728,141.90617639219232,3.377570243273404,208.0
0.66,0.3298,0.0205,0.0205,0.0039,69.13077237840834,84.15920115632319,114.39901379374189,77.09307087329506,109.16470391162544,48.54613970335024,144.1675200541098,3.401339932628228,208.0
0.67,0.3163,0.0245,0.0245,0.0036,69.46004242145808,84.56005164351419,112.75116092091164,79.34871303801711,119.61736853354698,49.17922570803454,148.06383896532807,3.474579898424833,208.0
0.68,0.3095,0.0316,0.0316,0.0045,70.49684595196742,85.82224724587338,112.00870492571023,83.01555110288267,136.05683235675895,50.27874892358162,153.59416592586513,3.5567914159049203,208.0
0.69,0.3379,0.0393,0.0393,0.0054,73.22174651729382,89.13951749931422,116.0084111614336,87.50879924542954,150.94233447295102,52.05925532785287,158.69843337028314,3.561976591883932,208.0
