Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.6462,0.0555,0.0555,0.003,55.996663704896136,68.16985146683008,104.6233606515782,43.55406808961624,73.16699981827773,21.977248595834983,68.08871649177166,3.245724283676837,66.0
0.04,0.8211,0.0567,0.0567,0.0006,64.40223822542634,78.40272479617121,122.71495467298053,53.44110091807478,86.0825639292128,27.63191129222309,81.51044453373642,3.106232119759463,66.0
0.06,0.9944,0.0592,0.0592,-0.0015,70.7786855412719,86.16535631111363,137.3863333762779,60.944126811833584,95.74283477803483,31.90769065573466,90.9527418713347,3.0019708076342493,66.0
0.08,1.0787,0.0595,0.0595,-0.0025,74.62796147588799,90.8514313619506,145.79940616497188,66.18068547808764,102.41888033485108,34.98641515788008,97.94272719383603,2.9538972971453146,66.0
0.1,1.1224,0.06,0.06,-0.0041,77.40183561675268,94.22832162039458,151.30212778963963,70.4183454452374,108.40548424783302,37.46499159870936,103.7744668013407,2.932471364410665,66.0
0.12,1.2158,0.063,0.063,-0.0028,80.8359758432107,98.40901406999564,158.86897205378085,75.07012928586886,115.52705106157336,40.030924771037725,109.42961264306744,2.897333041395113,66.0
0.14,1.3521,0.0661,0.0661,-0.002,84.54910012941278,102.92933928798078,168.01664008484542,79.69653285148799,121.91874631669477,42.59743090136219,114.58448136757974,2.8459705101750954,66.0
0.16,1.4815,0.067,0.067,-0.0031,87.6280033229905,106.67756926277104,176.2842040928778,83.49206686034998,125.9094257761173,44.84442143068894,118.81055582579734,2.7940572449739185,66.0
0.18,1.5859,0.0672,0.0672,-0.0049,90.11568160915232,109.70604717635936,183.02282691294735,86.72227719995901,129.09188112231374,46.80529040304985,122.51344316372813,2.753472790786019,66.0
0.2,1.601,0.0674,0.0674,-0.0016,91.51218272858594,111.40613549566984,185.67488404461915,89.21785975771166,132.6602091683332,48.274222189928174,125.88054853448573,2.748112837346428,66.0
0.22,1.585,0.077,0.077,-0.0013,93.62607267930842,113.97956674002766,186.72274288583372,93.60144910152196,145.91521492134336,50.048869584733445,131.19482498100612,2.793550973624892,66.0
