Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,2.0285,0.0004,2.0285,0.0004,0.0005,59.24116581962503,72.11968012823918,168.47170863938243,36.51712381013441,25.60733441769045,19.26024081208868,40.069352712176936,1.9923893385843043,301.0
0.04,2.7228,0.0009,2.7228,0.0009,0.0003,63.60517131881773,77.43238247508246,193.96652168003135,40.8469788733718,27.30940833187037,23.282783281645436,47.99009127398116,1.823348076434132,301.0
0.05,3.0642,0.0017,3.0642,0.0017,-0.0001,66.12154432701372,80.49579309375584,207.45002399157693,43.84710614892064,28.69882706699464,26.563690301203103,55.202185594121566,1.7537007070423811,301.0
0.06,3.2348,0.0034,3.2348,0.0034,-0.0001,68.84241174262806,83.80815342580809,215.64583353216423,47.059284088088845,31.38968664480123,29.83146977670108,63.28447068473941,1.7466310539816805,301.0
0.07,3.3512,0.0068,3.3512,0.0068,-0.0003,72.90737161028491,88.75680022121642,221.93805166458,51.48372376930253,36.90505837932535,33.149895821448595,72.02482317810367,1.7937865979719372,301.0
0.08,3.4481,0.009,3.4481,0.009,-0.0003,75.8615580614498,92.35320111828672,227.35369779523376,55.00029942027529,41.09228553665524,35.35822592358696,77.28071637764486,1.817351350994501,301.0
0.09,3.5257,0.0102,3.5257,0.0102,-0.0004,77.93747864835055,94.88040878929633,231.98372110931945,57.711014872042426,43.96212769008531,37.0351737178819,80.93767937638009,1.8245448537522204,301.0
0.1,3.5529,0.0102,3.5529,0.0102,-0.0005,79.03145462345283,96.21220562855127,235.1048650762999,59.45715500761751,45.23997317989122,38.17821215286959,83.12891111432437,1.820230040479233,301.0
0.11,3.5567,0.0105,3.5567,0.0105,-0.0005,80.17106506928987,97.59955747565724,237.4306823311668,61.20352746269579,46.81594373957487,39.3037965555052,85.47999009571808,1.8243782032927436,301.0
0.12,3.6149,0.014,3.6149,0.014,-0.0005,83.25072357773709,101.34870696420168,240.974294608714,64.87169224360856,52.47414906079529,41.33564338959493,90.72336868917957,1.8658373912312367,301.0
0.13,3.739,0.0144,3.739,0.0144,-0.0005,84.6163083557683,103.01115799832662,246.0436248384358,66.82594883174916,54.07899064087418,42.5711075149945,92.94219778948728,1.8515948979523675,301.0
0.14,3.8127,0.0153,3.8127,0.0153,-0.0005,86.06955331343983,104.78032577288327,249.71047480897943,68.86654535897215,56.29298294742054,43.79941450434914,95.46433594688506,1.8518567459530055,301.0
0.15,3.9136,0.0161,3.9136,0.0161,-0.0005,87.48101986084812,106.49863287407598,253.9431825457452,70.85301775936809,58.32088321813645,45.005827102009945,97.81000327685555,1.8465713406866968,301.0
0.16,4.0338,0.019,4.0338,0.019,-0.0005,89.93918430412573,109.49118089197916,258.54146750138614,73.94682276531658,62.92865636824153,46.6576214431832,101.6067044263026,1.8623495610116505,301.0
0.17,4.2316,0.0213,4.2316,0.0213,-0.0006,92.16359532212373,112.1991595225854,264.8976383941324,76.80823103940199,66.63347370080638,48.23416823950111,104.75838995261574,1.8582825959396867,301.0
0.18,4.3945,0.0235,4.3945,0.0235,-0.0007,94.17130976373583,114.64333362541755,270.27241752786733,79.46288390789326,70.17487790975323,49.677665115153935,107.68124083097374,1.8573525937588151,301.0
0.19,4.4799,0.0244,4.4799,0.0244,-0.0007,95.38421131551311,116.1199094275812,273.7281937339692,81.2686884656437,72.20653347057856,50.72795065380056,109.71461398361136,1.8542806933085223,301.0
0.2,4.4605,0.0272,4.4605,0.0272,-0.0007,97.11873328499284,118.23150139042605,274.665991103862,83.67924165042552,76.56577046381808,51.8901123646801,112.72486920353138,1.881675464299788,301.0
0.21,4.5885,0.0285,4.5885,0.0285,-0.0007,98.51596397423312,119.93247788167513,278.9950351556684,85.68381884179603,78.96271257530155,53.018507301530605,114.84376775020851,1.875616324971491,301.0
0.22,4.6932,0.0279,4.6932,0.0279,-0.0007,99.07371978901728,120.61148496054278,282.7090283045155,86.73945698774023,79.13670870401461,53.7883252192616,115.90178141585564,1.8571268930225755,301.0
0.23,4.6932,0.0292,4.6932,0.0292,-0.0007,100.14408869605124,121.9145427604102,283.9558943949955,88.39038595656115,81.6411933289372,54.663380139608456,117.90861545125168,1.8678152419563243,301.0
0.24,4.7475,0.0295,4.7475,0.0295,-0.0007,100.91126466223852,122.84849611055124,286.4106990987325,89.6775930566106,82.87766913541434,55.45270444868262,119.35370429651108,1.863335653769639,301.0
0.25,4.7863,0.0308,4.7863,0.0308,-0.0007,102.01765646774882,124.19540787378118,288.4660921005198,91.35543158840692,85.29826279045955,56.35271476662069,121.27804014199448,1.8687111392592652,301.0
0.26,4.8561,0.032,4.8561,0.032,-0.0007,103.12723344354016,125.5461972356141,291.19441516491105,93.0305088201869,87.5409593236855,57.2708039214921,123.1107672785436,1.86919328444348,301.0
0.27,4.9957,0.035,4.9957,0.035,-0.0008,105.02245449279305,127.85342286079153,295.4657348437312,95.62134403470088,91.76839844819384,58.5453587499053,125.77468736953608,1.873989292081547,301.0
0.28,5.05,0.0363,5.05,0.0363,-0.0008,106.07900363345772,129.1396565972529,297.7585976055756,97.24932761557996,94.10942826003615,59.411971500304624,127.55073184406363,1.876518438035028,301.0
0.29,4.9841,0.0384,4.9841,0.0384,-0.0007,107.12880031776152,130.4176699520575,297.2996955678444,98.9121839057148,97.54488709497966,60.16119437285227,129.6198904226258,1.898629974277204,301.0
0.3,4.8483,0.0427,4.8483,0.0427,-0.0007,108.66333533895995,132.28579954308168,295.1678070395044,101.24539539125084,103.60606832868376,61.02502012141321,132.52579519207885,1.94270834493612,301.0
0.31,4.7863,0.0465,4.7863,0.0465,-0.0007,110.09603498149671,134.0299556296482,294.67515317099566,103.46564796389742,108.93619510274524,61.906315528226216,135.10615894423782,1.973012991760731,301.0
0.32,4.7721,0.0517,4.7721,0.0517,-0.0007,111.94872623105988,136.28540584650767,295.2674810502496,106.23629009033544,115.66245588735202,62.98010860506152,138.0825889284309,2.0033688445608724,301.0
0.33,4.7691,0.0579,4.7691,0.0579,-0.0007,113.96335090191351,138.7379924023295,296.0972143000629,109.26889045212404,123.33507444499784,64.11532748173583,141.2252736897863,2.034958962865004,301.0
0.34,4.768,0.0679,4.768,0.0679,-0.0007,116.69057811095692,142.05809509159974,296.9474386673615,113.3614758780091,134.78128477329597,65.50803505295336,145.2735937993179,2.0801653941886658,301.0
0.35,4.781,0.0729,4.781,0.0729,-0.0007,118.2059528224151,143.9028990881575,298.1107475788375,115.80628505399028,140.90403131667549,66.45471859100927,147.70390862583008,2.0990281741622923,301.0
0.36,4.794,0.0779,4.794,0.0779,-0.0007,119.66135719461327,145.67469571518137,299.25357308667736,118.19272335912808,146.97413450947394,67.37333467361805,150.05183921288645,2.116759013983065,301.0
0.37,4.7863,0.0856,4.7863,0.0856,-0.0007,121.48589338593658,147.89587020896627,299.882194944234,121.19875440714831,155.6905438115532,68.40584511191066,152.9566560251136,2.145665276108774,301.0
0.38,4.7902,0.1029,4.7902,0.1029,-0.0005,124.78374957626023,151.91065165805594,300.7694565513239,126.50082930750892,173.2397278816786,69.9840487784759,157.72248865520748,2.2008331839197437,301.0
0.39,4.7591,0.1089,4.7591,0.1089,-0.0009,125.97441765692952,153.36016062582726,300.79268647054835,128.74764346710265,180.142086197927,70.75720564817433,159.92870075762548,2.222305810227337,301.0
0.4,4.6583,0.1169,4.6583,0.1169,-0.0009,127.11450826765486,154.7480970214929,299.09151241372905,131.17235110046613,189.0904546928972,71.45684851015764,162.42082152673186,2.2574914558603525,301.0
0.41,4.4721,0.1259,4.4721,0.1259,-0.0009,127.91412457949563,155.72154296634253,295.1875291547745,133.43551181299253,199.2595893272396,71.96934127438051,164.9723653200747,2.3058312603453093,301.0
0.42,4.4062,0.132,4.4062,0.132,-0.0009,128.76108398046614,156.75262397621964,294.21927450718897,135.39356556158236,206.3308935978892,72.58284845187261,166.986942165299,2.3299134655457707,301.0
0.43,4.3441,0.1412,4.3441,0.1412,-0.0007,129.93031097978576,158.17603075800005,293.31169460589155,137.9332460476072,216.08954994689884,73.31889427182418,169.44401902371808,2.360061668790037,301.0
0.44,4.3092,0.1495,4.3092,0.1495,-0.0008,131.05343367755498,159.54331056397996,293.0750421072396,140.31694489073718,224.88191429656456,74.05357065694297,171.69244007701664,2.383321309160508,301.0
