Depth,qc,fs,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,0.5235,0.0078,0.0078,0.0002,46.176356567230414,56.21469495141094,96.47129623096386,29.97750663270425,29.716402746560373,18.11640481874233,52.67598024696763,2.8802709508848814,84.0
0.04,0.7005,0.009,0.009,0.0003,53.918579320521694,65.64000960759164,115.4843246307098,37.78055809182933,36.79003682292576,23.180959115076448,64.08973556379883,2.7386050313854864,84.0
0.06,0.8939,0.0097,0.0097,0.0002,59.76175070011539,72.7534356349231,131.94358777097446,43.62440755616651,41.39958260635667,27.04154689501729,71.83761168706512,2.610606615941637,84.0
0.08,1.072,0.0105,0.0105,0.0003,64.43331294527472,78.44055488989967,145.51345998097813,48.5466536789158,45.45052698907776,30.267991289003,78.16630311094436,2.520087736049656,84.0
0.1,1.2368,0.0113,0.0113,0.0003,68.33993616540212,83.19644402744606,157.11536285356036,52.85054942807663,49.08575328436827,33.0761123509373,83.58781429603847,2.4511768743190987,84.0
0.12,1.4031,0.0123,0.0123,0.0003,71.92535728186208,87.56130451704949,167.87462195163008,56.91371150748876,52.74337730660265,35.683964250601115,88.58674225719068,2.394591218629336,84.0
0.14,1.5892,0.0133,0.0133,0.0003,75.33603121255281,91.7134293022382,178.76125266452766,60.79117716751265,56.14100139470597,38.16724522384349,93.13642915215893,2.337577518801546,84.0
0.16,1.8197,0.0143,0.0143,0.0003,78.76180586685449,95.88393757704026,190.7579467624482,64.63661769134791,59.2860499939446,40.63460475302929,97.34637736386269,2.272914989400094,84.0
0.18,2.1017,0.0158,0.0158,0.0003,82.42757481247531,100.34661281518734,203.91411679702037,68.78663321613108,62.98853196202852,43.22373599601232,101.70824109872936,2.20898549826616,84.0
0.2,2.3404,0.0174,0.0174,0.0004,85.59329119782517,104.20052841474369,214.6970338048494,72.61713538627261,66.78722753354583,45.56669420244732,105.85819712950148,2.166112003186547,84.0
