Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.293,0.0175,-0.0004,39.367673430891195,47.925863307171895,72.15123105517632,26.790842701796574,36.87950603911777,14.696669180151325,48.88881629001176,3.4169844925257253
0.02,0.454,0.0349,-0.0004,49.85630448511208,60.69463154709297,91.35091115341105,37.8793033262624,58.89779851484696,20.09901225767133,63.93664789800786,3.3327399631689505
0.03,0.612,0.0417,-0.0004,56.83587211375403,69.19149648630926,106.58517349996923,44.911717784262805,69.52586027665328,23.83532231992321,72.66262457350828,3.1994190468229626
0.04,0.666,0.0454,-0.0003,60.41774097857683,73.55203249565875,113.26617840722604,49.58443951463509,77.53858078274601,26.321244863348507,79.06638873963169,3.1715709983502194
0.05,0.854,0.049,-0.0003,65.9423237672009,80.27761154267937,127.33483092608073,54.764300316373344,83.408955380507,29.21108525391584,84.64814496852419,3.040826979732252
0.06,1.1,0.0532,-0.0002,71.59191197126638,87.15537109545474,142.81920150220745,59.95509033222563,89.03286756021338,32.08891868777765,89.76495961316549,2.9090413441015963
0.07,1.396,0.0592,-0.0002,77.26714333804293,94.06434841153053,158.83630373279271,65.35914015607987,95.70861575742606,34.97206525096757,94.807683108347,2.793506472581113
0.08,1.611,0.0604,-0.0008,80.89965606089952,98.48653781326898,169.9981142154419,69.01884023029253,98.77553208693894,37.11288049024621,98.42577229119026,2.711504675168651
0.09,1.969,0.0615,-0.0014,85.33141325197734,103.88172048066806,185.69183615918476,73.02653210066016,100.86661549801639,39.53167883263338,101.7921514642956,2.593667666642647
0.1,2.234,0.0609,-0.0008,88.30934721293565,107.5070313896608,196.91637604601195,75.98862861349868,101.92350980950134,41.419898908945854,104.5064797291689,2.5134176883319492
0.11,2.553,0.0617,-0.0021,91.52309114535237,111.41941530738549,209.17448544413932,79.25433328682881,103.86158468078648,43.404421816820495,107.34488426851063,2.435390737774063
0.12,2.622,0.0618,-0.0023,92.94038713192951,113.14481911713158,213.1436162457072,81.32811832916074,106.05197361425742,44.64423235793383,109.77893021462278,2.419547615003838
0.13,2.657,0.0618,-0.005,94.06965753285604,114.51958308347693,215.91459018630457,83.14978691854013,108.1365776625638,45.7360340167473,112.03569763402507,2.411574064103897
0.14,2.665,0.0617,-0.0054,94.9690478139154,115.61449299085352,217.75216461904867,84.75698540983406,110.10171737765299,46.70200051227621,114.1346152487985,2.4093259292334768
0.15,2.669,0.061,-0.0063,95.69073502843693,116.49306873027106,219.36489166037344,86.1095809546871,111.40804022647036,47.57160059631286,115.97348341174994,2.405229342186359
0.16,2.653,0.054,-0.0063,95.10975055129914,115.78578327984243,220.26423798384982,85.59048691416335,106.56066561090051,47.90380648338583,116.02429961068036,2.37452653877478
0.17,2.584,0.0493,-0.0062,94.50322507713457,115.04740444172906,219.37032857246967,85.2774684178323,103.68179570725344,48.16804709237031,116.40842052410581,2.365421129946699
0.18,2.496,0.0469,-0.006,94.1544504037149,114.6228091871312,217.71430782206724,85.42936853779614,102.96763023383848,48.494685262112455,117.31020092962078,2.3729590499856648
0.19,2.376,0.0437,-0.005,93.3525497268254,113.64658227613528,214.80626904304611,85.06785409946673,101.298313462771,48.595177208162184,117.79538254145373,2.383865051828668
0.2,2.261,0.0442,-0.0059,93.30210859215492,113.58517567740599,211.83897339783027,85.84771293580056,103.63811286772106,48.98842660411619,119.46675392785436,2.4173824452837147
0.21,2.184,0.043,-0.0051,93.07400690136448,113.30748666253068,210.06995644919368,86.1492646908361,103.84315850612931,49.297517297744214,120.48766990403743,2.431120029808847
0.22,2.115,0.043,-0.0043,93.1158709948165,113.35845164586358,208.4719659229146,86.83661122875795,105.35976700565985,49.70887147715341,121.88517624012434,2.4507633830744924
0.23,2.042,0.0431,-0.0037,93.1024005683817,113.34205286585599,206.60392860795687,87.48858174225492,106.99299664671996,50.08270773469437,123.26885315695638,2.4729011426855725
0.24,1.954,0.0432,-0.0037,92.91720989448262,113.11660334980493,204.0129564010442,88.01342531611066,108.68859033954286,50.36801500727827,124.60025421401899,2.500543439072093
0.25,1.877,0.044,-0.0032,92.91190814605312,113.11014904736902,201.72002714215552,88.78841912576449,111.19092089652514,50.72599479778656,126.15691523488181,2.5301850768058567
0.26,1.823,0.0456,-0.0027,93.21708875561873,113.48167326770977,200.2624520781896,89.92077067427884,114.5709526317529,51.21860856274329,127.98034110027358,2.5578835945775333
0.27,1.781,0.0465,-0.0031,93.44771384541625,113.7624342465937,199.22650105126792,90.84102342733489,117.02583689037573,51.66912999299627,129.51455706662372,2.577641600846222
0.28,1.717,0.0477,-0.0023,93.49103819063292,113.81517692772704,197.1750777918602,91.70031065730308,119.99610352216376,52.02974575244694,131.10988208369318,2.607145121353299
0.29,1.72,0.0481,-0.0019,94.00732031944727,114.4436943019358,197.99662951289343,92.6625471756219,121.53748155438784,52.589447008423164,132.424462642619,2.6084277402022504
0.3,1.722,0.0493,-0.0015,94.65236991021918,115.22897206461467,198.75385414473197,93.87146402438766,124.0719393816063,53.20501859429402,133.9948718357521,2.6146068975172967
0.31,1.731,0.0498,0.0014,95.22871672896493,115.93061167004427,199.82192185484067,94.87355086557928,125.66340279554211,53.77757159399143,135.29366972637143,2.614089561940246
0.32,1.784,0.0497,-0.0023,96.10135640259048,116.99295562054495,202.74277649438892,95.91906133804872,126.19290458797217,54.48136194004218,136.3795811649513,2.595324907346814
0.33,1.804,0.0534,-0.0041,97.34553818990845,118.50761170945377,204.21466849262907,98.0260477778384,131.6973547921466,55.3667056365991,138.74594394655307,2.6087859631266075
0.34,1.815,0.054,-0.0046,97.92268461457606,119.21022474817954,205.2913875550687,99.03031619380249,133.367342680777,55.92884859825385,140.00733765779046,2.608293990834125
0.35,1.781,0.0562,-0.0035,98.3296488581647,119.70565947950486,204.4079343561432,100.26155227656326,137.33249762316848,56.41472272266464,141.75213366720175,2.6312161301403125
0.36,1.754,0.0577,-0.0023,98.65845559855485,120.10594594606677,203.79581644698484,101.28511545839177,140.38113117886874,56.85750150607049,143.23955488326308,2.6480905445592477
