Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.3806,0.0127,-0.0003,40.88421825635133,49.77209179034075,79.73657555147817,26.169615309735875,31.24473780093087,14.860076210869405,46.983969740742,3.1799483724593554
0.02,0.4075,0.0126,-0.0003,45.21092884010588,55.03939163143325,87.65785975036933,31.341593685194468,36.85255995221446,18.184162064170966,55.960741383757046,3.1372292209162693
0.03,0.6228,0.0124,-0.0003,51.98202434318138,63.28246441778603,107.30114071134832,36.446034336706184,39.347131563798364,21.60716212824405,62.071813157782984,2.8791500183076373
0.04,1.0418,0.0109,-0.0003,58.97707856237585,71.79818259767495,134.3791337516699,41.01107581295641,38.94257298747026,24.937783300656722,65.89887220951417,2.5445888219201556
0.05,1.48,0.0102,-0.0003,64.13736422722393,78.08026949401174,157.09955992805195,44.99000950105249,39.513023775347165,27.756390283381908,69.30700399016155,2.324560968542221
0.06,1.3609,0.0102,-0.0003,64.68883799392792,78.75162886217312,154.91554211703425,46.59113277589845,41.52369394381119,28.84886023757814,72.5337879077536,2.3737416527644695
0.07,1.3955,0.0108,-0.0004,66.51412126422424,80.97371284340343,158.81291678527114,48.951895387977096,44.0175742605905,30.36479454380204,75.99511010634086,2.3706172763733253
0.08,1.6223,0.0114,-0.0005,69.62871170892215,84.7653881673835,170.4549635059954,51.98831305303308,46.10089779241334,32.348848818705456,79.24906069896295,2.293207377228431
0.09,2.3527,0.02,-0.0005,78.58345712344907,95.66681736767714,198.76736696420474,60.65455209179873,57.75751478276761,36.94777700654541,88.07782918276769,2.1937024438488097
0.1,3.5444,0.0285,-0.0005,87.2409130087689,106.2063288802404,234.88983763232727,69.10215095234419,66.93252790740428,41.56273318220785,95.00713095974847,2.030665970253833
0.11,3.6097,0.0295,-0.0005,88.81144422517436,108.11827992629922,238.7760842011838,71.43446595074943,69.6123163753187,42.91370946109408,97.77644727406842,2.02802343250318
0.12,3.2561,0.0305,-0.0005,88.91836256874626,108.24844138803894,231.54104539846753,72.61192462654162,72.88519568335417,43.43657462640732,100.31030548364105,2.098459095943312
0.13,3.0961,0.0339,-0.0005,90.21379318855348,109.82548735997815,228.9338309584399,74.99778500862145,78.38914303141253,44.481354855731794,103.73980209603623,2.155458616257138
0.14,3.0253,0.0344,-0.0005,90.8975892657513,110.65793475830593,228.59059868998114,76.47074659707765,80.64433029014654,45.31128973752483,105.88646080019056,2.173256500320724
0.15,3.0273,0.0333,-0.0005,91.37058544457396,111.2337561933944,230.21539728979863,77.48190007171235,80.92682031095465,46.068709927531295,107.29720391331338,2.1646329472353156
0.16,3.0293,0.0323,-0.0005,91.81597667748248,111.77597160736998,231.74948654895013,78.43405169302126,81.18842338010738,46.788624353897475,108.63264948124757,2.156575841793862
0.17,3.0677,0.0298,-0.0005,91.88285891369542,111.85739346015094,234.26919242442315,78.79759054078922,79.50400830122666,47.35257806282976,109.17265249744983,2.1289340682808517
0.18,3.1061,0.0247,-0.0006,90.89424027644502,110.65385772784612,236.72031876087584,77.82784325112414,74.36461099323643,47.452210577048795,108.10273887981167,2.0763318717937884
0.19,3.2887,0.0257,-0.0006,92.5672736991782,112.69059406856478,243.24138891309912,79.93557179092862,76.36242945155084,48.7289739105839,110.20510228793395,2.05137074828416
0.2,3.4713,0.02,-0.0006,91.39132522332955,111.25900461970554,249.57890453167002,78.63810149645806,69.64781791635819,48.78884318148112,108.10701740643655,1.9622867404950421
0.21,3.3711,0.0198,-0.0006,91.53184478596725,111.43007191335144,247.99687992210687,79.21655764604931,70.36287462903692,49.205892475361956,109.2831543036516,1.9775283019540375
0.22,3.3227,0.0196,-0.0005,91.8077796621854,111.7659926322257,247.7696267320135,79.8981020667281,70.97742302888334,49.7007915083327,110.41930704043355,1.9839391899957433
0.23,3.5354,0.0195,-0.0006,92.95641849989637,113.16433556509125,254.83119304710442,81.37292793736911,71.37911310081645,50.7488477961229,111.64514516289961,1.9460493645485626
0.24,3.7481,0.0194,-0.0006,94.02962521459956,114.47084808733861,261.68274448515945,82.80159084029586,71.77239238777456,51.764604499004825,112.82715235160138,1.9103702309724757
0.25,3.7712,0.019,-0.0007,94.37383295857744,114.88988360174645,263.35935876487304,83.49131623052472,71.92395583624527,52.31120830936333,113.6952954341216,1.902358024228958
0.26,3.7943,0.0187,-0.0007,94.7474031679118,115.3446647261535,265.00141613450256,84.20829762987167,72.18367861785335,52.86134717568579,114.5969332689413,1.8954349720130264
0.27,4.4209,0.0192,-0.0007,96.99035765429541,118.07521801392485,281.9865914463361,86.98734046863002,73.01082851077848,54.72735903232162,116.22531357741445,1.810804069728745
0.28,4.0095,0.0198,-0.0007,96.76312035312067,117.79858129945126,272.6383579383697,87.06541360791724,74.92534518333933,54.650728797428634,117.6847203515034,1.8749102682762098
0.29,4.0571,0.0212,-0.0007,98.00296806073477,119.30796111741626,274.8234059268943,88.79499013867834,77.54671513694016,55.594701847554646,119.80388651401262,1.882570673672969
0.3,4.1047,0.0218,-0.0007,98.83020863460105,120.31503659864477,276.97877100535726,90.04065256611347,79.01712744281413,56.345851385950844,121.28554932349431,1.881733275093048
0.31,4.2306,0.0225,-0.0007,99.88751673237797,121.60219428289493,281.1049511968443,91.53873496958597,80.5245356687796,57.259744506956885,122.82686462438757,1.8707098393445747
0.32,4.4824,0.0231,-0.0007,101.16668333952707,123.15944058725036,288.28718028413033,93.28946365229143,81.73343200051825,58.37768100433346,124.29493621722273,1.8421118827884533
0.33,5.0513,0.0233,-0.0007,102.81212336858921,125.16258497045644,302.6717391146644,95.5483030856145,82.06393117002384,59.943941411159656,125.51777593598196,1.772988282332985
0.34,4.7534,0.0232,-0.0007,102.56761118884259,124.86491796902577,296.5997559617179,95.49923634399211,82.85688885767588,59.895348031956466,126.34183831601858,1.8081864753862233
0.35,4.7563,0.023,-0.0007,102.84602733039512,125.20385935874188,297.52146176104003,96.10180645258067,83.18967230804294,60.341891585891574,127.12921979387022,1.805958176736678
0.36,4.7592,0.0175,-0.0007,100.265798948505,122.06271176339739,298.42186126166814,93.3916832794515,75.7418745188754,59.45754399798905,123.56998265225464,1.7491623559573326
0.37,4.5746,0.0109,-0.0007,95.93953541107055,116.79595615260763,294.7442853928066,88.72878956304724,65.82676948519628,57.276325924044464,116.96794219057347,1.6890799201039175
0.38,4.5554,0.0087,-0.0007,94.55027644420223,115.1046843668549,295.04904571037025,87.44150839240274,62.54833277526871,56.5985857376317,114.35511748818942,1.6592833753257756
0.39,4.6938,0.0077,-0.0007,94.3315393666918,114.83839575075524,299.2102295359884,87.55767249243357,61.323980820419116,56.677678524722424,113.32146416201859,1.6279984787665776
0.4,4.394,0.0078,-0.0007,94.10466827781573,114.5622048599496,292.49255076293883,87.24398198568184,61.69657460908523,56.59866664793466,114.18535224184279,1.6650516957788175
0.41,4.2457,0.0079,-0.0007,94.15120158776288,114.61885410684178,289.3879152238041,87.37059491342791,62.16212077029997,56.76746273020626,115.06213226935468,1.6852460632051534
0.42,4.2557,0.0111,-0.0007,96.94435651243657,118.01921662383582,290.3399323237376,90.67093840467085,68.21538696736262,58.80506816760924,121.00078798788394,1.7326851148880817
0.43,4.2656,0.013,-0.0007,98.6007359379053,120.03567853310211,291.2755060123447,92.76508682740247,71.92034706136735,59.99243509121998,124.25153520471383,1.7577644962583068
0.44,4.3555,0.0149,-0.0007,100.34759723654116,122.16229228796315,294.27449571997806,95.02659244082855,75.52802077311627,61.24823836624444,127.23200724859318,1.770283033145473
0.45,4.4401,0.0174,-0.0007,102.36191356688606,124.61450347273086,297.10533662958443,97.6278452522711,80.0354608252542,62.603850498229725,130.5823951003995,1.7887980962487864
0.46,4.417,0.0198,-0.0007,103.96024228344778,126.56029495376254,297.159794037598,99.75194880819366,84.36605944679053,63.618885470848625,133.52970954227357,1.8181212651791003
0.47,4.7265,0.0224,-0.0007,106.31670584058979,129.42903319723976,305.5980106858097,102.85284678977747,88.55675768420471,65.29280469359733,136.4973906744181,1.804210443363192
0.48,5.0359,0.0232,-0.0007,107.63690070685887,131.03622694748037,313.74390994535906,104.73485245507459,89.91612196762458,66.47180804062685,137.91852283269293,1.774163631480924
0.49,5.7202,0.0213,-0.0007,108.02616520607097,131.5101141639125,330.0653922759779,105.78637688705302,86.92819642669883,67.61064126662632,137.2377392114337,1.6808486249972776
0.5,6.8389,0.0193,-0.0007,108.38840341067556,131.9510998043007,354.08122993631235,107.52027083263111,83.777066244484,69.19437029194961,136.36424583471327,1.5571492744974946
0.51,7.1772,0.0179,-0.0007,108.04801183446114,131.536710059344,361.3803664468622,107.83078136454985,82.04680056422987,69.62523283468774,135.76254521651904,1.5155875337316318
0.52,7.3194,0.0178,-0.0007,108.34756574815418,131.90138438905728,364.799557404445,108.58919835470404,82.27029927399327,70.16751272855251,136.35162566136555,1.503358024382896
0.53,7.0037,0.0179,-0.0007,108.43150905688888,132.00357624316908,359.38391158842177,108.52683884978224,82.90471968446333,70.12622832133974,137.0654095872897,1.5296773742342709
0.54,6.8588,0.0179,-0.0007,108.56300742647093,132.16366121483418,357.1855710111917,108.73289628508067,83.34538991103668,70.2796875202389,137.6938384823001,1.5417208196517957
0.55,6.8162,0.0219,-0.0007,111.22878926317014,135.40896084212017,356.9843600824168,111.8328774532372,89.68045550129835,71.76713463812729,142.002981840999,1.5836022270123373
0.56,6.7735,0.0449,-0.0007,121.98450614082428,148.50287704100347,356.76424851050746,124.68692049613632,121.13239167594516,76.48700089384826,156.59985939012998,1.7527491165755655
