Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.7755,0.044,-0.0027,52.42837325010337,63.825845695778014,104.62942046367927,35.74213419506637,53.62297678242551,18.252576388225794,55.51259235249882,3.069502196570847
0.02,0.9638,0.0462,-0.0008,60.052246712385475,73.10708295420841,121.78734420518323,43.981370269965,64.09794164920237,22.927862181744107,66.68149134634987,2.9499029222268582
0.03,1.2637,0.0462,-0.001,66.67137145859938,81.16514786264273,140.59873511670943,50.22244991633958,69.23434764942628,26.684529496935475,74.03329094465828,2.7841779504394655
0.04,1.5482,0.0462,-0.0012,71.81185350847377,87.4231260103159,156.3280087237129,55.255465126667346,73.06740946694337,29.76397161274176,79.74236472023514,2.660020827752492
0.05,1.6712,0.046,-0.0012,74.83968341234046,91.10917980632753,164.55671409005288,58.915327309305994,76.59184633156859,32.00784812865756,84.37389438448892,2.612119932882719
0.06,1.7135,0.0449,-0.0012,76.7195093023661,93.39766349853267,169.16167597816332,61.59343918206432,79.05667632944879,33.72559563513992,88.09571576469557,2.5902299430314457
0.07,1.7442,0.0425,-0.0012,78.03446031665341,94.99847342896938,172.93231300570562,63.53973251510079,79.8659011695789,35.13186651457375,90.95947246612297,2.5644131386912403
0.08,1.7481,0.0414,-0.0012,79.16937231480841,96.38010542672329,175.38317900770627,65.41764498609068,81.51855574456827,36.39296258783384,93.76625200706087,2.555987919083604
0.09,1.7481,0.0399,-0.0011,80.05021517577575,97.45243586616178,177.44094468746968,66.94396915794371,82.46877796807317,37.48931751541777,96.1401016894418,2.546072553774897
0.1,1.75,0.0391,-0.0011,80.96194082268462,98.56236274065955,179.37589147174566,68.49637966270731,83.8363756668347,38.54481564925644,98.47845249997486,2.5400250222761094
0.11,1.7519,0.0388,-0.0011,81.88109067299479,99.68132777581975,181.15152423812492,70.05891894351917,85.52777040954449,39.560644997302596,100.78182024637792,2.5373576297240104
0.12,1.7673,0.0371,-0.0011,82.54116673541269,100.48489863441544,183.3307019011975,71.12108569669036,85.48544305220074,40.42973771254925,102.43333555648695,2.5201173613800645
0.13,1.7865,0.0358,-0.001,83.23693878733378,101.33192548023243,185.55439826199785,72.20393871007853,85.66061850813963,41.281436478950674,104.05358299478564,2.504129944527047
0.14,1.8211,0.0345,-0.0012,83.98525238625842,102.24291594848853,188.29412312613763,73.25087043794773,85.60322198133848,42.127769758095454,105.52931056989301,2.482779957827953
0.15,1.8519,0.0327,-0.0012,84.51403687612056,102.88665358832068,190.8032894457388,73.99701196097348,84.80891697944222,42.85638955877169,106.65529506430198,2.4586575074234593
0.16,1.8365,0.0314,-0.0012,84.74428737777082,103.16695854685145,191.41464804332236,74.61470284915687,84.63333636332503,43.433320561307454,107.8341943973664,2.453316816141277
0.17,1.8403,0.0304,-0.0012,85.15160575260599,103.66282439447686,192.7190719142982,75.35785199293976,84.6287147018213,44.06614840784064,109.04281994604894,2.443814945137624
0.18,1.8211,0.0287,-0.0012,85.14111866695694,103.65005750759975,193.0376704257126,75.62537961320189,83.68480208057065,44.491376585658124,109.7980977041577,2.4356088079349405
0.19,1.602,0.0249,-0.0012,82.76951164251938,100.76288373871924,184.79806748669458,73.80358733373615,80.40773178361108,43.8194852502608,109.17038305669143,2.477863393278313
0.2,1.5981,0.0239,-0.0012,82.95506439413158,100.98877404502976,185.56598051523451,74.22874266899392,79.97433492698839,44.282298651409434,110.00659965327146,2.469297661640036
0.21,1.6251,0.0227,-0.0012,83.30998655470084,101.42085319702711,187.66184408569174,74.6624707941416,79.02626175897022,44.803471544064,110.64329763153896,2.4466602709456815
