Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,0.6462,0.0555,0.003,55.996663704896136,68.16985146683008,104.62336065157821,43.554068089616244,73.16699981827773,21.977248595834986,68.08871649177166,3.245724283676837
0.04,0.8211,0.0567,0.0006,64.40223822542634,78.40272479617121,122.71495467298051,53.44110091807478,86.0825639292128,27.63191129222309,81.51044453373642,3.106232119759463
0.06,0.9944,0.0592,-0.0015,70.7786855412719,86.16535631111363,137.3863333762779,60.944126811833584,95.74283477803483,31.90769065573466,90.9527418713347,3.0019708076342493
0.08,1.0787,0.0595,-0.0025,74.62796147588799,90.8514313619506,145.79940616497188,66.18068547808764,102.41888033485107,34.98641515788008,97.94272719383605,2.9538972971453146
0.1,1.1224,0.06,-0.0041,77.40183561675268,94.22832162039458,151.30212778963963,70.4183454452374,108.40548424783302,37.464991598709354,103.7744668013407,2.9324713644106652
0.12,1.2158,0.063,-0.0028,80.8359758432107,98.40901406999564,158.86897205378085,75.07012928586886,115.52705106157337,40.030924771037725,109.42961264306744,2.897333041395113
0.14,1.3521,0.0661,-0.002,84.54910012941278,102.92933928798078,168.01664008484542,79.69653285148799,121.91874631669477,42.59743090136219,114.58448136757974,2.8459705101750954
0.16,1.4815,0.067,-0.0031,87.6280033229905,106.67756926277104,176.28420409287781,83.49206686034998,125.9094257761173,44.84442143068894,118.81055582579734,2.7940572449739185
0.18,1.5859,0.0672,-0.0049,90.11568160915233,109.70604717635936,183.02282691294738,86.72227719995901,129.09188112231374,46.80529040304985,122.51344316372811,2.753472790786019
0.2,1.601,0.0674,-0.0016,91.51218272858594,111.40613549566984,185.67488404461915,89.21785975771166,132.6602091683332,48.274222189928174,125.88054853448571,2.7481128373464276
0.22,1.585,0.077,-0.0013,93.62607267930842,113.97956674002766,186.72274288583375,93.60144910152195,145.91521492134336,50.048869584733445,131.19482498100612,2.7935509736248916
0.24,1.59,0.0898,-0.0005,96.13088360364698,117.02890177835286,188.58018345546776,98.58265541150237,161.9489639793733,51.95647397926027,136.82626185975317,2.8376497492339325
0.26,1.608,0.1058,-0.0022,98.86608828434946,120.35871617225152,190.8673414889655,104.00522866864249,180.58863869759668,53.94086599440852,142.64536544576396,2.8810996667799267
0.28,1.6653,0.1231,-0.0021,101.98586990904595,124.15671119362115,194.865176721576,109.65816069078785,199.5348096951007,56.04206010084684,148.27342808956976,2.9065800030414604
0.3,1.7318,0.1482,-0.002,105.59717458551815,128.55308210410905,199.16086450905826,116.38512208899135,224.71500251254673,58.3420394525956,154.61320491223924,2.9410690851300867
0.32,1.8294,0.1716,-0.0022,109.22544210419782,132.97010343119734,204.67806338214254,122.71016428830453,247.28153980507545,60.601992129439935,160.24741443306743,2.954421177829771
0.34,1.97,0.1922,-0.0017,113.01609517544637,137.5848115179347,211.8291503163456,128.7036015020764,266.46290422593495,62.88160661549768,165.23076413531473,2.94566946789829
0.36,2.1839,0.2094,-0.0006,117.26370923129672,142.75581993375252,221.607811767593,134.57384108968765,281.6963795935275,65.3071149035454,169.64520094480451,2.910333965486495
0.38,2.3978,0.2235,0.0005,121.12160568592593,147.45238953069244,230.9112043910332,139.8679065150861,294.3859225381998,67.55861899018728,173.56481902184785,2.8744228144778
0.4,2.7419,0.2362,-0.0049,125.8983867280756,153.267601234179,244.207186208683,145.63089001749088,304.60056731332065,70.1862701705421,177.27557441525053,2.8110918121173163
0.42,3.1548,0.2445,-0.0099,130.62961466265776,159.02735698062685,258.84124034617827,150.99402160792755,310.9954893733931,72.80483387443438,180.47226531067133,2.7370509422147933
0.44,3.5815,0.2427,-0.0061,134.4580464160748,163.68805650652587,273.01044452078077,154.86275922398252,309.85002230284044,75.06609292612507,182.60490293843293,2.656540854571934
0.46,3.908,0.2286,-0.0015,136.42255076691703,166.07962702059467,283.5673803140585,156.27384953898368,300.08022311825937,76.57892806696249,183.3571542253871,2.582760183396167
0.48,4.1329,0.2087,-0.0027,137.0056017143574,166.7894281740003,290.90425853340724,156.01527023672247,285.98969435315354,77.5289595060242,183.2365022604702,2.5182470715668503
0.5,4.3077,0.1849,-0.0036,136.65541935941351,166.36311922015557,296.7323551235481,154.47010854499638,268.1160839441793,78.09416625470772,182.30323749356594,2.452966348916063
0.52,4.437,0.1608,-0.0066,135.63865875751156,165.1253237047967,301.23967262999884,152.11665236703666,249.02348214541786,78.37352347054052,180.84822429870812,2.389504945251937
0.54,4.4944,0.1373,-0.0148,133.8897091243679,162.99616762966525,303.7675119453769,148.94912577677218,229.42713731252263,78.31314599256754,178.88845664850143,2.3314402076819536
0.56,4.4596,0.1112,-0.0243,130.844604455702,159.28908368520243,303.85395765525146,144.02094460752514,205.9208626092701,77.64963210568112,175.65064071561716,2.2706704292151723
