Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.2511,0.0183,0.0,38.079429390417936,46.35756621442184,68.02754473046143,26.50421854583578,38.1216323863866,14.427104917009563,49.11761410705889,3.521910839775524
0.02,0.3165,0.0228,0.0,44.48750318767362,54.15869953282006,79.59542037432035,33.65064112142942,49.35064840512608,18.419022099899212,60.33296098833649,3.4385436041724797
0.03,0.3972,0.0249,0.0,49.610114984813016,60.39492259020716,90.36492368033633,38.85928051292693,55.915232413547145,21.458502356245514,67.73451357774437,3.3236188752948417
0.04,0.8239,0.0289,0.0,60.91712250531457,74.15997522386122,122.86023778994067,46.66612590418239,60.63662798845617,26.14152685633771,74.67498157062478,2.9184907911721947
0.05,1.0507,0.0311,0.0,66.16172774176087,80.54471203344802,137.83079414742335,51.47121642051484,65.11307166359103,28.98167846862451,79.91291258821525,2.789790840497855
0.06,1.4159,0.0365,0.0,72.66307479582073,88.45939540360786,157.28046059744602,57.383748339938705,71.7719082242384,32.25246184561273,85.63429669028991,2.650507137018134
0.07,1.662,0.0373,0.0,76.40664935879778,93.01679052375383,169.781008004518,61.06607475110983,74.43193041283254,34.51260794364162,89.39729483130009,2.558615775322773
0.08,1.7658,0.0403,0.0,79.10525289293624,96.3020470000963,176.06819775375382,64.51241476088599,79.55269959335831,36.36442593708179,93.44553295367984,2.5424560404576004
0.09,2.0002,0.0413,0.0,82.21724398301838,100.09055789237021,186.8200174481484,67.75752594671917,82.08667232663184,38.33325232228022,96.66840665171875,2.473020783112422
0.1,2.1271,0.0433,0.0,84.5685515743357,102.95301930788695,193.2672793205494,70.70297394583154,85.84644704449242,39.98045912194032,99.93757625103927,2.448293851491981
0.11,2.3155,0.0436,-0.0001,86.84401623810945,105.72315020291585,201.52743384155275,73.26677740273973,87.62444777563387,41.58255945793216,102.53301304256175,2.39837754881672
0.12,2.4616,0.0438,-0.0002,88.69854137416904,107.98083297724926,208.077352403851,75.52283668753554,89.33282075252339,42.99400257866143,104.9250668062383,2.3622944032196975
0.13,2.5769,0.0439,-0.0002,90.25603083721579,109.87690710617575,213.43250802187313,77.53808740321195,90.93157747055307,44.260537078928806,107.13957842245165,2.3349969858143855
0.14,2.7422,0.0443,-0.0004,92.05927315586943,112.0721586245367,220.1705849073529,79.72429885634708,92.58209185387553,45.622512665471454,109.34641938786005,2.2995259665226953
0.15,2.8268,0.0446,-0.0005,93.34883264143559,113.6420571287042,224.26708234119704,81.53383991428208,94.2988266729248,46.736101003150225,111.39455404720627,2.282834421631654
0.16,2.9267,0.0446,-0.0005,94.59149135742368,115.15485904382012,228.71904063546359,83.23168199229266,95.58571854584879,47.82075553088821,113.25746621092307,2.26166308046381
0.17,3.0651,0.045,-0.0006,96.051370145479,116.93210278580052,234.1927685212379,85.1189835253614,97.10874526821345,48.99449561941703,115.18094827137553,2.2358941119947127
0.18,3.1305,0.0452,-0.0006,97.08054464085086,118.18501086712278,237.4289791866166,86.65537171297086,98.5746244185747,49.94918926338851,116.94434807046738,2.224231382657703
0.19,3.0997,0.0452,-0.0009,97.5947614715587,118.81101396537582,237.801679617267,87.76979128466601,100.04495093179935,50.63348799118273,118.54634774449032,2.2303158980379143
0.2,3.142,0.0451,-0.0009,98.38776523097327,119.77640984640225,240.25312965124118,89.03742580306441,101.14191719195216,51.45155499931065,120.07224216516394,2.221475946993698
0.21,3.1843,0.0449,-0.001,99.12785131711922,120.67738421214514,242.6523504359209,90.22764723333648,102.07597635581615,52.235438631406396,121.50539587430093,2.2121511557956675
0.22,3.2496,0.0447,-0.001,99.941961262105,121.66847457995392,245.67022384648936,91.45144271151801,102.89313117917358,53.050607213629284,122.89103812948123,2.198589998572221
0.23,3.3342,0.0442,-0.0012,100.73305452406466,122.63154463799177,249.18728153666453,92.59200834154568,103.27571203877075,53.859089460180385,124.12290493444802,2.179924823625127
0.24,3.3995,0.0424,-0.0015,101.06768702586868,123.03892333584014,252.098872678921,93.15462012409478,102.18427938730294,54.46426922498585,124.80823232251498,2.1570605659860056
0.25,3.5226,0.0411,-0.0014,101.71611459152986,123.8283134157755,256.583471961234,94.02147721644506,101.43150791713086,55.22584075472958,125.62752480182333,2.12718297281159
0.26,3.5418,0.0398,-0.0017,101.91758423712493,124.07358081041296,258.1155471667808,94.51615378976761,100.87116061377083,55.726141011189604,126.35634927915476,2.1154934624112363
0.27,3.5533,0.0382,-0.002,101.9695017190104,124.13678470140397,259.40121070093795,94.81640301265045,99.89201371339361,56.14863446677915,126.8930104373336,2.102901300636297
0.28,3.5456,0.0374,-0.0021,102.16011321541801,124.36883347963932,260.1206359589471,95.33703013691014,99.8548028064457,56.60195361107016,127.71201281764918,2.0987942104411537
0.29,3.5303,0.0354,-0.0022,101.92285037933848,124.07999176615121,260.59444020530714,95.28198909376133,98.27876320647883,56.86127706293904,127.92949304308601,2.0873970316515615
0.3,3.5072,0.0324,-0.0021,101.27200537611827,123.28765871875268,260.81610506490904,94.67422491474946,95.30045090449596,56.925530206925636,127.54839325754035,2.0691243030495703
0.31,3.4572,0.0308,-0.0021,100.93941311122465,122.88276378757784,260.23264310837226,94.53624488464244,94.06272799834674,57.08768236886791,127.75338565984941,2.0653093788613277
0.32,3.4149,0.029,-0.0021,100.52323890578914,122.37611692878679,259.8269572473879,94.26272717140039,92.43639268339233,57.20513060147751,127.76780586198083,2.0580640050719055
0.33,3.2958,0.027,-0.0021,99.68943206357505,121.36104772956963,257.1089478757045,93.55646103581775,90.56659235509794,57.062954373385665,127.54222287139662,2.0623084797378444
0.34,3.2381,0.0254,-0.0017,99.19597959622992,120.76032298671468,256.1380469772494,93.18801835694032,89.01993327256005,57.10208384466856,127.4760073249693,2.0584773025979803
0.35,3.1689,0.023,-0.0017,98.26728272561195,119.62973549204933,254.76293180640135,92.24831957295447,86.16648587250349,56.91450705294455,126.74776573059363,2.0484193345852377
0.36,3.1151,0.022,-0.0015,97.95301642890071,119.24715043518349,253.80982065869821,92.09662628011758,85.30207117261781,57.00999037676636,126.90271959302312,2.048561242053722
0.37,3.042,0.0215,-0.0014,97.76040483583415,119.01266675666767,252.20148167980412,92.13934935317552,85.21281536664661,57.140655829529464,127.38173783074994,2.0575936862056636
0.38,2.9959,0.02,-0.0015,97.19076927983541,118.31919738414746,251.3967037697616,91.61869451736456,83.40525758929418,57.095658423595616,127.02968083219304,2.0505758594328665
0.39,2.9652,0.0198,-0.0016,97.27900865012082,118.42661922623404,251.0535481846667,91.94946721281558,83.6534423386352,57.376330474169315,127.69055519097579,2.0545324876504605
0.4,2.9459,0.0198,-0.0016,97.50318662116571,118.69953153881045,251.05648656005997,92.44018704489375,84.20313340062474,57.72728114352448,128.50488022103625,2.058460765149226
0.41,2.9368,0.0198,-0.0015,97.76414882101847,119.01722465167465,251.37429381142388,92.95937484675247,84.72568884748729,58.09902649963985,129.3072323298497,2.0603363940483628
0.42,2.939,0.0199,-0.0015,98.11625580290402,119.44587662962229,252.04679855533212,93.57897556963789,85.38916860180038,58.52031719910112,130.1839374458522,2.0610395841966818
0.43,2.9412,0.02,-0.0015,98.46251061527649,119.86740422729312,252.7068614070578,94.1900427056628,86.04587943331788,58.93524313719097,131.04735381162894,2.0617389987042984
0.44,2.9498,0.0202,-0.0016,98.87945190908219,120.37498493279573,253.56472227737657,94.88471959950134,86.85538842602335,59.38707849595539,131.9852579744587,2.062245509479148
0.45,2.9844,0.021,-0.0016,99.69046632708975,121.36230683297885,255.2641803133067,96.0702789504868,88.63275328478454,60.052973446810554,133.42123973230957,2.063999296091623
0.46,3.0689,0.0227,-0.0016,101.11530132914086,123.09688857460627,258.5635778323035,98.01081086964739,91.79958548607354,61.05766060825573,135.55780267235997,2.0649870300503226
0.47,3.1689,0.0236,-0.0015,102.21249431685179,124.43260177703696,262.3089924187338,99.47799359657809,93.5678865928662,61.907540826188566,137.02057857341532,2.0547245455692384
0.48,3.2765,0.0244,-0.0015,103.27344297574336,125.72419144873106,266.2309178726147,100.89426750518422,95.14098691872091,62.744448648445214,138.3848352880093,2.042426385577126
0.49,3.3265,0.0247,-0.0016,103.86939299438099,126.44969581924641,268.3223432417027,101.7792267278788,96.01281905651432,63.30709486273261,139.34541242028715,2.0362027270620797
0.5,3.3573,0.0248,-0.0015,104.29597566179682,126.96901384914396,269.8084433979688,102.46480540272393,96.59462355197844,63.769579816272035,140.14261343446248,2.031631614608958
0.51,3.4072,0.025,-0.0015,104.83460292312589,127.62473399337065,271.865948859469,103.2750004075569,97.29419242157743,64.30083475494973,141.00903923320104,2.0246651292673383
0.52,3.4534,0.0249,-0.0015,105.21964825445245,128.09348483150734,273.79423624088776,103.88102882439755,97.50899312118158,64.75284429616906,141.64379151497033,2.0156670926061646
0.53,3.6071,0.025,-0.0014,106.07434099982301,129.13398034761062,278.9130626702089,104.98646749473455,97.83511429194677,65.5279095950509,142.44812006848906,1.9904631869144742
0.54,3.7225,0.0251,-0.0012,106.76538510656506,129.9752514340792,282.81277996462603,105.94043741654654,98.23754783907931,66.19061325650671,143.23103733485962,1.9724990515276744
0.55,3.8493,0.0255,-0.0008,107.61027325748172,131.00381092215167,286.97795706236644,107.10623932522601,99.10304691595638,66.93857442621736,144.22932278479394,1.9560603953794529
0.56,3.9954,0.026,-0.0008,108.53873363913233,132.1341105172046,291.61084860697315,108.38335204236701,100.09219962447571,67.74567285844454,145.29457784411215,1.9382148000070873
0.57,4.1338,0.027,-0.0008,109.64558685232039,133.48158399412918,295.9472827322703,109.92292278877753,101.88135667254527,68.62913857084719,146.7014374362126,1.926560733470445
0.58,4.2953,0.0279,-0.0008,110.74789094087798,134.82351940628624,300.8294644273359,111.4554294633715,103.45686784190366,69.53236773957023,148.01977377434005,1.911217927169638
0.59,4.4529,0.0288,-0.0008,111.81171801854373,136.11861323996627,305.5157769220197,112.95538611552027,105.02632572987862,70.41235054139031,149.31598224676262,1.8970337200867995
0.6,4.6489,0.0302,-0.0008,113.16423243057461,137.7651525241778,311.1019116970896,114.83906523024675,107.27728258556375,71.4632686255792,150.9285208563516,1.8823730092308872
0.61,4.8373,0.0312,-0.0008,114.28865381707216,139.13401334252262,316.37644913137524,116.44215725805238,108.91412787880607,72.39976952174884,152.24897001534458,1.866230301028558
0.62,5.3332,0.0323,-0.001,116.07738961020803,141.31160474286196,328.92250237005896,118.91654418934417,110.19093815130377,73.9695157218247,153.6777137698696,1.8156983232898949
0.63,5.6215,0.0347,-0.001,117.89088034447292,143.51933259327137,336.13675681075847,121.479312426524,113.66548796573102,75.31137227835576,155.80617020998017,1.8012661665998768
0.64,5.9483,0.0363,-0.001,119.37309648494207,145.32376963384252,344.00752643002164,123.64944282853381,115.88656411594488,76.54567868768756,157.41338472291628,1.7781506596353935
0.65,6.2443,0.0375,-0.001,120.58314068929951,146.79686692610375,350.9873973916841,125.49150652925434,117.57681575798823,77.62506785637473,158.75867998640797,1.7567937575346018
0.66,6.5288,0.0399,-0.0009,122.21977176577967,148.78928736703614,357.55281537817143,127.89226776515457,120.9091590240414,78.86200091822488,160.71655493062892,1.7452501848909159
0.67,6.8747,0.0425,-0.0009,123.96540765309798,150.91440931681493,365.2174871758332,130.4778560871802,124.35782608472239,80.20241386402466,162.72074320213065,1.7298650740368857
0.68,7.1977,0.0508,-0.0009,127.69412878482593,155.45372199891852,372.2252261087965,135.6058329255345,135.08894811111966,82.27689383779385,167.22069596180944,1.7482889650265034
0.69,7.4706,0.0552,-0.0008,129.7901636782934,158.00541665183547,378.1010047782205,138.65138842144677,140.6482839464621,83.62998200016584,169.70845747020672,1.747848480741506
0.7,7.7012,0.0594,-0.0006,131.69081857402745,160.31925739446822,383.06362315825476,141.44404469162023,145.92043477908203,84.84842067173672,171.99757727292652,1.7492732977860361
0.71,8.0934,0.0648,-0.0006,134.09753027941034,163.24916729667345,390.9503767124246,144.97980718732413,152.23101496854596,86.41700967741652,174.6437458743458,1.7430135442773151
0.72,8.2894,0.0691,-0.0005,135.85136689473342,165.3842727414146,395.08741054655854,147.60002862267046,157.47522414033173,87.51857966128533,176.76411128235358,1.746470249432396
0.73,8.5124,0.0725,-0.0004,137.33346777435537,167.18856946443265,399.6600211940408,149.88458287025307,161.57031988863017,88.54358949374104,178.52817475428847,1.7438935576151307
0.74,8.8007,0.0767,-0.0004,139.08054566764287,169.31544689973916,405.32317577017,152.5569990496806,166.40621167499185,89.72484887984155,180.50457141587577,1.7396872414898414
0.75,9.1159,0.0843,-0.0002,141.7086717465507,172.5149047349313,411.35535455734606,156.42949442616407,174.87281788352698,91.23042088833121,183.40465589478703,1.7457146235155017
0.76,9.4811,0.1179,0.0,150.02274854920728,182.6363895381654,418.1228786744666,168.22520573688698,209.8324090552874,94.68633444566981,192.27868508282006,1.8236927131684273
0.77,9.9001,0.1344,0.0002,153.99211648626843,187.4686635485007,425.6384872138297,174.16602663931553,225.8363637022155,96.66994769963262,196.2915239260221,1.8385714473515165
0.78,10.3961,0.1442,0.0004,156.6690232324919,190.7275065439032,434.2166196164206,178.28761219637954,234.8950322034578,98.27512021160274,198.8153971474014,1.8311730653512774
0.79,10.9996,0.1392,0.0006,156.77140666252635,190.85214724133644,444.23843101845114,178.76051548596854,229.7451029478134,99.13761882230514,198.6271902106401,1.7851454361192625
0.8,11.6031,0.1595,0.0008,161.30508943964702,196.37141323087462,453.96117948685566,185.59854857779132,248.26180225499482,101.39222126112261,202.8982304179764,1.7966323399690303
0.81,12.9217,0.1963,0.001,168.85377462351846,205.56111693297902,473.5980617733114,196.97705423701152,279.1287663331403,105.12816242632887,209.27139512175276,1.7999418400233798
0.82,13.5445,0.219,0.0012,173.03112625394655,210.6465884830654,482.7776692934696,203.4795399898162,298.1403414846041,107.17384312483442,213.003843983882,1.8084929248718238
