Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.04,0.906,0.0196,0.0019,60.15677236015003,73.2343315688783,127.4206544536378,44.40464843262087,50.53234858805879,25.66103771605027,71.04883664151922,2.7620446591554173
0.06,1.165,0.0196,-0.003,66.34909444449774,80.7728106280842,145.95916334054945,50.64372934498058,54.88721747613685,29.781876461221415,78.8707776458128,2.6111113525260046
0.08,1.513,0.0275,-0.0026,74.2591336586966,90.40242358450021,165.955138352836,59.29361110246365,67.22152367899332,34.45388966628608,88.81484871736566,2.536743332720786
0.1,1.513,0.0275,-0.0024,76.34665459364548,92.94375341835102,169.6637971394166,62.77238835959857,71.16823702533188,36.658884215784084,93.9731562602667,2.5368634553343647
0.12,1.265,0.0226,-0.0029,74.31585766939189,90.4714789018684,161.32615902590007,62.37411901088483,69.24447385572185,36.97619730474553,95.80367694877901,2.5965305560221936
0.14,1.265,0.0226,-0.0047,75.75035602605465,92.21782472737088,163.78920876605918,64.82497935184594,71.97305440945631,38.59521397628442,99.61384766901519,2.5968624952802624
0.16,1.231,0.0417,-0.0047,80.89880581435138,98.48550273051472,164.24912917403532,74.02339636817096,99.34937107712469,41.97895568332117,111.5546576551945,2.7733567069753278
0.18,1.428,0.0417,-0.0017,84.45410706242401,102.81369555425532,175.90654583822266,77.6206383499125,101.05446970864263,44.31346742250937,115.05523268949948,2.6823160475216135
0.2,1.794,0.0412,-0.0017,89.08062613533171,108.44597964301252,193.94297308319537,81.69739612494837,101.14000220199829,47.10760902376237,118.17762790345613,2.539555782794105
0.22,1.987,0.045,0.0004,92.56114286815551,112.68313044818932,203.59235324721536,86.02839226232223,107.22756566223228,49.450246382941316,122.55103535100827,2.5010279492568954
0.24,1.786,0.0504,0.0004,92.86681350438116,113.05525122272489,197.1561877045205,88.69033501271139,117.15382375215444,50.36040478267138,127.03783740940858,2.5978259943114974
0.26,1.492,0.0443,-0.0007,89.6445900369506,109.13254439280944,185.5196158685226,86.7205205058287,114.07082130534572,49.6426130572681,127.311133880179,2.6725454040372423
0.28,1.492,0.0507,-0.0025,91.6302942896481,111.54992348304987,186.86849240108032,90.5194973345746,124.34390262646285,51.24672624072668,132.01633181444984,2.7103639342670682
0.3,1.53,0.0369,-0.0028,90.1193958920051,109.71056891200621,189.9633195915642,87.41814750394272,108.06097878780318,51.064171057899316,128.92928583945573,2.60802161511771
0.32,1.53,0.0421,-0.0012,91.98164655986534,111.9776566815752,191.19621963773616,90.89422297360892,117.06513244329827,52.56062211756016,133.31717089097754,2.6436316504240605
0.34,1.285,0.0344,-0.0006,88.0731859057946,107.21953066792386,179.94727173088194,87.39906410774208,109.5580679049398,51.26079803606676,131.6989771820776,2.6962310970536993
