Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
1.51,1.661,0.0358,0.0108,111.77112574113778,136.0691965544286,230.18109024534922,131.71346679776613,158.99733724801436,80.7753656507797,193.40889861982134,2.5564633149017615
1.52,1.722,0.0343,0.0083,112.10285764479558,136.47304408931637,233.49542114502069,131.53438170437482,155.58798734757778,81.05662663993401,192.708585676809,2.5231515067141066
1.53,1.75,0.0353,0.0075,112.81328632326897,137.33791378484918,235.0810283520429,132.6281162553817,157.7405066548085,81.58772442623483,193.77416791689944,2.5208765733698053
1.54,1.778,0.0361,0.0074,113.45658682880794,138.1210622263749,236.66104127471965,133.58794753374445,159.4545274651541,82.07518193842644,194.6829547564714,2.51706114138357
1.55,1.844,0.0367,0.0071,114.43703200277884,139.31464765555685,240.1269741247824,134.74180450996477,160.44456594059105,82.76884415641528,195.47305215776697,2.4989955693733323
1.56,1.911,0.0373,0.0068,115.4026916207189,140.49023327739692,243.57246612815126,135.88668378180526,161.43101430610608,83.45643582038919,196.25636739408858,2.4813360734549708
1.57,1.978,0.038,0.0066,116.374650435957,141.673487487252,246.95172645419962,137.07591614844557,162.62442348306467,84.15047083502904,197.09985716551034,2.4650692960927802
1.58,2.055,0.0388,0.006,117.44760495630295,142.97969299028188,250.72994786464125,138.38626565912742,163.9479486250734,84.91070159968092,198.0080880360761,2.447133244047406
1.59,2.15,0.0397,0.0049,118.6841651115982,144.4850705706413,255.24223631461922,139.87057918675015,165.34563709925675,85.77820893734236,198.98302934776905,2.425477805499055
1.6,2.283,0.0401,0.0044,120.05417988051542,146.15291463714922,261.3169738211095,141.30434301985588,165.51077394855494,86.74591101076618,199.64747559349792,2.3912020231556697
1.61,2.422,0.0406,0.0038,121.42987467745053,147.82767352037456,267.44118439365747,142.79323847533814,165.87628397327993,87.72919682116999,200.372434591089,2.358147509801928
1.62,2.511,0.0409,0.0029,122.30095649976934,148.88812095624095,271.31075782464643,143.79114940432004,166.18603602337024,88.39220305837677,200.9323899041311,2.3379624036764914
1.63,2.561,0.0414,0.0022,122.92345272562712,149.64594244858955,273.5220291031693,144.6391741729743,167.12051263259914,88.88489928282883,201.59302168098293,2.3291356471557623
