Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.0363,0.0039,0.0003,21.361620128964212,26.00545059178252,32.51634122601242,16.137793553805004,22.000237542949584,9.605118769853647,39.60421990986647,4.314958046410102
0.02,0.2437,0.0044,0.0002,37.716217839448596,45.91539563063307,72.03629403163195,24.79607765280823,24.597892767570787,15.47454649262547,48.62189970768319,3.212777955503285
0.03,0.5963,0.0055,0.0004,48.754906150011266,59.35379879131807,105.5426925607198,31.84316115971397,28.476107046918067,20.071256803685262,55.82863660916242,2.7345130316097785
0.04,0.8763,0.0073,0.0,55.484144293888356,67.54591479255974,125.78842099425681,37.405745136417806,33.34853647879515,23.528178311566897,62.47244967001887,2.5649274265697373
0.05,1.1252,0.0082,0.0001,60.20009011416474,73.28706622593968,141.48620108449973,41.589402037653414,36.457616704538204,26.20324721010042,67.23169604318245,2.4418329871313897
0.06,1.3792,0.0103,0.0,64.88423759430842,78.98950663654938,155.71051281839468,46.12552953285029,41.104583448245556,28.927818507379104,72.63302009858855,2.367823400183262
0.07,2.437,0.0116,-0.0001,72.9004962561622,88.74843022489313,196.51038607874776,52.564456085264055,43.61709809253203,33.09880295451756,77.02147459637101,2.0589381118066483
0.08,2.437,0.012,-0.0001,74.33102987396498,90.48994941178346,199.1254231240931,54.69681738280833,45.72640289951843,34.44737072792973,80.01986512284851,2.0654393260314268
0.09,2.7637,0.0123,-0.0001,76.87125816271235,93.58240124156286,211.37892427528556,57.5573164316915,47.35878573620541,36.31901438689705,82.78236078398741,1.9970823912475149
0.1,2.7637,0.0122,-0.0001,77.8286068914498,94.74786925915629,213.5952915551834,59.12436142642307,48.56238979032883,37.37320803501787,84.92852197376556,1.9955770598878142
0.11,2.7637,0.0128,-0.0001,79.08353910182274,96.27561281961029,215.62025276107323,60.980066755565275,50.61686564197453,38.52991991740736,87.5460253217695,2.004738351756372
0.12,3.0125,0.0128,-0.0001,80.82490174642581,98.3955325608662,224.76636883225845,63.10703535508624,51.623173960582434,39.96631738253993,89.55172727103441,1.9546875688120722
