Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,1.2194,0.004,0.0002,52.01824024698418,63.326553344154654,133.2473586077614,30.97342151012787,23.346367963350215,19.358878429680644,48.59880886120305,2.2757951311870563
0.03,1.2194,0.008,0.0002,57.20409913770295,69.63977286329055,138.70484881488042,37.017747390365074,31.835989621368867,22.951921623198096,58.926495451762385,2.3902579044959067
0.04,1.7155,0.016,-0.0005,66.32126560715025,80.73893204348728,162.58290397619035,45.73957210752603,43.615082064217276,27.662073006087954,69.52660485616306,2.3317967540752504
0.05,1.8783,0.0321,-0.0001,73.78045284004533,89.81968171831606,172.0750206641364,54.69245428072708,62.148165415067666,31.5931955728395,80.5880563452748,2.4445942284914968
0.06,2.0178,0.0641,-0.0007,81.84228916207488,99.63409115383028,180.06622341243482,65.46843141851996,91.2086910491124,35.56440407943089,92.38036283647496,2.590350233490176
0.07,2.1496,0.0685,-0.0009,84.94471821895016,103.41096131002628,187.3073369765927,69.6799986933564,97.96444605462463,37.668376071974166,96.93235863469963,2.570838392452651
0.08,2.2659,0.0685,-0.0015,87.16791930962583,106.11746698563145,193.65524195394832,72.71657581307987,101.1261859559278,39.390711311432014,100.30211202191155,2.538581059181161
0.09,2.2659,0.0687,-0.0015,88.4788830879109,107.71342288963066,195.92657963264503,75.12589185965376,104.58077439564347,40.7117073753009,103.37517733853707,2.5394787748092957
0.1,2.3744,0.07,-0.0019,90.5524037852749,110.23770895598685,201.54794895506586,77.96895451630319,108.17265089315339,42.27082456479469,106.46371077179893,2.5162949969278934
0.11,2.4519,0.07,-0.0019,92.1370684010185,112.16686587950078,205.97075762554843,80.27570274619569,110.63545636122906,43.60703147601593,109.08804792203236,2.496620939753157
0.12,2.4907,0.0701,-0.0026,93.40087374041661,113.7054115100724,208.99814844500037,82.32551542038877,113.1490327615445,44.781134247283646,111.54978344422503,2.4874765470254134
0.13,2.5372,0.0701,-0.0029,94.62978210241214,115.20147386380609,212.1530656076463,84.26635589842348,115.3754343870077,45.91089378706821,113.84736693131906,2.476176755115088
0.14,2.5372,0.0701,-0.0028,95.50506046597128,116.26703013248678,213.71593417743804,85.9320535478721,117.65762944832983,46.86656130421981,116.00206372403474,2.476216082244178
0.15,2.5953,0.0692,-0.0027,96.56022359518323,117.55157655065784,217.0508621281811,87.51844468226592,118.75382915267102,47.87877259889436,117.86629284420007,2.4585881569458667
0.16,2.5798,0.0655,-0.0024,96.66692458914547,117.68147341287273,217.9446571059718,88.05480974198001,117.45595344535063,48.48189600103665,118.94856764155517,2.4463770875544593
0.17,2.5682,0.0655,-0.0024,97.32494172574364,118.48253775307923,218.8794572378637,89.41103749085431,119.37811577422393,49.273930232022515,120.78303964828265,2.4491871598332544
