Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,0.3071,0.0489,0.001,46.631323756649785,56.76856805157365,78.72505046161999,38.914898058232055,73.12308443576337,19.538224284542533,66.60952959735064,3.6660685163431426
0.04,0.6653,0.056,0.0173,61.59051263986217,74.97975451809307,113.69517294056705,51.94574994415205,86.84768686755567,26.779633571265073,81.2523080538691,3.2252839256017842
0.06,0.967,0.0621,0.0096,70.73196811183941,86.10848291876101,136.17693002138336,61.1832384833568,98.13445752273283,31.905965091795025,91.50105167338077,3.030022509576397
0.08,1.2095,0.0637,0.0064,76.90985306791072,93.62938634354349,152.5011060575667,67.81599927919117,104.78094791386317,35.76972966736911,98.89877943953643,2.9014104387962756
0.1,1.6633,0.0628,0.0042,84.01048069542631,102.27362867269291,176.00701112439208,74.19339513380537,106.8348563685418,39.79864058979039,104.69590406279022,2.7025601294315336
0.12,2.2714,0.0591,0.0092,90.3349560462271,109.97298996931997,201.91493405901687,79.60813341460319,105.33268594514227,43.569066185266124,109.02737501544408,2.493692256153176
0.14,2.6984,0.0536,0.0021,93.73453120947549,114.11160321153538,218.85015706691942,82.92816596887681,102.62124992223325,46.24251070082683,112.07577686974922,2.3615008593850297
0.16,2.8595,0.0486,0.0018,95.15022029503659,115.83505079395759,226.7242137078405,84.85986690722785,100.58363081809286,48.00204757839595,114.50946161629521,2.2990366971475122
0.18,2.8978,0.0443,0.0029,95.78116443698255,116.6031567058918,230.56595404040257,86.14896343446426,98.92231330273641,49.3143075659604,116.57233342808864,2.265720021492254
0.2,2.8621,0.0421,0.0005,96.32817479625723,117.26908236066097,231.85212943066009,87.5542580985435,99.22523400630942,50.475681056294015,118.92043367823884,2.2599230450404924
0.22,2.7417,0.0394,0.0015,96.1715696380838,117.07843260288463,230.25280453990914,88.22402600577453,98.8337146476133,51.22858790642992,120.73927118101322,2.2685350251271554
0.24,2.6454,0.0385,-0.0004,96.45544391140103,117.42401867474909,229.06852773546177,89.429209238217,100.21305621794177,52.1132961515008,123.02391128528093,2.2845040551831937
0.26,2.6198,0.037,-0.0003,96.87354823267391,117.93301523977695,230.03618853854337,90.51597873021231,100.41951087474723,53.03612294416546,124.88475345227019,2.2800872074157024
0.28,2.5783,0.0365,0.0006,97.3985749628899,118.57217821569205,230.33375563516725,91.81450621938068,101.77071141177679,53.954799135466864,127.00846791878462,2.2862591134758654
0.3,2.5471,0.0339,0.0012,97.31222122691071,118.46705192841303,230.84514798241935,92.13421397906617,100.14429783908541,54.56758456722786,127.99769061009015,2.2745754814162935
0.32,2.5069,0.0303,0.0002,96.74406299506084,117.77538103746538,230.90274555134982,91.75328565547096,96.81910174446412,54.914240909173955,128.204673060564,2.255923019808852
0.34,2.4317,0.0277,0.0008,96.16350229716492,117.06861149220077,229.61502596626974,91.4832635485596,94.65193743026074,55.19068978813641,128.6476997584668,2.2520980803684187
0.36,2.3382,0.025,0.0016,95.31474891965361,116.03534651088266,227.4980956436664,90.87753358582896,92.05800999901551,55.28634727964693,128.7556256394535,2.250803813652481
0.38,2.2386,0.0226,0.0001,94.40250446418597,114.92478804335683,224.92413745081788,90.19843343812806,89.62821046940817,55.30765934416893,128.78608125279132,2.25322236002
0.4,2.1372,0.0213,-0.0008,93.81020982035784,114.20373369434867,222.0864492368591,90.00643226580648,88.80839650324802,55.45538331208738,129.42290267747518,2.2674115372929196
0.42,2.0722,0.021,-0.001,93.81056641091655,114.20416780459408,220.54047271039124,90.53485482794981,89.52202789149703,55.89738454450326,130.75910175515966,2.2828074885750818
0.44,2.0671,0.0207,0.0,94.19762265036024,114.6753667047864,221.36719156521002,91.33068740492507,90.00226909811397,56.537325440853145,132.05750947229276,2.2809115677057505
0.46,2.1035,0.0201,-0.0017,94.7120820672255,115.301665125318,223.8020689233622,92.10234371211831,89.76099316829131,57.24446427203979,133.0585385048326,2.263902493795834
0.48,2.2061,0.0204,-0.0027,96.03699586040064,116.91460365613992,228.85782147250796,93.79050713217032,90.9426232439411,58.39615046639454,134.80578715322233,2.2389008019349017
0.5,2.3476,0.022,-0.0026,98.12734661317324,119.45937848560222,235.31120169379736,96.50438585922716,94.35545831806273,59.96839662262217,137.6121351715866,2.2190923933864597
0.52,2.4317,0.0234,-0.0043,99.71020953648792,121.38634204442008,239.3988406379915,98.74525394424667,97.51851136190113,61.24670201259845,140.14009151845238,2.2126427281111174
0.54,2.4126,0.0246,-0.0017,100.5624327949685,122.4238312286573,239.61313603756957,100.32730227407706,100.59828753791443,62.079582669530254,142.3991286927275,2.2291267230963543
0.56,2.4452,0.024,-0.0011,100.97705911335702,122.92859370321725,241.72341120636366,101.01029058197463,100.33564364446723,62.703083646080906,143.2690278923766,2.215143583407781
0.58,2.526,0.0234,-0.0008,101.64878185714392,123.74634313043607,245.6010351571408,101.89257730699016,99.88617235414928,63.481345514707584,144.10634592647068,2.189583158448614
0.6,2.6336,0.023,-0.0007,102.51454429872065,124.80031479844254,250.3870328252781,102.99518830753037,99.69499129029592,64.37636551481997,145.06702644511418,2.1604677742280405
0.62,2.7375,0.0233,-0.0007,103.62626237326731,126.15371071528195,254.94211722748054,104.51350181420187,100.76886549627898,65.39917179867841,146.56407895402438,2.140271943540198
0.64,2.7732,0.0238,-0.0007,104.44602200416067,127.15167896158691,257.0137723460509,105.83011733568638,102.37190953483284,66.21875859981198,148.16866027723455,2.137514574265939
0.66,2.7282,0.0248,-0.0008,105.04332518958043,127.87883066557619,256.1901799980616,107.08374540180077,105.08648965055411,66.85851097373227,150.10963658197662,2.157188381804429
0.68,2.6717,0.0265,-0.0007,105.83014693438454,128.8367006157725,254.90383847079113,108.69847329914073,109.09092252627354,67.58372666125521,152.5333128851653,2.185812203909701
0.7,2.6567,0.029,-0.0003,107.10586125971835,130.38974414226584,255.09328756932692,110.95375402866792,114.35156318241296,68.58662524311049,155.46099173344894,2.2113342425635496
0.72,2.731,0.0331,-0.0001,109.39754332199746,133.1796179572143,258.51848818546983,114.4856707844284,121.92573098213049,70.16690253037588,159.32036649643925,2.227809527144504
0.74,2.829,0.0356,0.0002,111.18419426892005,135.3546712839027,262.73988434903316,117.1309867176812,126.55925463394547,71.49402294498445,161.99662403096636,2.225023141720747
