Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.5029,0.0171,-0.0002,44.3847663413086,54.03362858941916,88.69452269142919,28.513009985600934,35.03718180974096,15.855131768420678,48.93732359115252,3.084001799793289
0.02,0.5873,0.0171,0.0009,50.004684775652585,60.87526842253359,100.80872901586372,27.271048758619322,32.506229385059,19.658875807721884,58.384747008021485,2.990242266225001
0.03,0.7292,0.0171,0.0019,54.995286025168156,66.95078298716123,113.99029865771062,31.00927450845042,35.43332455380229,22.70105955421192,64.79567112992942,2.859697844030985
0.04,0.7292,0.0171,0.0058,57.00667510350104,69.39943056078388,117.32896581138088,33.349891950972996,38.10198576550653,24.591164602810473,69.68759758014093,2.859219161995856
0.05,0.8711,0.0165,-0.019,60.48276938598017,73.63119751336717,128.1027382319731,35.82169222347127,39.19634095874033,26.76408777804491,73.49005671750182,2.7471158490522978
0.06,0.9977,0.0144,-0.0352,62.789800558897504,76.4397572021361,137.2405566779654,37.33234362270628,38.397643144395616,28.388598554447878,75.68533638936182,2.635706178655886
0.07,1.0783,0.0139,-0.0423,64.74549319930799,78.82060041654886,143.50711502323225,38.95717029745625,39.13158186188079,29.87719418049296,78.37972883476684,2.5818398131372713
0.08,1.1128,0.0138,-0.0494,66.15994879749626,80.54254636216936,147.12123576986275,40.38160328767325,40.25734159153739,31.12940848708817,81.0157188836469,2.5621100790491966
0.09,1.1435,0.0138,-0.0514,67.46745899286374,82.13429790435586,150.3961185626849,41.72273689952561,41.385218477574824,32.291871315510726,83.48305611751573,2.5460282268463357
0.1,1.1857,0.0138,-0.0524,68.80719703770255,83.76528335024659,154.10006818699807,43.02726153738715,42.39146176295904,33.42567307981652,85.76131870481963,2.524418807685039
0.11,1.247,0.0138,-0.0526,70.2611601117449,85.53532535342858,158.6087922306187,44.343694329576785,43.27830333791271,34.57321149965593,87.88723424990101,2.4942334927652317
0.12,1.247,0.0138,-0.0526,71.02535473807706,86.46564924635467,159.98096997389263,45.32030922090692,44.23252494430843,35.41970525454978,89.84342581866457,2.494311037108776
0.13,1.3237,0.0139,-0.0525,72.5409500888849,88.31072184733813,165.00323147040103,46.634360126289494,45.092906759855374,36.55123043186031,91.8080134911774,2.460143251772803
0.14,1.3774,0.0141,-0.0524,73.80928885401211,89.85478643097126,168.78252354775287,47.847005518817255,46.09040521063174,37.57087024204338,93.74706452266064,2.4394963263355565
0.15,1.3084,0.0145,-0.0436,73.96438320009199,90.04359693924243,166.69307199728357,48.57624277908127,47.573672240376325,38.10442165342971,95.70895275215473,2.4758417872466842
0.16,1.1128,0.0154,-0.0195,72.82133707780618,88.65206252950318,157.8807904591717,48.843806304892496,50.069354708268676,38.090042993424305,97.93169952422625,2.5845560900343205
0.17,0.967,0.0177,-0.0195,72.26785345796632,87.97825638361118,150.50601275137447,49.79141505101066,54.44922421954155,38.40305873536705,101.15608508528484,2.7019891536574114
0.18,0.967,0.0177,-0.0077,72.81676595509306,88.64649768446111,151.49456697585364,50.54041431113042,55.24517999794357,39.01815887852577,102.62953938448047,2.7006885947492645
0.19,0.8673,0.0205,-0.0048,72.63530699305538,88.42559112198047,146.1322618697573,51.76072854029944,60.221808414859176,39.47146815426001,105.96315276308093,2.8020415027883883
0.2,0.7867,0.0214,-0.0002,71.95213123501172,87.59389889479688,141.55864716244324,52.21829237088094,62.697085138713895,39.62096260052984,107.87060699889548,2.8714655771762136
0.21,0.7138,0.0219,0.0025,71.11024010505152,86.56898795397576,137.09438394431737,52.482575816784255,64.67128076487612,39.67954383455785,109.459998619423,2.936129446575048
0.22,0.6793,0.0221,0.0031,70.84892411353528,86.25086413821687,135.15574766484588,52.889849895248375,65.99629733032707,39.94043214339511,110.84623467253903,2.968626814931813
0.23,0.6448,0.0222,0.0031,70.49825543021475,85.82396313243535,133.07799334744473,53.21358548726921,67.18770465671209,40.14973308587078,112.122437299222,3.001673624217884
