Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,6.1676,0.0398,0.0011,78.78815304177527,95.91601239868294,247.5039514525529,53.447715665744624,51.046563581652315,29.58497383705398,66.3058739309381,1.7779890966617264
0.04,11.8006,0.028,0.0014,84.00326583698032,102.26484536675866,339.643196811657,65.3247623996496,50.35219179141041,38.25241035863738,75.84790114735272,1.3106270043755226
0.06,12.149,0.0276,0.001,88.1256631069224,107.28341595625336,357.50370299404744,72.41124371146181,55.355561141833036,42.94505477881149,83.90267404537558,1.2908642523990945
0.08,8.3335,0.0209,0.0014,87.87747636042361,106.98127556921135,318.50558221244404,71.45927763502712,54.79073085210829,43.05743280113771,86.79099401644926,1.4569677975994018
0.1,9.3967,0.0331,0.0013,96.13765370571157,117.03714364173582,340.9020241732371,81.49098287341214,68.1887438961995,48.42526417213285,97.57474214646548,1.4807119293494122
0.12,8.7954,0.029,-0.0012,96.40477646037832,117.36233656046056,338.43745941569045,83.04547909917423,68.02817833930285,49.90936552905397,100.3903207437358,1.4910309369930312
0.14,8.5168,0.037,-0.0003,101.43577331397287,123.48702838222785,339.4479395843524,89.07483890227213,78.23900750784556,52.91294923083015,107.71604976300895,1.565507463958451
0.16,8.4102,0.0395,0.0,104.01356521462819,126.62520982650389,342.31603746031516,92.92815653961419,83.3235712039391,55.11284719101267,112.35781895174509,1.588865584863391
0.18,7.5851,0.044,-0.0016,106.51233243700693,129.66718731461714,332.9245738176317,96.22757895988349,90.83409109215364,56.61148931887077,117.30168775123853,1.6783271044303396
0.2,6.6858,0.0468,0.0003,107.82179201024965,131.26131201247784,320.59521783112945,98.39667231601913,97.0212593291071,57.53825073866442,121.3272740889005,1.7708907290669773
0.22,5.2087,0.052,0.0003,108.00061709189227,131.47901211186885,294.1967159304246,99.73267507269277,106.84632826555068,57.497456244817066,125.76996077789765,1.9512454953114953
0.24,4.3201,0.0532,0.0014,107.09980320372564,130.38236911757906,276.2901967045116,100.21008913984771,112.34290328419836,57.448450694475554,128.77286727926275,2.071803882393532
0.26,4.0986,0.0551,0.0009,107.89632801926702,131.35205150171637,272.94037766020733,102.27860565472577,117.20963178626047,58.46763318189034,131.95663229699315,2.1137771747027854
0.28,3.4423,0.0562,0.0011,106.55992323865938,129.72512394271578,257.22339835122307,102.53413435544195,122.56831757047316,58.29913152045678,134.62606094866555,2.2262021831898435
0.3,2.9885,0.0503,0.0003,103.96161539206685,126.5619665642553,245.3626742185814,100.68018778118255,119.58345872538332,57.69696170924784,134.89430814490981,2.282148253197015
