Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.739,0.0352,0.0003,50.958401485554845,62.03631485197981,102.74932956877092,34.05718522442487,48.06521318835174,17.79367537919601,53.90614442245978,3.0370655341372
0.02,1.362,0.0424,0.0003,63.81812446245279,77.69162978037731,138.9979148126518,44.97048420248649,59.40073966412848,23.927483829080728,66.11055700548452,2.7144626114793713
0.03,3.22,0.0684,0.0003,81.76613399367152,99.5413805140349,200.99367491807243,60.01394962847628,77.55793668093129,31.54266864980581,78.4489002133366,2.3222855433788103
0.04,4.053,0.0667,0.0001,87.37685590610324,106.37182458134309,225.79731468378327,66.05143381939894,80.71755732215205,35.24623851000859,84.23931729020488,2.1739920441688025
0.05,4.705,0.0653,-0.0001,91.37630518112879,111.24071935093939,244.3759456606441,70.86945998325925,83.39409589389432,38.24880443065621,88.98459359895189,2.0765269748084396
0.06,6.028,0.0748,-0.0001,97.95614059219885,119.250953764416,273.53062305940335,78.30611166645005,91.57836699503662,42.17184972868743,95.01944982780135,1.9636970366461672
0.07,6.623,0.0844,0.0001,102.55478188984327,124.8492996919831,287.90650379272375,84.24127006944656,100.64454076551151,45.06852927451166,100.43148464769607,1.941383287402109
0.08,7.711,0.0939,-0.0001,107.5203721844635,130.89436613760776,309.18977221171093,90.52951504934431,108.71752085146753,48.233860700172436,105.45147731014308,1.87989672088146
0.09,8.095,0.0971,-0.0003,110.15336889055816,134.09975343198383,318.6771826134458,94.46043469331211,113.61784743946976,50.32915785987843,109.15469359876177,1.8601991404153635
0.1,8.438,0.0955,-0.0003,111.74830630669487,136.04141637336767,327.1641207699319,97.21552770226718,115.25678139627412,52.06388762590733,111.89594957743796,1.8296906775591009
0.11,9.178,0.0997,-0.0003,114.64552619099102,139.56846666729342,341.0435968270887,101.42022203142747,119.95033458342417,54.30657420953189,115.34182291807592,1.791125560004698
0.12,9.687,0.0987,-0.0004,116.20170311553936,141.4629429232653,351.1601598705782,104.15081882796053,121.37500119174135,56.02344258133886,117.80172265219662,1.7549149689622587
0.13,11.084,0.0991,-0.0003,118.52086604804025,144.2862717106577,372.64638767660773,108.01819447782499,122.57694246510334,58.4257756526474,120.39480644266878,1.6733980603999394
0.14,11.084,0.103,-0.0008,120.38321677348162,146.5534812894559,375.38913845332024,110.93260401077731,127.60570900955395,59.83333427676507,123.2905363443177,1.6851922484897586
0.15,11.924,0.1061,0.0015,122.55139977819083,149.19300842562362,388.66349562455076,114.51045593018631,131.10259349200462,61.78888142706089,126.01416511059996,1.6494064347317043
0.16,11.779,0.1058,-0.0014,123.39244853972006,150.21689387444184,389.32357621237236,116.21103003834828,133.2565701635742,62.781993459962955,128.02991293161665,1.656091206335488
0.17,11.795,0.11,-0.0001,125.15730230758571,152.36541150488696,391.8737106840008,118.96470730559126,138.2787732164042,64.06822913562767,130.66971575493054,1.667276725856047
0.18,11.899,0.1117,-0.0012,126.4421074706375,153.9295221381674,395.41849749927195,121.21428560571415,141.41129627166455,65.25976411724197,132.84627738957695,1.6666649139265057
0.19,11.651,0.0934,-0.0006,123.35117662723255,150.16664980706574,394.35649078772576,118.43457936324506,130.29546199784465,65.07383711832163,131.5590104122435,1.6249128770252208
0.2,11.51,0.0947,-0.0004,124.35008137875718,151.38270776544354,394.5253760062093,120.14540158492181,133.14991568140277,65.96841607842532,133.5050823452079,1.6365589796937474
0.21,11.746,0.1035,-0.0004,127.13354100718476,154.77126731309448,399.52127522582873,124.03218933993912,141.2068300723716,67.56145523835781,136.75419847146958,1.6511047179426506
0.22,12.126,0.1065,-0.0003,128.71672905168546,156.69862667161712,406.2772332406394,126.6662352130959,144.71116802966353,68.9186362194678,138.9209206043137,1.6403324649983946
0.23,12.411,0.1148,-0.0003,131.27628134027097,159.81460337076464,411.7065669786207,130.36125250489147,152.24703611807396,70.4468394933284,141.89383070631334,1.6493531330866944
0.24,12.688,0.1144,0.0001,132.04850708836244,160.75470428148472,416.94686972775355,132.0268467386806,153.2935002094643,71.491518995527,143.3882922021601,1.6347086557989927
0.25,12.862,0.1145,0.0001,132.83257088722254,161.70921673227096,420.8191745431395,133.64254856558736,154.77963458391284,72.45467714111628,144.90793706766667,1.6266234571454754
0.26,13.259,0.117,0.0009,134.19059361204992,163.36246178858252,427.3926806324679,136.03382674129526,157.78088244133454,73.70235944846425,146.79753200364004,1.614709841777453
0.27,14.014,0.1195,0.0001,135.6702746361437,165.16381260052276,438.16262418659016,138.7917587642848,160.3611655748192,75.20789439999737,148.6747356800547,1.5873528059873518
0.28,14.467,0.1172,0.0013,135.97227513510586,165.531465381868,445.1225116338081,140.04786225348084,159.61744714757378,76.19794323033877,149.70562806908583,1.5617001816191536
0.29,15.486,0.1241,0.0011,138.34057221029155,168.41460964731147,458.4372580442234,144.0319334819181,165.25733105065552,78.07262415605726,152.24475195751887,1.5379630203011692
0.3,15.874,0.1251,0.0013,139.23626077199376,169.50501311373156,464.3476686246329,145.93204984080015,167.06989517303148,79.14595552292512,153.74463235143287,1.5253241180070605
0.31,16.241,0.1252,0.0013,139.90931854283306,170.32438779127503,469.942683615549,147.56848691882095,168.19319958952738,80.139341870226,155.06770563973433,1.5115520896508745
0.32,16.856,0.123,0.0016,140.0901065725756,170.54447756661375,478.1636712563017,148.86385176310668,167.27587647323077,81.16415890861938,156.00134684713097,1.4831038192864576
0.33,17.219,0.1241,0.002,140.92015401035135,171.55497009955818,483.543014843593,150.67278610945473,169.11151716220473,82.17371046400244,157.42749045890852,1.4728521446967453
0.34,17.77,0.1389,0.0024,144.70841410447574,176.16676499675307,490.84553382573426,155.9081555972503,181.2550899028737,84.01720658206249,160.9988968638441,1.48971500750895
0.35,18.075,0.1363,0.0035,144.726468441072,176.18874418913114,495.4689306259081,156.7703845450467,180.33922233540864,84.77175444080895,161.806443179378,1.4731522225597766
0.36,18.234,0.1272,0.0026,143.24493172240815,174.3851342707578,498.5158099151834,155.8557918617216,174.43654286335948,85.0568606421571,161.51696263734556,1.4455688681595253
0.37,18.226,0.1504,0.0018,148.65213479229251,180.96781626887784,499.78440626413044,162.45559399278682,193.59833784778021,86.90185148660726,166.22109020514455,1.5002019134984992
0.38,18.124,0.1515,0.0011,149.34288047762183,181.80872405971354,500.0310700490204,163.72794944682101,195.88220633894923,87.5307188407986,167.49803929371092,1.506051070117009
0.39,18.251,0.141,0.0013,147.707593982402,179.81794050031547,502.6580219028226,162.51891382168301,188.96190088394465,87.72921632787805,167.04408692097758,1.4782535230357203
0.4,18.043,0.1452,0.0005,149.01372031955972,181.40800734555097,501.7162332946333,164.368361899515,193.69313303121032,88.41830591812369,168.74591882866017,1.4948717683967496
0.41,17.916,0.1631,0.0009,152.93359555087656,186.18002936628454,501.5898081451531,169.36044979827574,208.90804654523748,89.79912929085354,172.38007681065912,1.5375824871640706
0.42,18.153,0.1635,0.0024,153.52922810732716,186.90514726109396,505.3214229902591,170.76372126092488,210.2690165391147,90.59238018492454,173.50634150726077,1.5303526988357177
0.43,18.112,0.1635,0.0018,153.96783160817918,187.4390993490877,506.0613798217158,171.7644936644588,211.60026663513136,91.15724483619864,174.5394224322078,1.5317472546363402
