Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.25,0.043,0.006,40.3585899017984,49.132196402189365,68.03789253010709,31.15309584551218,58.50032533920085,15.477437753856814,54.88522016961357,3.7530555137274573
0.02,0.453,0.05,0.008,51.24780849099482,62.38863642381978,91.40285571201761,40.80600851388508,71.24607784530617,20.701261586584877,66.99487352332216,3.43265614347441
0.03,1.022,0.055,0.003,64.90815600104797,79.01862469692797,129.68387165032553,50.46425092123737,76.90527421310594,26.258418398629054,75.611615834504,2.962955597326395
0.04,1.693,0.059,0.002,74.75788411244669,91.00959804993511,161.78320756479573,58.256984272070866,81.87259955893204,30.76789746047269,82.37278625488408,2.6738732117237207
0.05,1.999,0.064,0.002,79.8690600332194,97.2318991708758,176.23211911770034,63.813239519085435,89.02303367572576,33.75681506054863,88.19187536513799,2.5954489861914714
0.06,2.355,0.067,0.003,84.48393314603275,102.85000556908336,191.0394752533773,68.70330787147891,94.07482937279568,36.49847933602964,93.01960240152916,2.5081736998789865
0.07,2.44,0.071,0.003,87.17517089729488,106.12629500540247,196.621842796347,72.54696040101322,100.54965568954923,38.476331344620746,97.47647813998677,2.503341763558213
0.08,2.457,0.073,-0.001,88.9957753983541,108.34268309364847,199.74252054822557,75.52773441709866,105.52359485150458,40.06369300188113,101.1958009416767,2.5074576031738234
0.09,2.406,0.077,-0.001,90.49211957011981,110.1643194766676,200.4723575002714,78.44550478813058,112.0911347263153,41.45553655372898,104.96596243432373,2.536089288341113
0.1,2.355,0.079,-0.003,91.58643456031928,111.4965290299539,200.91002489038308,80.78997033979628,116.98127096826587,42.646909330828834,108.14439366740694,2.556992971830835
0.11,2.262,0.082,-0.006,92.37418249732195,112.4555265184789,199.69600068635856,82.99582570604913,122.75313552584082,43.67354786587126,111.2887208853642,2.593048144702845
0.12,2.185,0.085,-0.009,93.140988373168,113.3890293238567,198.7540657017631,85.1140409011482,128.38534222975554,44.653241171913066,114.26915389635651,2.625300766081847
0.13,2.084,0.086,-0.011,93.37046388005236,113.66839081049852,196.7285739263797,86.60664778018176,132.47258568927725,45.3919371693836,116.74332684867458,2.6580931262814516
0.14,2.041,0.088,-0.015,94.08642972689157,114.5400014066506,196.57397711836364,88.43877712543208,136.96393447033242,46.286130065329935,119.29046570383953,2.6781291473246567
0.15,1.939,0.09,-0.016,94.2030456147516,114.68196857448022,194.06941307478394,89.8795654485466,141.7996974175415,46.922865493011045,121.69996293596677,2.7165943912676505
0.16,1.837,0.09,-0.022,93.97952837400717,114.40986062922615,191.26833846670303,90.81208624675348,144.917663708148,47.40203918713524,123.65396451788057,2.750347964908715
0.17,1.761,0.091,-0.024,94.02261599183792,114.46231512049835,189.31501192102763,91.97975251642622,148.66282902647657,47.959252552241985,125.70638366947092,2.779943655684954
0.18,1.727,0.091,-0.024,94.33567425535693,114.84342952826061,188.97278333744214,93.12038776777659,151.12393057042846,48.5908069642314,127.51904262190614,2.792036479683908
0.19,1.676,0.088,-0.023,94.11034391300413,114.56911432887459,187.82641563516447,93.48687299753898,150.90131151056278,48.97775155938178,128.68466358803917,2.8004094407144833
0.2,1.659,0.086,-0.018,94.32312033062483,114.82814648945632,188.09023502240925,94.18940453988309,151.13404390253388,49.51370363313822,129.9666743762218,2.7994806711260707
0.21,1.642,0.084,-0.013,94.50091393364289,115.04459087573917,188.30103452376852,94.82512042484943,151.23001339759782,50.01769819327114,131.16902956636065,2.7984665515160683
0.22,1.642,0.085,-0.011,95.16416400099537,115.85202574034219,189.1878817609267,96.1606217365532,153.98424368359426,50.71855048700456,132.926299689777,2.801933302222829
0.23,1.651,0.085,-0.011,95.794234769139,116.619068414604,190.42000663923778,97.30182052856193,155.63768707819597,51.38963236484071,134.4351037268648,2.798632600328287
0.24,1.659,0.086,-0.009,96.50879930419808,117.48897306598026,191.5955802248684,98.62490689779204,158.22988598484167,52.08801402151245,136.10211104324353,2.7990838221472822
0.25,1.676,0.086,-0.008,97.19537248059304,118.32480128072197,193.13173118616393,99.75845889603373,159.70811525604321,52.75990136176839,137.5254276062115,2.7927942772373213
0.26,1.693,0.086,-0.004,97.87162140358205,119.14806083914337,194.66786221412522,100.86704103888769,161.13101972264968,53.41587994985786,138.907236916062,2.786350155257871
0.27,1.718,0.087,-0.003,98.72648412828953,120.18876328661335,196.50303484821075,102.22312720301593,163.45201834962393,54.14525238092685,140.46607976324432,2.7807887890064182
0.28,1.744,0.088,-0.003,99.57496154261291,121.22169231274616,198.34701423459677,103.56275287230466,165.73563066935776,54.86590039368865,141.9910362487455,2.775040333598008
0.29,1.786,0.09,0.003,100.70749757229687,122.60043182714402,200.90705797819234,105.22025346332873,168.84844860951233,55.697733668669116,143.70169734406574,2.766805696127421
0.3,1.812,0.093,0.006,101.75330252874734,123.87358568717067,202.723743775072,106.9710479452046,173.10131461376702,56.49583038959276,145.57425854743707,2.7676843704494885
0.31,1.88,0.094,0.007,103.00459051734477,125.39689280372407,206.27184604755413,108.53019750558015,174.9332999052462,57.367340394784016,147.03125120471265,2.7482449574665635
0.32,1.914,0.1,0.005,104.41275633871787,127.1111816297435,208.32513573929177,110.94095436476589,182.07522775396083,58.3242489997672,149.43387907932683,2.756240311937512
0.33,2.024,0.103,-0.002,106.23859141416106,129.3339373737613,213.41053599943862,113.14959607455098,185.50315209563863,59.44625514027963,151.2441477977767,2.7313642334211226
0.34,2.151,0.112,-0.003,108.80103184766865,132.45343007542272,219.06960194226775,116.68383211049962,194.593316723293,60.89116411011206,154.12880222414182,2.7197841331010864
0.35,2.202,0.121,-0.003,110.56454428015742,134.60031477584383,221.6751914597175,119.67126974375967,204.18194050198505,61.987713681340296,156.85844916706768,2.729420392577313
0.36,2.364,0.126,0.001,112.93161578188494,137.48196703881646,228.43606435399806,122.48550163596667,208.92986663423983,63.32947816658666,158.89764120451457,2.698200239769093
0.37,2.423,0.135,0.002,114.68101661865474,139.6116724053188,231.23081640548733,125.41104288021926,218.21799531773306,64.40839791614832,161.47392307544874,2.7047332268655655
0.38,2.534,0.141,-0.003,116.5626170748151,141.90231643890533,235.8070401553841,128.0209747745171,224.24412557652505,65.54370710699583,163.54288658285142,2.691222347659295
0.39,2.652,0.151,-0.011,118.79925311827603,144.62517770920562,240.50613048170274,131.34193426937244,233.731962512736,66.83184600742949,166.15007749673046,2.685448908528247
0.4,2.703,0.162,-0.014,120.51208795739211,146.71036794812954,242.85135882815806,134.400030959769,244.52063784135152,67.88378938974166,168.7771098957823,2.6964637313113555
0.41,2.814,0.167,-0.021,122.18898892388279,148.75181260298774,247.17409917204506,136.72216253859008,249.50673303746458,68.92231743605599,170.5580455372224,2.681841327331692
0.42,2.865,0.176,-0.025,123.67332683130674,150.5588326641995,249.44617950510028,139.35561667015787,258.39957909162484,69.86901542784193,172.7989880925208,2.6879995972601534
0.43,2.975,0.185,-0.03,125.59431639803651,152.89742865847924,253.6260306621042,142.26635870085713,266.71077914883324,71.00344665812067,175.01021685608117,2.681291463217645
0.44,3.085,0.188,-0.034,127.02824289745789,154.64307830994875,257.73568767289885,144.19087259431575,269.9396094652671,71.92924682549115,176.44700505614924,2.664394048655191
0.45,3.136,0.196,-0.037,128.36586366843923,156.27148620505645,259.9172520472095,146.57527924812229,277.82776725984155,72.80250243465404,178.43867654131424,2.668116792459691
0.46,3.23,0.2,-0.037,129.71815400923902,157.91775270689968,263.44576621103414,148.54293328188402,281.9953050288701,73.68433240422722,179.9448761925455,2.6566179441586577
0.47,3.255,0.197,-0.037,130.0284928586136,158.2955565235296,264.7877734633941,149.04640985308427,280.8883506030475,74.11550417445876,180.58180937804815,2.646936383376843
0.48,3.281,0.195,-0.038,130.40799857254902,158.75756347962488,266.14351147922804,149.6888746516716,280.5547647417636,74.57283554043694,181.31625237456856,2.6387590678139596
0.49,3.281,0.191,-0.037,130.4375239668722,158.79350743793137,266.69357189084224,149.85479681473552,278.6716513176129,74.87261471694119,181.77416046432853,2.6319552769857286
0.5,3.272,0.19,-0.036,130.62436085145183,159.02096103655003,266.95287164008056,150.4403375258171,279.3650670223137,75.2317471097871,182.57728851556996,2.631924926343798
0.51,3.238,0.189,-0.034,130.62230484453553,159.0184580716085,266.4218174990094,150.8805980368366,280.2274429000403,75.50027392452301,183.35429734961608,2.636589691034906
0.52,3.213,0.189,-0.033,130.7547816747091,159.17973421268934,266.1499841650331,151.51674846571322,281.861575047959,75.82426806965107,184.24672426997495,2.6413619136713584
0.53,3.196,0.187,-0.033,130.7810606405559,159.21172599719847,266.1114108805179,151.8453077250288,281.6545184136594,76.10141694957994,184.87366434399044,2.641184679261916
0.54,3.162,0.183,-0.033,130.51097871571326,158.88293061043356,265.51503808278477,151.72179198776234,279.76632722085503,76.24322134176336,185.2139680032751,2.6407454540530755
0.55,3.153,0.182,-0.033,130.66104310498827,159.0656176930292,265.70772509745075,152.22574284155715,280.2870072055899,76.56685834235306,185.9393693682885,2.6407515870304374
