Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
2.01,0.4864,0.0011,-0.0002,73.5615483147964,89.55318925279562,148.03951738626938,75.18615374941773,53.32611011394337,54.88693674739131,131.01866182449908,2.647437687303319
2.02,0.5493,0.0012,0.0,75.67619555829765,92.12754241879715,155.1602264302462,77.35816894939609,54.69645490867741,56.339129112231184,132.7950249579689,2.5890351719867746
2.03,0.3449,0.0012,0.0002,68.84877110780398,83.81589526167441,129.95814378401266,71.36293521450838,53.33034505794052,52.75961101885897,132.5039254862515,2.8532423527255326
2.04,0.2642,0.0012,0.0,65.16996496791195,79.33734865658847,117.4289218613311,68.23003101972135,52.916100920254976,50.842322147269634,132.40733746637352,3.0134074553746433
2.05,0.2574,0.0012,-0.0001,64.85970669850366,78.9596429373088,116.3179010672543,67.9998297131209,52.94482523650138,50.72068029665494,132.54567081866975,3.029813812700768
2.06,0.2576,0.001,-0.0001,64.45423563872622,78.46602599497106,116.408486884504,67.07459202371756,50.819837265026386,50.032144006683296,129.60124140718773,3.006049842547397
2.07,0.2578,0.0009,-0.0002,64.25874590620312,78.22803849450814,116.49539179360704,66.61646775412821,49.73358038391881,49.66888912061542,127.9956683972793,2.99317642654944
2.08,0.2583,0.0009,-0.0002,64.32986816935609,78.31462211921611,116.63729859250714,66.71361473228197,49.79686668678556,49.74935710866817,128.15366356227463,2.9923335086009155
2.09,0.2701,0.0009,-0.0003,64.98240970143522,79.10902050609506,118.69799103326426,67.3287365737696,49.96521952804148,50.137209535035595,128.35168484799766,2.96580806835346
2.1,0.2741,0.0009,-0.0003,65.2287090864917,79.40886323572904,119.42300493929876,67.58266892413839,50.061257734694166,50.31017365146985,128.52076148109992,2.957310222849501
2.11,0.2721,0.0009,-0.0004,65.17175903625011,79.33953273978274,119.14198591237147,67.56599980306524,50.10034918313162,50.32356317557361,128.66835067814242,2.962047863554333
2.12,0.2701,0.0009,-0.0004,65.11501958265045,79.27045862235707,118.8622231649716,67.54910176964368,50.1394163901676,50.336250329030236,128.81532583024114,2.9667858732040226
2.13,0.2662,0.0009,-0.0004,64.96022559062153,79.08201376249579,118.25854836540057,67.4439369653368,50.16041196755574,50.29669406723216,128.95490352479746,2.975853391028499
2.14,0.2623,0.0008,-0.0004,64.53665585849139,78.5663636538156,117.64802920979405,66.76504784402495,48.99087048820723,49.76640559937569,127.13210728632083,2.971643784573433
2.15,0.2623,0.0007,-0.0004,64.29791261538854,78.2757197056904,117.7023409310776,66.23605350018713,47.81420047521192,49.281714228072445,125.09171258274569,2.957716664463331
2.16,0.2544,0.0006,-0.0004,63.62403132778226,77.4553424859958,116.38838188737051,65.28461167344919,46.472654241940745,48.50393609289557,122.72613114112154,2.9608704359190794
2.17,0.2465,0.0006,-0.0004,63.239369463869004,76.98705847775356,115.04641237089848,64.95273778005985,46.403653565631686,48.34614161045313,122.84095266544675,2.9798508148365195
2.18,0.2387,0.0005,-0.0004,62.52533124458377,76.11779455862373,113.6932178807794,63.9243907097156,44.95380440401855,47.46068334221822,120.07468520928371,2.9823998696685976
2.19,0.2033,0.0005,-0.0006,60.447000575570335,73.58765287460737,106.96897759695716,61.95437532048022,44.3534253960396,46.43522773433534,120.07108460096015,3.0792173066699906
2.2,0.1954,0.0003,-0.0007,59.22658037299355,72.10192393233999,105.40409228513853,59.883999782655444,41.01258920550005,44.31038555758343,112.45306539537752,3.061521881227139
2.21,0.1915,0.0003,-0.0007,59.00624656491144,71.83369147032697,104.64183128103397,59.676899998270294,40.9457461266381,44.237669869801614,112.56537246726793,3.0738998580797885
2.22,0.1836,0.0003,-0.0008,58.50492919274484,71.22339206073285,103.0118106107781,59.180719915875926,40.763744705727674,44.02533603478566,112.65889283858301,3.099636540742859
2.23,0.1816,0.0002,-0.0008,57.98405290167186,70.58928179333967,102.62698114309843,58.18058630048232,38.99671159663557,42.55442690900494,106.98730367547307,3.082114651765782
2.24,0.181,0.0002,-0.0008,57.981029694324015,70.58560136700315,102.54261878954918,58.18937391234842,39.01292270294544,42.58709108143514,107.10585808584196,3.0844860569195567
2.25,0.1804,0.0002,-0.0008,57.97780158800719,70.58167149844354,102.45769277793295,58.19763643507644,39.028891273822396,42.61947674976144,107.22399449211088,3.0868703978582714
2.26,0.1836,0.0001,-0.0008,57.9249442101429,70.51732338626091,103.19408669127543,57.811429223746885,37.90750532197619,40.38849167463898,98.10741851069663,3.0585245128465766
