Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.496,0.018,0.0176,44.487127110322916,54.15824169952355,88.46888484377185,28.7462030790101,35.892166083298584,15.891130799892009,49.25969805989677,3.1007435477038325
0.02,1.433,0.031,0.0993,62.755654716196204,76.39818835015191,142.467171115061,42.5687389854501,50.397550061698276,23.4847874430761,63.4970554654753,2.5914930143674577
0.03,2.698,0.06,0.07,78.4322024651784,95.48268126195632,188.2326759403328,57.08132154192597,73.19111818664503,30.41684227245975,77.02306662602892,2.3899634638546408
0.04,3.674,0.071,0.0403,86.83566281147375,105.71298081396806,217.66770607607884,65.76037199781817,83.69580626308513,34.93212305922991,84.86459603527351,2.2508932961658585
0.05,4.217,0.075,0.0152,91.62603508884781,111.54473836903212,234.42952711758016,71.54211374484953,90.16346470526636,38.08571275621693,90.52783983207551,2.1832229183398457
0.06,4.621,0.073,0.0038,94.5622834021017,115.11930153299338,247.1364186808985,75.42288180265253,92.4374539138893,40.50621350155185,94.53291278240714,2.1195764071376497
0.07,4.736,0.076,0.002,97.18780806997829,118.31559243301704,253.29658614592748,79.31352544483214,98.03253346977623,42.571787942490474,98.82649049408356,2.116310521144804
0.08,4.853,0.066,0.0005,97.36880904654285,118.53594144796521,259.0649209910063,80.20758008624694,94.11213385001349,43.821220370359896,100.38266235759629,2.0606402201137803
0.09,4.906,0.069,-0.0004,99.49333234502721,121.12231763742444,263.18951102481634,83.44051354076699,99.13187718605874,45.51834691873563,104.02671297596476,2.06675833671221
0.1,5.04,0.077,0.0014,102.57018522526113,124.86805157857877,268.7082704965474,87.74852432668966,107.5446935752988,47.48391845003145,108.39307467587201,2.0820420937762383
0.11,5.257,0.082,0.0031,105.1938796607936,128.06211436966177,275.6656798556244,91.42479375175287,113.47065028616099,49.31258940280709,111.98538994413634,2.074666945190485
0.12,5.545,0.091,0.0058,108.52028701539754,132.11165375787527,283.78366308257847,95.93720788293642,122.050219158231,51.351421274011145,116.08413327569005,2.0729360502379004
0.13,5.93,0.099,0.0094,111.77054321096684,136.06848738726399,293.48318561904864,100.29723100610487,129.5791248471924,53.38898592960472,119.82311443913417,2.057148601715193
0.14,6.234,0.107,0.008,114.6996373715149,139.63434114793117,301.33773440271153,104.38523964056687,137.18085498305965,55.24928847811415,123.37617842143204,2.0502930748349177
0.15,6.312,0.115,0.0071,117.01490417365437,142.45292682010097,304.8438903549844,107.94566568107503,145.1856502280419,56.75879416832939,126.74265454941913,2.0650266219161155
0.16,6.879,0.116,0.0239,119.33360511956626,145.27569318903718,317.10357465454643,111.02944582579389,147.128156397526,58.54864328403896,129.0563377502181,2.0146045470401814
0.17,8.112,0.135,-0.0105,125.20649966224917,152.42530393665118,339.626614681707,118.42841485881681,160.28013299351542,61.746841826369526,133.8240808536207,1.961799273592639
0.18,8.454,0.144,-0.0047,127.89629953349568,155.69984291034257,347.0041428557147,122.37738318954896,168.17202778942809,63.44897773940032,136.95916001729645,1.9570678202779845
0.19,7.908,0.152,0.0011,128.81878044689066,156.82286315273646,340.0995352322906,124.5832021553437,177.11388701931273,64.08050726739334,139.75577927644014,2.015430789982352
0.2,6.773,0.158,0.0117,127.87514030125762,155.67408384500928,322.2263113018511,125.09918718746417,186.30891786987246,63.77128598981177,142.13254927739084,2.122855863578075
0.21,5.399,0.162,0.0039,125.04494037340302,152.22862306327326,296.9003569240806,124.16435047434555,195.63028596368298,62.695685080194814,144.12433202959346,2.270215989743162
0.22,4.518,0.175,0.0049,123.53941422219765,150.39580861832758,278.6561534589687,125.17636113853887,210.64196957688557,62.301104050394166,147.10730593686313,2.40462409275615
