Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,1.114,0.039,-0.0007,55.9027053682716,68.05546740485238,120.18012313298962,36.460572301555445,48.87426875313297,19.038277504861476,54.79552656952105,2.8144408372041423
0.02,1.2909,0.0411,-0.0007,62.98761885130449,76.6805794711533,136.17215242516676,44.52748762081911,58.88382879516838,23.682173992000816,65.81734910043497,2.738795641888214
0.03,1.5229,0.0438,-0.0007,68.73549297221909,83.67799144444064,150.9883969859186,50.81235257002375,66.28340380236065,27.29006453453984,73.62322467260468,2.655285731800912
0.04,1.8139,0.0492,-0.0007,74.36394867555967,90.53002447459438,166.0828476576269,56.90190734030832,74.31933957136104,30.610041979654742,80.49152122710947,2.5805321367308034
0.05,2.1796,0.0524,-0.0007,79.44488704629701,96.71551466505723,182.13384817504678,62.18049320161568,79.80973297047039,33.61725435517829,85.98371834144277,2.4857471347796194
0.06,2.4863,0.0581,-0.0007,83.98001694793781,102.23654237140256,195.01698265732162,67.35407649379862,87.00808479534044,36.352158051564366,91.34862509444928,2.43423191106701
0.07,3.4773,0.061,-0.0007,90.68522724735018,110.39940708373067,225.0898356785461,73.41034637710892,89.91562753383886,39.98308733397138,95.82252927890913,2.24251997152047
0.08,5.058,0.0649,-0.0007,97.65139232474547,118.8799558736032,263.18708875911886,80.14807803370704,92.7308626236621,44.021628052049934,100.19424475829517,2.0305274008525696
0.09,5.9467,0.071,-0.0006,102.13716958893806,124.34090210827243,283.258829568013,85.53681532985405,98.58954426524305,46.908055665430346,104.56259147693412,1.957010997248755
0.1,6.8196,0.0747,-0.0006,105.69903081587488,128.67708099323897,301.6034698468628,90.10910897237741,102.68044514860502,49.47259770305506,108.20846827862333,1.8876964961859397
0.11,8.5262,0.0765,-0.0004,109.45532439035883,133.24996012739336,331.57996282333033,95.1290166607277,104.32986081510712,52.56512274402243,111.37704267081125,1.7576052435450946
0.12,9.348,0.0853,-0.0001,113.27428128519624,137.8991250428476,346.414837718539,100.33437353463148,112.00125889692268,55.06586583964763,115.55781011267503,1.7330258675901182
0.13,11.3889,0.0943,0.0059,117.72782848995693,143.32083468342583,376.5450753217054,106.75757982829529,118.39364918371612,58.41332417804221,119.64427125064756,1.641637907423806
0.14,12.1163,0.0989,0.0079,120.15796986579147,146.27926766270267,388.399808562802,110.62130821733825,123.13648126022466,60.40153724105218,122.72205089736275,1.6180067545901422
0.15,13.06,0.0988,0.0051,121.56725435050123,147.99491833974065,402.42007442511203,113.5678835796047,124.41697491367131,62.23459059249867,124.93589326255467,1.5716686409652298
0.16,13.4808,0.0998,0.0018,122.90629675173933,149.62505691516094,409.92749164236056,116.1405393342066,126.84728105226702,63.70449377523242,127.18883146836788,1.5552895665474262
0.17,14.747,0.1146,0.0001,127.36367964288924,155.0514360869956,426.77878862329953,122.4622482198866,137.89376571270046,66.38779990918214,131.5848046464847,1.5428165301786478
0.18,15.6946,0.1281,-0.0007,131.2271754365658,159.75482227060186,439.53194663752726,128.01944269376915,148.18927567121654,68.69073974643894,135.51071536134606,1.5397751081490458
0.19,17.3933,0.1427,-0.001,135.28112343793666,164.69006331574897,459.583015592258,134.30553503929448,158.42435176422393,71.40744928069611,139.42426370174343,1.5115514782430517
0.2,18.4668,0.1543,-0.0012,138.47456841708615,168.57773546427882,472.61203254297357,139.32097280761005,167.19486309035412,73.5358184819563,142.75101762739772,1.500513182882819
0.21,19.5364,0.1729,-0.0012,142.75548797142324,173.78928970434134,485.22552456380697,145.51435279953841,180.35035919046067,75.86009547571516,146.7394326814781,1.504064515235769
0.22,20.543,0.1931,-0.0012,147.07275912645008,179.04509806698272,496.9112810760961,151.7599628212086,194.41852051322218,78.11867235223917,150.6808640301443,1.5109744190667744
0.23,20.8812,0.2072,-0.0012,150.1317191240077,182.7690493683572,502.2258752959859,156.26177247493345,205.1939007980529,79.74129714265332,153.80616935931832,1.5253294550620913
0.24,21.5811,0.212,-0.0011,151.79826961729785,184.7978934471452,510.73859857866614,159.4629732688303,209.9299602605124,81.228609664071,155.97284932509737,1.5132333866586234
0.25,22.2339,0.2113,-0.0003,152.58204105363455,185.75204997833774,518.6793321969076,161.65612734209677,211.26769222964091,82.48634437486366,157.55907700731248,1.4939670986220208
0.26,23.158,0.2129,-0.0001,153.70769183696615,187.12240745369792,528.8607924582827,164.4063261987774,213.7628716732235,83.93361815306717,159.33443188428632,1.471855429739075
0.27,24.0624,0.2144,0.0,154.76070420591716,188.4043355550296,538.6663430401186,167.0705895430696,216.17984489298408,85.33779436401429,161.05563239193842,1.4510472941140762
