Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,0.693,0.0136,0.0035,50.87469793093659,61.93441487244454,107.41697283708827,33.95368054087064,36.80252222065113,19.753928476839697,56.74163272390301,2.8356714186736727
0.04,1.356,0.0161,-0.0017,63.77661074588406,77.64109134281537,148.60344930788057,45.03953174426552,44.95747977329258,26.754845264980222,69.46195763567663,2.4736052512316413
0.06,1.356,0.0188,-0.0037,67.95237769533108,82.72463371605524,154.6724508335662,51.093534010965186,53.161070910300616,30.33502571261873,78.53283288293724,2.509831530857358
0.08,1.802,0.0188,-0.0007,73.90140232344525,89.96692456767248,177.43312436247794,56.90168981375899,56.06843441761119,34.23423520606592,84.639799896593,2.339088746065557
0.1,1.802,0.0181,-0.0036,75.71680606805404,92.1769813002397,181.37414618283867,59.87647916086346,58.417470401681626,36.3106341709129,89.11494749700883,2.3307059293101577
0.12,1.876,0.0181,-0.0007,77.95512892974448,94.90189608838459,187.56200092404205,63.01125862174344,61.008779115561715,38.42050414075012,93.3496616921055,2.306554620469929
0.14,1.858,0.0286,0.0006,82.77278912021396,100.76687371156483,189.75629989926045,70.22615365351602,77.31253367854286,41.59703540865003,103.0027147093509,2.4221690570675496
0.16,1.81,0.0213,0.0006,81.52422572793887,99.24688349488211,190.36865641656783,69.1843332460752,70.44979462390431,41.96859206761833,102.51756468413434,2.365945241993464
0.18,1.781,0.0211,-0.0011,82.43567686332845,100.35647618144334,191.40287339300863,71.0341619203266,72.37784579483274,43.230934905528635,105.4764079811157,2.373657364136379
0.2,1.765,0.0167,0.0002,81.67784235495581,99.43389504081578,192.7549593499769,70.39776000067872,67.52857926180135,43.60345142122763,105.0749994522068,2.3252444048653618
0.22,1.884,0.0466,0.0002,92.02747806319253,112.03345155519091,199.49298246766375,85.63747725895769,109.11036555745278,49.21517216993484,123.06043940778197,2.5432023308344673
0.24,1.856,0.0516,0.0011,93.72560607363685,114.10073782877531,200.07863427279113,89.07868354335818,117.62575186283954,50.738976377209454,127.46329403524358,2.5807631575547636
0.26,1.893,0.0605,0.0011,96.51689104465267,117.49882388044674,203.19664254010019,93.84955878928837,130.0139065824544,52.72004815226456,132.80888350441194,2.6138705849232453
0.28,2.308,0.0552,0.0028,99.9028045628345,121.62080555475507,220.80470485053806,96.26920610627852,124.22632380635041,54.9559418114188,133.91547385834482,2.4661464608518386
