Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.019999,1.019999,1.1593610390115656,0.009969982769127948,0.018740679714735052,2.5323457084888905
2,1.029999,2.439998,1.409999,3.075789760476,0.0031639609177660376,0.013105636136427668,1.7891996538192962
3,2.449998,3.439997,0.9899990000000001,1.6427175479369116,0.003931478949345758,0.0250543032036349,2.0998381198334743
4,3.449997,5.370028,1.9200309999999994,8.85327453204683,0.016508971821490952,0.033304360981894494,1.431131655396824
5,5.380028,6.810061,1.4300329999999999,13.958793278890521,0.029701012348228105,0.049631595939073084,1.3270323945623606
6,6.820061,8.870108,2.050047,9.810247653438758,0.023407433823705106,0.06222480621942601,1.5139469889619555
7,8.880108,9.870131,0.9900230000000008,13.440970071158945,0.032352443731359815,0.07502704027565998,1.4268237377976858
8,9.880131,10.87015,0.9900190000000002,10.619183270265554,0.027695818469019255,0.08036991782749922,1.543138752461104
9,10.88015,12.10018,1.2200299999999995,0.5074045279213879,0.008982043854869714,0.17726785003573764,3.379810199618133
10,12.11018,13.19021,1.0800300000000007,3.6345942132541618,0.03667652169994077,0.14148575927674412,2.250365265924033
11,13.20021,14.20023,1.0000199999999992,6.851924072345309,0.054842612919249696,0.04543816617224183,1.9951178710033186
12,14.21023,15.21025,1.000020000000001,15.59857063054641,0.05636876896081862,0.11557331323803327,1.5271940753381152
13,15.22025,16.57028,1.3500300000000003,5.328735903033103,0.05032519184668324,0.19580686309511278,2.171052605741848
14,16.58028,17.57031,0.9900300000000009,8.127851854058553,0.06465546685630895,0.1269978905966995,1.991555870476571
15,17.58031,18.57033,0.9900199999999977,8.708100768072216,0.06355841857499062,0.09183733478659428,1.9642524723064516
16,18.58033,20.03036,1.4500300000000017,1.9007487544271435,0.03157060063524622,0.33393995337246035,2.848801485184338
17,20.04036,21.7604,1.720040000000001,14.969823878475399,0.09443931011063386,0.14660330054536838,1.7692572698817068
18,21.7704,23.76045,1.99005,10.963103003723878,0.07337045747269083,0.18335069835127363,1.9407419907311507
19,23.77045,26.50051,2.730059999999998,15.296654850909642,0.146074117997391,0.21986080541856995,1.9388421192036671
20,26.51051,27.50053,0.9900200000000012,4.434266895801391,0.06103966327761432,0.5177389518409063,2.5663284769438053
