Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.369999,1.369999,2.953122642942179,0.06669186170830947,0.007044015689773617,2.3577121498303484
2,1.379999,2.459998,1.0799990000000002,6.734474885425299,0.027340524336926422,0.0021705824981987755,1.6516117265987413
3,2.469998,3.689997,1.219999,0.48581392089950903,0.0032038766698671093,0.06843242651471806,2.8390869095210385
4,3.699997,4.690012,0.9900150000000001,6.972727777907317,0.029314073019137517,0.009004896858673407,1.669090531961463
5,4.700013,5.800038,1.1000249999999996,9.23383179002261,0.03487334412568772,0.019530017974756737,1.580923012236563
6,5.810038,6.800061,0.9900230000000008,2.987747245024567,0.015872900836676113,0.03768628494008444,2.0802883797174196
7,6.810061,8.480099,1.670037999999999,5.069227133344297,0.03553786320244291,0.040706944457712176,1.9638801369517591
8,8.490099,9.500122,1.0100229999999986,11.678146337820964,0.018232192552796712,0.040421791910159516,1.4273827566644839
9,9.510122,10.67015,1.1600279999999987,13.115979016310284,0.024450746853050088,0.06904483900661512,1.4222823956651474
10,10.68015,11.75017,1.0700200000000013,11.168843228160368,0.025947031500575167,0.0845596531153763,1.542131449403944
11,11.76017,13.30021,1.5400399999999994,2.937285303719413,0.019555308154927037,0.12183063657592472,2.2113520576628574
12,13.31021,14.30023,0.9900200000000012,8.020997791995617,0.020662123765424874,0.03897886141173194,1.7488643733668918
13,14.31023,15.30025,0.9900199999999995,10.552423955984349,0.016581024904333077,0.11462774814030094,1.560074587969123
14,15.31026,16.68029,1.3700299999999999,8.532403846621309,0.029363647721863652,0.12645430460006435,1.826159496953331
15,16.69029,18.00032,1.3100299999999976,3.833684353761848,0.024071952078833506,0.1636016087147785,2.271786339355467
16,18.01032,19.26035,1.2500299999999989,11.390629289348984,0.02232567787288453,0.1251977053035026,1.611071946269814
17,19.27035,22.93043,3.6600800000000007,9.351324339321149,0.013105757427113356,0.17079286376561845,1.6959534275526633
18,22.94043,24.33046,1.3900299999999994,12.735058201250665,0.021395453234473345,0.1951725980658309,1.6001205337533322
19,24.34046,25.50049,1.160029999999999,11.181484709059498,0.015741276620643917,0.2078199362731524,1.6552186266578937
20,25.51049,26.50051,0.9900199999999977,15.345977917605905,0.022712604657165285,0.2199550336729385,1.5146830510264175
21,26.51051,27.50053,0.9900200000000012,18.690281405851433,0.03084541260693081,0.18095081919204792,1.4544786359118058
22,27.51053,28.50056,0.9900300000000009,15.901849341834668,0.0319946008845532,0.18965513537314732,1.5668182817350191
