Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.479999,1.479999,0.4588165510700674,0.007561783936710565,0.0005874514116826027,2.955202950678619
2,1.489999,2.479998,0.9899990000000001,9.799588410009822,0.038936529530382055,0.0012868878776975293,1.493463506278427
3,2.489998,3.509997,1.0199989999999999,0.8240812206542046,0.006163280983520356,0.005921549848602487,2.6106874926284904
4,3.519997,4.650012,1.1300150000000002,7.839619866164747,0.02090196666926082,0.007311634564172368,1.5423751186315733
5,4.660012,6.080044,1.420032,9.141240746575585,0.012831017363574459,0.017102703744518343,1.4202208829987382
6,6.090044,7.080067,0.9900229999999999,7.254643423638303,0.008814392368594404,0.031753835891262135,1.5259301613751832
7,7.090067,8.500099,1.4100320000000002,9.074275245091249,0.012958771143606562,0.04408205950288852,1.4778476777826655
8,8.510099,10.03013,1.5200309999999995,13.73177364815812,0.029506511528890927,0.059049111162188556,1.395690881834782
9,10.04013,12.19018,2.1500500000000002,16.69784226575693,0.04187080085009825,0.0687292772864992,1.380210738966197
10,12.20018,13.19021,0.9900300000000009,5.812672060387003,0.033902434310630454,0.025933974969589758,1.977980272216412
11,13.20021,14.34023,1.1400199999999998,8.964740122288019,0.06796027844619983,0.04322905594880204,1.9061408448799
12,14.35023,15.43026,1.0800300000000007,3.2037247370480637,0.031241345437640542,0.08278049752086641,2.3961538568154914
13,15.44026,16.43028,0.9900199999999995,6.2893929023768145,0.03994423409931453,0.09321742878981305,2.0277304470970408
14,16.44028,17.4303,0.9900199999999977,10.99580721748019,0.0749965486521683,0.09929636623219398,1.8587411636827706
15,17.4403,18.43033,0.9900300000000009,3.6013638394592653,0.04090784512291596,0.21650068281477833,2.425918868373531
16,18.44033,19.44035,1.0000199999999992,10.111277389259199,0.06489094209451152,0.15322265812761524,1.89583078712991
17,19.45035,20.79038,1.3400299999999987,8.989968716154836,0.018629169974642017,0.148347705790741,1.7551740511609064
18,20.80038,22.63042,1.8300400000000003,10.919610064412025,0.02209992730575428,0.1688108843711354,1.679754991943181
19,22.64042,23.92045,1.28003,9.638604138709988,0.014329851352193845,0.18216571501326217,1.7225130843269154
20,23.93045,25.35048,1.4200300000000006,12.570856495395049,0.0346283439037943,0.19547658387174444,1.7016689159979062
21,25.36049,26.35051,0.9900200000000012,15.892109855928096,0.06902354790799405,0.1955970295601783,1.7158866100209387
22,26.36051,27.50053,1.1400199999999998,1.9212511708359241,0.013175220304133362,0.8634586245040473,2.8285675647730506
