Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.029999,1.029999,0.8244058253086708,0.009905938855869103,0.002931914755439563,2.533560493770862
2,1.039999,2.489998,1.449999,2.761371533536192,0.012141604690177723,0.0113550722284063,2.021392711298621
3,2.499998,3.879997,1.3799989999999998,5.30025311366164,0.016439477498560402,0.005033754129939455,1.6492991836550694
4,3.889997,4.880017,0.9900199999999995,1.349869964746029,0.01473657342255581,0.053549698377074045,2.4422608379303883
5,4.890017,6.520054,1.6300369999999997,13.685364507189458,0.052407697423219414,0.001958053917489391,1.45108020839408
6,6.530055,7.600079,1.070024,11.541787825609374,0.04226755598745356,0.006575274298162766,1.5324371514582864
7,7.610079,9.560123,1.950044000000001,14.311332330556493,0.05275593133929351,0.008315319547581634,1.4904441869278817
8,9.570124,10.65015,1.0800260000000002,10.990173544660715,0.036268020198698354,0.008813512082041819,1.5913650191656568
9,10.66015,12.29019,1.630040000000001,14.139585011537918,0.047991100487721726,0.008991894737777137,1.5251287912802096
10,12.30019,13.29021,0.9900199999999995,17.989182465751643,0.06371890908598271,0.009834913523537691,1.4653491914745007
11,13.30021,14.41023,1.1100200000000005,22.010589553704367,0.047878453910848016,0.006872533974833358,1.3181061795793505
12,14.42023,15.50026,1.0800300000000007,14.200450599848121,0.01911590451949323,,1.419923780710653
