Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.459999,1.459999,0.3573220966563859,0.0016752522771211178,0.0008962809493114325,2.8157500644342948
2,1.469999,3.349997,1.879998,8.300431027372676,0.03045064636040195,0.0016610550369384539,1.5367527355941137
3,3.359997,4.440007,1.0800099999999997,11.986446648443387,0.047692690701055536,0.0009351118238617721,1.4645926024760838
4,4.450007,6.390051,1.9400439999999994,4.6687671730912985,0.03649876940371376,0.02323302400335266,1.95191039673303
5,6.400052,8.200092,1.80004,13.190656583117963,0.039943398606315246,0.0015327974507070882,1.4546819152681032
6,8.210093,9.39012,1.180026999999999,1.626602019239127,0.026131861247966483,0.020575068448482038,2.6246817847260213
7,9.40012,11.27016,1.8700400000000013,9.830726776257134,0.06005642361839245,0.00584412464593577,1.7549592547319006
8,11.28016,12.33019,1.0500299999999996,14.692042815932577,0.05468261666297821,0.003500000000000001,1.537343690491241
9,12.34019,13.46021,1.1200200000000002,2.0305289756644362,0.03113188122670065,0.4761044594409882,2.6825316644190655
10,13.47021,15.24025,1.7700399999999998,6.375875633044794,0.06702401967682134,0.00958690364266183,2.1372415091128287
11,15.25025,16.97029,1.7200399999999991,19.433779642013707,0.048967469805034615,,1.4016041212379196
12,16.98029,17.97032,0.9900300000000009,5.901249208963318,0.03819710829011002,0.014817064062785235,2.0833467554831833
13,17.98032,19.50035,1.520030000000002,10.589785645326005,0.029030479424930106,0.011061447218423257,1.7256695836218803
