Layer,Start Depth,End Depth,Thickness,qc (Geometric Mean),fs (Geometric Mean),u (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.0,1.439999,1.439999,3.2108548650391717,0.04576108799289765,0.0038134034024135833,2.1877148605540055
2,1.449999,3.089998,1.639999,5.265168101109237,0.04364060002734268,0.0002862779511933965,1.901919294558227
3,3.099998,4.400006,1.3000080000000005,3.8962983518180594,0.03553902889213897,,2.031171834361849
4,4.410006,5.840039,1.4300329999999999,10.029486002970065,0.03625751015316719,0.0042698078192611125,1.551878770060439
5,5.850039,7.690081,1.8400420000000004,6.357962876765319,0.05431405533513611,0.0064792153162913126,1.9296855433309406
6,7.700081,9.010111,1.3100300000000002,6.141103336227237,0.08940215851926112,,2.120476159254601
7,9.020111,10.84015,1.8200389999999995,8.875316950526729,0.060078692188373105,,1.8227178401228457
8,10.85015,11.84018,0.9900300000000009,14.652863304404805,0.0455636978790721,,1.5075797920286946
9,11.85018,12.8402,0.9900199999999995,2.935842728536957,0.02050164477685585,,2.353968000752116
10,12.8502,13.84022,0.9900200000000012,10.37088610221861,0.10419777679459057,,1.9572658048561355
11,13.85022,14.84024,0.9900199999999995,6.551644622844364,0.10671785642150791,,2.2554420485725974
12,14.85024,15.99027,1.1400300000000012,18.68175509803651,0.05941348799419135,,1.472255786094926
13,16.00027,16.99029,0.9900200000000012,2.7259936604065365,0.01805815934299188,0.006953196477336239,2.4817880851085095
14,17.00029,17.99032,0.9900300000000009,13.40330518625255,0.05243646625322467,0.02151876394168541,1.6793066660315639
15,18.00032,19.27035,1.270030000000002,9.142251583141759,0.0183150143431006,0.003791221439690536,1.7437172331575428
16,19.28035,22.06041,2.7800600000000024,10.477086983125302,0.026338681109242083,0.024225839292889524,1.7467785077067823
17,22.07041,24.57047,2.5000600000000013,8.189368119516583,0.012685721792601735,0.0664581172339287,1.8510732850570542
18,24.58047,25.8005,1.2200300000000013,11.270796107174895,0.03144143193215265,0.09110542377336908,1.7904974415739638
19,25.8105,27.33053,1.5200299999999984,14.729327990386262,0.09619521856876169,0.10089862381777662,1.8770087029931055
20,27.34053,28.93057,1.5900399999999983,19.731466679773973,0.39630165446918186,0.12843773270654463,2.1279869186030966
21,28.94057,30.00059,1.060019999999998,7.609841925951016,0.15519000069195477,0.33721981842718823,2.5598979334305216
