Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.017287164902833843
0.04,0.018333898079729457
0.06,0.019380631256625074
0.08,0.020427364433520688
0.1,0.021474097610416302
0.12,0.02252083078731192
0.14,0.023567563964207536
0.16,0.024614297141103154
0.18,0.025661030317998768
0.2,0.02670776349489438
0.22,0.027754496671789995
0.24,0.028801229848685612
0.26,0.02984796302558123
0.28,0.030894696202476847
0.3,0.03194142937937246
0.32,0.032988162556268075
0.34,0.03403489573316369
0.36,0.03508162891005931
0.38,0.03612836208695493
0.4,0.03717509526385054
0.42,0.038221828440746154
0.44,0.03926856161764177
0.46,0.04031529479453739
0.48,0.041362027971433
0.5,0.042408761148328616
0.52,0.043455494325224234
0.54,0.04450222750211985
0.56,0.04554896067901547
0.58,0.04659569385591108
0.6,0.047642427032806696
0.62,0.048689160209702306
0.64,0.049735893386597924
0.66,0.05078262656349354
0.68,0.05182935974038916
0.7000000000000001,0.052876092917284775
0.72,0.053922826094180386
0.74,0.054969559271076
0.76,0.05601629244797162
0.78,0.05706302562486724
0.8,0.05810975880176285
0.8200000000000001,0.059156491978658465
0.84,0.06020322515555408
0.86,0.0612499583324497
0.88,0.06229669150934532
0.9,0.06334342468624093
0.92,0.06439015786313655
0.9400000000000001,0.06543689104003217
0.96,0.06648362421692777
0.98,0.06753035739382339
1.0,0.06857709057071901
1.02,0.06922297736035067
1.04,0.06986886414998232
1.06,0.07051475093961398
1.08,0.07116063772924563
1.1,0.0718065245188773
1.12,0.07245241130850896
1.1400000000000001,0.07309829809814061
1.16,0.07374418488777226
1.18,0.07439007167740393
1.2,0.07503595846703559
1.22,0.07568184525666724
1.24,0.0763277320462989
1.26,0.07697361883593055
1.28,0.07761950562556222
1.3,0.07826539241519387
1.32,0.07891127920482553
1.34,0.0795571659944572
1.36,0.08020305278408885
1.3800000000000001,0.08084893957372051
1.4000000000000001,0.08149482636335217
1.42,0.08214071315298382
1.44,0.08278659994261547
1.46,0.08343248673224714
1.48,0.08407837352187879
1.5,0.08472426031151045
1.52,0.08512280480616183
1.54,0.0855213493008132
1.56,0.08591989379546457
1.58,0.08631843829011594
1.6,0.08671698278476732
1.62,0.0871155272794187
1.6400000000000001,0.08751407177407006
1.6600000000000001,0.08791261626872143
1.68,0.08831116076337281
1.7,0.08870970525802419
1.72,0.08910824975267555
1.74,0.08950679424732692
1.76,0.0899053387419783
1.78,0.09030388323662968
1.8,0.09070242773128104
1.82,0.09110097222593241
1.84,0.09149951672058379
1.86,0.09189806121523517
1.8800000000000001,0.09229660570988654
1.9000000000000001,0.0926951502045379
1.92,0.09309369469918928
1.94,0.09349223919384066
1.96,0.09389078368849202
1.98,0.0942893281831434
2.0,0.09468787267779477
