Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.000790778131799983
0.04,0.0009541915903601944
0.06,0.0011176050489204062
0.08,0.0012810185074806184
0.1,0.0014444319660408297
0.12,0.0016078454246010415
0.14,0.0017712588831612533
0.16,0.001934672341721465
0.18,0.0020980858002816764
0.2,0.0022614992588418886
0.22,0.0024249127174021
0.24,0.0025883261759623117
0.26,0.0027517396345225235
0.28,0.0029151530930827353
0.3,0.003078566551642947
0.32,0.003241980010203159
0.34,0.0034053934687633706
0.36,0.003568806927323582
0.38,0.0037322203858837937
0.4,0.0038956338444440055
0.42,0.004059047303004217
0.44,0.004222460761564429
0.46,0.00438587422012464
0.48,0.004549287678684852
0.5,0.004712701137245064
0.52,0.004876114595805276
0.54,0.0050395280543654875
0.56,0.005202941512925699
0.58,0.00536635497148591
0.6,0.005529768430046122
0.62,0.005693181888606335
0.64,0.005856595347166546
0.66,0.006020008805726758
0.68,0.00618342226428697
0.7000000000000001,0.006346835722847182
0.72,0.006510249181407393
0.74,0.006673662639967604
0.76,0.006837076098527816
0.78,0.007000489557088028
0.8,0.00716390301564824
0.8200000000000001,0.007327316474208452
0.84,0.0074907299327686624
0.86,0.007654143391328874
0.88,0.007817556849889086
0.9,0.007980970308449298
0.92,0.00814438376700951
0.9400000000000001,0.008307797225569721
0.96,0.008471210684129933
0.98,0.008634624142690145
1.0,0.008798037601250357
1.02,0.008939697116997946
1.04,0.009081356632745535
1.06,0.009223016148493126
1.08,0.009364675664240716
1.1,0.009506335179988305
1.12,0.009647994695735894
1.1400000000000001,0.009789654211483485
1.16,0.009931313727231073
1.18,0.010072973242978662
1.2,0.010214632758726251
1.22,0.010356292274473843
1.24,0.010497951790221432
1.26,0.010639611305969021
1.28,0.01078127082171661
1.3,0.0109229303374642
1.32,0.01106458985321179
1.34,0.01120624936895938
1.36,0.01134790888470697
1.3800000000000001,0.01148956840045456
1.4000000000000001,0.01163122791620215
1.42,0.011772887431949737
1.44,0.011914546947697327
1.46,0.012056206463444918
1.48,0.012197865979192507
1.5,0.012339525494940096
1.52,0.012462326998430995
1.54,0.012585128501921894
1.56,0.012707930005412791
1.58,0.01283073150890369
1.6,0.012953533012394589
1.62,0.013076334515885487
1.6400000000000001,0.013199136019376386
1.6600000000000001,0.013321937522867283
1.68,0.01344473902635818
1.7,0.013567540529849079
1.72,0.013690342033339978
1.74,0.013813143536830877
1.76,0.013935945040321774
1.78,0.014058746543812672
1.8,0.014181548047303571
1.82,0.01430434955079447
1.84,0.014427151054285367
1.86,0.014549952557776266
1.8800000000000001,0.014672754061267165
1.9000000000000001,0.014795555564758063
1.92,0.01491835706824896
1.94,0.01504115857173986
1.96,0.015163960075230756
1.98,0.015286761578721655
2.0,0.015409563082212554
2.02,0.015516016991644909
2.04,0.015622470901077263
2.06,0.015728924810509616
2.08,0.01583537871994197
2.1,0.015941832629374326
2.12,0.01604828653880668
2.14,0.016154740448239037
2.16,0.016261194357671392
2.18,0.016367648267103744
2.2,0.0164741021765361
2.22,0.016580556085968454
2.24,0.01668700999540081
2.2600000000000002,0.016793463904833165
2.2800000000000002,0.01689991781426552
2.3000000000000003,0.017006371723697872
2.32,0.017112825633130227
2.34,0.01721927954256258
2.36,0.017325733451994934
2.38,0.01743218736142729
2.4,0.017538641270859644
2.42,0.017645095180292
2.44,0.01775154908972435
2.46,0.017858002999156707
2.48,0.017964456908589062
2.5,0.018070910818021417
2.52,0.01816319335945033
2.54,0.018255475900879246
2.56,0.018347758442308165
2.58,0.01844004098373708
2.6,0.018532323525165994
2.62,0.01862460606659491
2.64,0.018716888608023827
2.66,0.01880917114945274
2.68,0.018901453690881656
2.7,0.01899373623231057
2.72,0.019086018773739485
2.74,0.019178301315168404
2.7600000000000002,0.019270583856597318
2.7800000000000002,0.019362866398026233
2.8000000000000003,0.019455148939455148
2.82,0.019547431480884062
2.84,0.019639714022312977
2.86,0.01973199656374189
2.88,0.01982427910517081
2.9,0.019916561646599724
2.92,0.02000884418802864
2.94,0.020101126729457554
2.96,0.02019340927088647
2.98,0.020285691812315387
3.0,0.0203779743537443
3.02,0.02045797204944181
3.04,0.020537969745139318
3.06,0.020617967440836823
3.08,0.02069796513653433
3.1,0.02077796283223184
3.12,0.020857960527929348
3.14,0.020937958223626856
3.16,0.021017955919324365
3.18,0.02109795361502187
