Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.0014806790834260078
0.04,0.001761319453566934
0.06,0.002041959823707861
0.08,0.002322600193848788
0.1,0.002603240563989714
0.12,0.002883880934130641
0.14,0.003164521304271568
0.16,0.003445161674412495
0.18,0.003725802044553421
0.2,0.004006442414694348
0.22,0.004287082784835274
0.24,0.004567723154976201
0.26,0.004848363525117128
0.28,0.005129003895258055
0.3,0.005409644265398981
0.32,0.005690284635539908
0.34,0.005970925005680835
0.36,0.0062515653758217615
0.38,0.0065322057459626885
0.4,0.0068128461161036154
0.42,0.007093486486244542
0.44,0.0073741268563854686
0.46,0.0076547672265263956
0.48,0.007935407596667322
0.5,0.008216047966808249
0.52,0.008496688336949176
0.54,0.008777328707090103
0.56,0.00905796907723103
0.58,0.009338609447371955
0.6,0.009619249817512882
0.62,0.009899890187653809
0.64,0.010180530557794736
0.66,0.010461170927935663
0.68,0.01074181129807659
0.7000000000000001,0.011022451668217517
0.72,0.011303092038358442
0.74,0.011583732408499369
0.76,0.011864372778640296
0.78,0.012145013148781223
0.8,0.01242565351892215
0.8200000000000001,0.012706293889063077
0.84,0.012986934259204002
0.86,0.01326757462934493
0.88,0.013548214999485856
0.9,0.013828855369626783
0.92,0.01410949573976771
0.9400000000000001,0.014390136109908637
0.96,0.014670776480049563
0.98,0.01495141685019049
1.0,0.015232057220331417
1.02,0.015471707164170024
1.04,0.015711357108008632
1.06,0.01595100705184724
1.08,0.01619065699568585
1.1,0.016430306939524457
1.12,0.016669956883363066
1.1400000000000001,0.016909606827201672
1.16,0.01714925677104028
1.18,0.017388906714878888
1.2,0.017628556658717494
1.22,0.017868206602556103
1.24,0.018107856546394713
1.26,0.01834750649023332
1.28,0.018587156434071928
1.3,0.018826806377910538
1.32,0.019066456321749144
1.34,0.019306106265587753
1.36,0.019545756209426363
1.3800000000000001,0.01978540615326497
1.4000000000000001,0.020025056097103578
1.42,0.02026470604094218
1.44,0.02050435598478079
1.46,0.0207440059286194
1.48,0.020983655872458006
1.5,0.021223305816296615
1.52,0.021427952409204854
1.54,0.021632599002113097
1.56,0.021837245595021336
1.58,0.022041892187929575
1.6,0.022246538780837814
1.62,0.022451185373746053
1.6400000000000001,0.022655831966654296
1.6600000000000001,0.022860478559562535
1.68,0.023065125152470774
1.7,0.023269771745379014
1.72,0.023474418338287253
1.74,0.023679064931195492
1.76,0.023883711524103735
1.78,0.024088358117011974
1.8,0.024293004709920213
1.82,0.024497651302828452
1.84,0.024702297895736695
1.86,0.024906944488644934
1.8800000000000001,0.025111591081553173
1.9000000000000001,0.025316237674461416
1.92,0.02552088426736965
1.94,0.02572553086027789
1.96,0.025930177453186133
1.98,0.026134824046094372
2.0,0.02633947063900261
2.02,0.02651422648212167
2.04,0.026688982325240727
2.06,0.026863738168359786
2.08,0.027038494011478845
2.1,0.0272132498545979
2.12,0.02738800569771696
2.14,0.02756276154083602
2.16,0.02773751738395508
2.18,0.027912273227074135
2.2,0.028087029070193194
2.22,0.028261784913312254
2.24,0.02843654075643131
2.2600000000000002,0.02861129659955037
2.2800000000000002,0.02878605244266943
2.3000000000000003,0.028960808285788484
2.32,0.02913556412890754
2.34,0.0293103199720266
2.36,0.029485075815145655
2.38,0.029659831658264715
2.4,0.029834587501383774
2.42,0.03000934334450283
2.44,0.03018409918762189
2.46,0.03035885503074095
2.48,0.030533610873860004
2.5,0.030708366716979064
2.52,0.03085759766321791
2.54,0.03100682860945676
2.56,0.031156059555695607
2.58,0.03130529050193445
2.6,0.0314545214481733
2.62,0.03160375239441215
2.64,0.031752983340651
2.66,0.03190221428688984
2.68,0.03205144523312869
2.7,0.03220067617936754
2.72,0.032349907125606384
2.74,0.032499138071845235
2.7600000000000002,0.03264836901808408
2.7800000000000002,0.03279759996432293
2.8000000000000003,0.032946830910561775
2.82,0.03309606185680062
2.84,0.033245292803039464
2.86,0.033394523749278315
2.88,0.03354375469551716
2.9,0.03369298564175601
2.92,0.033842216587994856
2.94,0.03399144753423371
2.96,0.03414067848047255
2.98,0.0342899094267114
3.0,0.03443914037295025
3.02,0.03456657459728213
3.04,0.03469400882161402
3.06,0.0348214430459459
3.08,0.03494887727027779
3.1,0.03507631149460967
3.12,0.03520374571894156
3.14,0.03533117994327344
3.16,0.03545861416760533
3.18,0.035586048391937214
3.2,0.0357134826162691
3.22,0.035840916840600985
3.24,0.03596835106493287
3.2600000000000002,0.036095785289264756
3.2800000000000002,0.03622321951359664
3.3000000000000003,0.03635065373792853
3.3200000000000003,0.03647808796226041
3.34,0.03660552218659229
3.36,0.03673295641092418
3.38,0.03686039063525606
3.4,0.03698782485958795
3.42,0.037115259083919834
3.44,0.03724269330825172
3.46,0.037370127532583605
3.48,0.037497561756915494
3.5,0.037624995981247376
3.52,0.03773381712016234
3.54,0.037842638259077306
3.56,0.03795145939799227
3.58,0.038060280536907236
3.6,0.0381691016758222
3.62,0.038277922814737166
3.64,0.03838674395365213
3.66,0.03849556509256709
3.68,0.03860438623148205
3.7,0.03871320737039702
3.72,0.03882202850931198
3.74,0.03893084964822695
3.7600000000000002,0.03903967078714191
3.7800000000000002,0.03914849192605688
3.8000000000000003,0.03925731306497184
3.8200000000000003,0.03936613420388681
3.84,0.03947495534280177
3.86,0.03958377648171673
3.88,0.039692597620631695
3.9,0.03980141875954666
3.92,0.039910239898461625
3.94,0.04001906103737659
3.96,0.040127882176291554
3.98,0.04023670331520652
4.0,0.040345524454121484
4.0200000000000005,0.040438451141099306
4.04,0.04053137782807712
4.0600000000000005,0.040624304515054936
4.08,0.04071723120203275
4.1,0.040810157889010566
4.12,0.04090308457598839
4.14,0.0409960112629662
4.16,0.041088937949944025
4.18,0.04118186463692184
4.2,0.041274791323899655
4.22,0.04136771801087747
4.24,0.04146064469785529
4.26,0.04155357138483311
4.28,0.04164649807181093
4.3,0.041739424758788744
4.32,0.04183235144576656
4.34,0.041925278132744374
4.36,0.042018204819722196
4.38,0.04211113150670001
4.4,0.04220405819367783
4.42,0.04229698488065565
4.44,0.04238991156763346
4.46,0.04248283825461128
4.48,0.0425757649415891
4.5,0.042668691628566915
4.5200000000000005,0.04274804541257226
4.54,0.0428273991965776
4.5600000000000005,0.04290675298058294
4.58,0.04298610676458828
4.6000000000000005,0.04306546054859362
4.62,0.04314481433259896
4.64,0.043224168116604296
4.66,0.04330352190060964
4.68,0.04338287568461498
4.7,0.043462229468620314
4.72,0.04354158325262566
4.74,0.043620937036630995
4.76,0.04370029082063634
4.78,0.043779644604641677
4.8,0.043858998388647014
4.82,0.04393835217265236
4.84,0.044017705956657695
4.86,0.04409705974066304
4.88,0.044176413524668376
4.9,0.04425576730867372
4.92,0.04433512109267906
4.94,0.0444144748766844
4.96,0.04449382866068974
4.98,0.04457318244469508
5.0,0.04465253622870042
5.0200000000000005,0.0447202995724799
5.04,0.044788062916259384
5.0600000000000005,0.04485582626003887
5.08,0.04492358960381835
5.1000000000000005,0.04499135294759783
5.12,0.045059116291377314
5.14,0.0451268796351568
5.16,0.04519464297893628
5.18,0.04526240632271576
5.2,0.045330169666495244
5.22,0.04539793301027472
5.24,0.04546569635405421
5.26,0.045533459697833685
5.28,0.045601223041613174
5.3,0.04566898638539265
5.32,0.04573674972917213
5.34,0.045804513072951615
5.36,0.0458722764167311
5.38,0.04594003976051058
5.4,0.04600780310429006
5.42,0.046075566448069545
5.44,0.04614332979184903
5.46,0.04621109313562851
5.48,0.04627885647940799
5.5,0.046346619823187475
5.5200000000000005,0.04640448563031606
5.54,0.04646235143744464
5.5600000000000005,0.046520217244573225
5.58,0.04657808305170181
5.6000000000000005,0.04663594885883039
5.62,0.046693814665958976
5.64,0.04675168047308756
5.66,0.04680954628021614
5.68,0.046867412087344726
5.7,0.04692527789447331
5.72,0.04698314370160189
5.74,0.04704100950873048
5.76,0.04709887531585906
5.78,0.04715674112298765
