Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.25,0.625,213.58,7.732427194024834,0.06323173892800653,133.65236066486116,162.70722167896116,369.86096562125283,143.47902015470956,177.0007152961906,76.99607441679687,157.90693390218252,1.8662984092304384
1.25,1.75,1.5,294.68,9.141186552434158,0.10366799904408555,159.38764414258293,194.03713199966623,440.71219859579224,196.41685153203656,235.88004954574146,112.32688239287471,224.06445671762407,1.8069963649119192
1.75,2.25,2.0,261.95,9.585700219966627,0.09836451168980447,164.6606219704908,200.4564093553804,461.8570795914068,210.15789987432996,245.16433102606862,122.07985719932378,239.60148306013764,1.7635477532141546
2.25,2.75,2.5,234.63,7.149251383270373,0.07969218058514954,161.51051557071395,196.62149721652128,422.19444542099257,202.20988748664567,231.71730171506601,122.414228947937,246.22935684941478,1.9014644998599675
2.75,3.25,3.0,206.84,6.773585646416464,0.05925603190420692,161.69530166579958,196.84645420184304,421.1688543322311,196.19398864389396,213.40977899389677,124.70687118158033,248.0639363129065,1.9008312918991714
3.25,3.75,3.5,256.09,6.498078276321402,0.07158412913396944,166.73707800155861,202.98426887146252,420.95094374744986,199.78620605713823,223.26073605478695,131.45705065078994,264.3010393926945,1.9598660439876494
3.75,4.25,4.0,216.4,5.222911546635204,0.038903551631770776,156.43143646709095,190.43827048167583,392.4701405616748,180.07825014226728,179.58434289602968,125.69244101995768,252.16388631188525,1.9722464543383658
4.25,4.75,4.5,213.05,6.761924492990749,0.07427432945662316,176.08406171863146,214.36320557050755,438.2476729059133,204.22559062836444,226.7173737874082,142.2407856918227,283.1361018202723,1.9759516496139071
4.75,5.25,5.0,183.88,8.306457546482942,0.08025205787251234,185.66122516902382,226.02236107533338,479.062349085897,212.3916240166257,230.7408983713459,151.85392118994858,294.18892934331706,1.8882626994856182
5.25,5.75,5.5,195.02,11.101636581147481,0.10766168735394778,202.82867031871876,246.92185951844033,540.2613379531542,231.48421888898477,258.49107991694666,166.603449752417,313.78883493609436,1.8113193432036183
5.75,6.25,6.0,194.67,7.839877399134133,0.08530540479375079,192.67860167958804,234.56525421862924,477.1785984679095,215.57777079745378,239.53208767541864,159.2428012019735,310.4226555383749,1.9669275147973182
6.25,6.75,6.5,174.62,7.962998053138179,0.074267162696619,192.63143614936718,234.5078353122734,483.89010333165515,211.43250116548694,223.1859750340257,161.33038981907455,311.1621073294928,1.9318293344827742
